Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,3445,1034,844.45,2273.09
"Revenue 3445 1034 844.45 2273.09  Other Revenue, Total - - - -","Revenue 3445 1034 844.45 2273.09  Other Revenue, Total - - - -","Revenue 3445 1034 844.45 2273.09  Other Revenue, Total - - - -","Revenue 3445 1034 844.45 2273.09  Other Revenue, Total - - - -","Revenue 3445 1034 844.45 2273.09  Other Revenue, Total - - - -"
Revenue,3445,1034,844.45,2273.09
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",2764,861,661.38,1849.19
Gross Profit,681,173,183.08,423.9
Total Operating Expenses,3549,1295,1175.49,2603.85
"Selling/General/Admin. Expenses, Total 785 434 435.56 591.1  Research & Development - - - -  Depreciation / Amortization 37 - - -  Interest Expense (Income) - Net Operating -58 - - -  Unusual Expense (Income) - 34.34 78.56 163.57  Other Operating Expenses, Total 21 - - -","Selling/General/Admin. Expenses, Total 785 434 435.56 591.1  Research & Development - - - -  Depreciation / Amortization 37 - - -  Interest Expense (Income) - Net Operating -58 - - -  Unusual Expense (Income) - 34.34 78.56 163.57  Other Operating Expenses, Total 21 - - -","Selling/General/Admin. Expenses, Total 785 434 435.56 591.1  Research & Development - - - -  Depreciation / Amortization 37 - - -  Interest Expense (Income) - Net Operating -58 - - -  Unusual Expense (Income) - 34.34 78.56 163.57  Other Operating Expenses, Total 21 - - -","Selling/General/Admin. Expenses, Total 785 434 435.56 591.1  Research & Development - - - -  Depreciation / Amortization 37 - - -  Interest Expense (Income) - Net Operating -58 - - -  Unusual Expense (Income) - 34.34 78.56 163.57  Other Operating Expenses, Total 21 - - -","Selling/General/Admin. Expenses, Total 785 434 435.56 591.1  Research & Development - - - -  Depreciation / Amortization 37 - - -  Interest Expense (Income) - Net Operating -58 - - -  Unusual Expense (Income) - 34.34 78.56 163.57  Other Operating Expenses, Total 21 - - -"
"Selling/General/Admin. Expenses, Total",785,434,435.56,591.1
Research & Development,-,-,-,-
Depreciation / Amortization,37,-,-,-
Interest Expense (Income) - Net Operating,-58,-,-,-
Unusual Expense (Income),-,34.34,78.56,163.57
"Other Operating Expenses, Total",21,-,-,-
Operating Income,-104,-261,-331.04,-330.77
"Interest Income (Expense), Net Non-Operating",-,0.02,4.67,-5.63
Gain (Loss) on Sale of Assets,2,0.02,-,1.49
"Other, Net",127,71,-20.77,2.73
Net Income Before Taxes,-233,-332,-347.13,-332.18
Provision for Income Taxes,11,1,1.24,19.34
Net Income After Taxes,-244,-333,-348.37,-351.52
Minority Interest,110,-,-,-8.1
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-270,-333,-348.37,-359.63
Total Extraordinary Items,-,-,-,-
Net Income,-270,-333,-348.37,-359.63
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,-270,-333,-348.37,-359.63
Dilution Adjustment,-,-,-,-
Diluted Net Income,-270,-333,-348.37,-359.63
Diluted Weighted Average Shares,8.57,6.05,4.75,4.2
Diluted EPS Excluding Extraordinary Items,-31.52,-55.02,-73.31,-85.58
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,-14.86,-30.77,-62.57,-59.04
