Period Ending:,202328/02,202228/02,202128/02,202029/02
Total Revenue,264,256,245,456.8
"Revenue 264 256 245 456.8  Other Revenue, Total - - - -","Revenue 264 256 245 456.8  Other Revenue, Total - - - -","Revenue 264 256 245 456.8  Other Revenue, Total - - - -","Revenue 264 256 245 456.8  Other Revenue, Total - - - -","Revenue 264 256 245 456.8  Other Revenue, Total - - - -"
Revenue,264,256,245,456.8
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",87,64,59,100.7
Gross Profit,177,192,186,356.1
Total Operating Expenses,658,616,623,764.61
"Selling/General/Admin. Expenses, Total 571 547 563 640.85  Research & Development - 5 1 10.27  Depreciation / Amortization 9 - - -  Interest Expense (Income) - Net Operating -10 - - -  Unusual Expense (Income) - -32.97 - 12.79  Other Operating Expenses, Total 1 - - -","Selling/General/Admin. Expenses, Total 571 547 563 640.85  Research & Development - 5 1 10.27  Depreciation / Amortization 9 - - -  Interest Expense (Income) - Net Operating -10 - - -  Unusual Expense (Income) - -32.97 - 12.79  Other Operating Expenses, Total 1 - - -","Selling/General/Admin. Expenses, Total 571 547 563 640.85  Research & Development - 5 1 10.27  Depreciation / Amortization 9 - - -  Interest Expense (Income) - Net Operating -10 - - -  Unusual Expense (Income) - -32.97 - 12.79  Other Operating Expenses, Total 1 - - -","Selling/General/Admin. Expenses, Total 571 547 563 640.85  Research & Development - 5 1 10.27  Depreciation / Amortization 9 - - -  Interest Expense (Income) - Net Operating -10 - - -  Unusual Expense (Income) - -32.97 - 12.79  Other Operating Expenses, Total 1 - - -","Selling/General/Admin. Expenses, Total 571 547 563 640.85  Research & Development - 5 1 10.27  Depreciation / Amortization 9 - - -  Interest Expense (Income) - Net Operating -10 - - -  Unusual Expense (Income) - -32.97 - 12.79  Other Operating Expenses, Total 1 - - -"
"Selling/General/Admin. Expenses, Total",571,547,563,640.85
Research & Development,-,5,1,10.27
Depreciation / Amortization,9,-,-,-
Interest Expense (Income) - Net Operating,-10,-,-,-
Unusual Expense (Income),-,-32.97,-,12.79
"Other Operating Expenses, Total",1,-,-,-
Operating Income,-394,-360,-378,-307.81
"Interest Income (Expense), Net Non-Operating",-,31.52,-9.54,-3.28
Gain (Loss) on Sale of Assets,12,-,-11.96,5.03
"Other, Net",546,-82,12,-12.9
Net Income Before Taxes,-952,-278,-390,-318.96
Provision for Income Taxes,2,2,2,2.95
Net Income After Taxes,-954,-280,-392,-321.91
Minority Interest,-,0.14,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-954,-280,-392,-321.91
Total Extraordinary Items,-,-,-,-
Net Income,-954,-280,-392,-321.91
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,-954,-280,-392,-321.91
Dilution Adjustment,-,-,-,-
Diluted Net Income,-954,-280,-392,-321.91
Diluted Weighted Average Shares,12.52,11.33,10.77,8.95
Diluted EPS Excluding Extraordinary Items,-76.21,-24.72,-36.38,-35.95
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,-7.84,-17.1,-22.16,-35.39
