Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,4714,4352,4302.95,4441.42
"Revenue 4714 4352.22 4302.95 4441.42  Other Revenue, Total - - - -","Revenue 4714 4352.22 4302.95 4441.42  Other Revenue, Total - - - -","Revenue 4714 4352.22 4302.95 4441.42  Other Revenue, Total - - - -","Revenue 4714 4352.22 4302.95 4441.42  Other Revenue, Total - - - -","Revenue 4714 4352.22 4302.95 4441.42  Other Revenue, Total - - - -"
Revenue,4714,4352.22,4302.95,4441.42
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",2248,2156.02,2013.55,2114.48
Gross Profit,2466,2196.2,2289.4,2326.94
Total Operating Expenses,3348,3270.51,3091.5,3189.9
"Selling/General/Admin. Expenses, Total 1042 1036.25 971.54 951.28  Research & Development 50 72.51 102.27 78.93  Depreciation / Amortization 32 5.74 4.13 4.81  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - 40.4  Other Operating Expenses, Total -24 - - -","Selling/General/Admin. Expenses, Total 1042 1036.25 971.54 951.28  Research & Development 50 72.51 102.27 78.93  Depreciation / Amortization 32 5.74 4.13 4.81  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - 40.4  Other Operating Expenses, Total -24 - - -","Selling/General/Admin. Expenses, Total 1042 1036.25 971.54 951.28  Research & Development 50 72.51 102.27 78.93  Depreciation / Amortization 32 5.74 4.13 4.81  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - 40.4  Other Operating Expenses, Total -24 - - -","Selling/General/Admin. Expenses, Total 1042 1036.25 971.54 951.28  Research & Development 50 72.51 102.27 78.93  Depreciation / Amortization 32 5.74 4.13 4.81  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - 40.4  Other Operating Expenses, Total -24 - - -","Selling/General/Admin. Expenses, Total 1042 1036.25 971.54 951.28  Research & Development 50 72.51 102.27 78.93  Depreciation / Amortization 32 5.74 4.13 4.81  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - 40.4  Other Operating Expenses, Total -24 - - -"
"Selling/General/Admin. Expenses, Total",1042,1036.25,971.54,951.28
Research & Development,50,72.51,102.27,78.93
Depreciation / Amortization,32,5.74,4.13,4.81
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,-,-,40.4
"Other Operating Expenses, Total",-24,-,-,-
Operating Income,1366,1081.7,1211.45,1251.52
"Interest Income (Expense), Net Non-Operating",-,6.91,27.79,40.08
Gain (Loss) on Sale of Assets,-77,-,-,-
"Other, Net",137,-0.79,-0.77,0.98
Net Income Before Taxes,1306,1087.82,1238.47,1292.58
Provision for Income Taxes,416,343.77,368.68,388.32
Net Income After Taxes,890,744.05,869.79,904.26
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,890,744.05,869.79,904.26
Total Extraordinary Items,-,-,-,-
Net Income,890,744.05,869.79,904.26
Total Adjustments to Net Income,-,-0,-,-0
Income Available to Common Excluding Extraordinary Items,890,744.05,869.79,904.26
Dilution Adjustment,-,-,-,-
Diluted Net Income,890,744.05,869.79,904.26
Diluted Weighted Average Shares,45.92,46.19,46.19,46.15
Diluted EPS Excluding Extraordinary Items,-,16.11,18.83,19.59
DPS - Common Stock Primary Issue,-,5.8,5.7,5.95
Diluted Normalized EPS,18.82,16.11,18.83,20.22
