Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,94963,93174,61662,49310
"Revenue 94963 93174 61662 49310  Other Revenue, Total - - - -","Revenue 94963 93174 61662 49310  Other Revenue, Total - - - -","Revenue 94963 93174 61662 49310  Other Revenue, Total - - - -","Revenue 94963 93174 61662 49310  Other Revenue, Total - - - -","Revenue 94963 93174 61662 49310  Other Revenue, Total - - - -"
Revenue,94963,93174,61662,49310
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",68204,64994,44457,36354
Gross Profit,26759,28180,17205,12956
Total Operating Expenses,78205,73225,52129,44761
"Selling/General/Admin. Expenses, Total 11044 10223 6189 6176  Research & Development - 1901 1777 1863  Depreciation / Amortization 2038 1815 331 330  Interest Expense (Income) - Net Operating -683 -228 - -  Unusual Expense (Income) - - -504 -166  Other Operating Expenses, Total -1151 -5480 -121 204","Selling/General/Admin. Expenses, Total 11044 10223 6189 6176  Research & Development - 1901 1777 1863  Depreciation / Amortization 2038 1815 331 330  Interest Expense (Income) - Net Operating -683 -228 - -  Unusual Expense (Income) - - -504 -166  Other Operating Expenses, Total -1151 -5480 -121 204","Selling/General/Admin. Expenses, Total 11044 10223 6189 6176  Research & Development - 1901 1777 1863  Depreciation / Amortization 2038 1815 331 330  Interest Expense (Income) - Net Operating -683 -228 - -  Unusual Expense (Income) - - -504 -166  Other Operating Expenses, Total -1151 -5480 -121 204","Selling/General/Admin. Expenses, Total 11044 10223 6189 6176  Research & Development - 1901 1777 1863  Depreciation / Amortization 2038 1815 331 330  Interest Expense (Income) - Net Operating -683 -228 - -  Unusual Expense (Income) - - -504 -166  Other Operating Expenses, Total -1151 -5480 -121 204","Selling/General/Admin. Expenses, Total 11044 10223 6189 6176  Research & Development - 1901 1777 1863  Depreciation / Amortization 2038 1815 331 330  Interest Expense (Income) - Net Operating -683 -228 - -  Unusual Expense (Income) - - -504 -166  Other Operating Expenses, Total -1151 -5480 -121 204"
"Selling/General/Admin. Expenses, Total",11044,10223,6189,6176
Research & Development,-,1901,1777,1863
Depreciation / Amortization,2038,1815,331,330
Interest Expense (Income) - Net Operating,-683,-228,-,-
Unusual Expense (Income),-,-,-504,-166
"Other Operating Expenses, Total",-1151,-5480,-121,204
Operating Income,16758,19949,9533,4549
"Interest Income (Expense), Net Non-Operating",-,-84,53,-291
Gain (Loss) on Sale of Assets,-,-16,-,-
"Other, Net",292,1190,-127,1
Net Income Before Taxes,16466,18775,9459,4259
Provision for Income Taxes,5622,6155,2822,1511
Net Income After Taxes,10844,12620,6637,2748
Minority Interest,13968,12260,-1718,-745
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,7695,9486,4919,2003
Total Extraordinary Items,-,-,-,-
Net Income,7695,9486,4919,2003
Total Adjustments to Net Income,-,-,-2,-2
Income Available to Common Excluding Extraordinary Items,7695,9486,4917,2001
Dilution Adjustment,-0.482,-0.439,-,-
Diluted Net Income,7695.48,9486.44,4917,2001
Diluted Weighted Average Shares,48.91,50.44,52.83,53.02
Diluted EPS Excluding Extraordinary Items,157.33,188.07,93.07,37.74
DPS - Common Stock Primary Issue,46,40,26,24
Diluted Normalized EPS,146.02,196.12,86.37,35.72
