Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,34308,31669,34079,31298.72
"Revenue 34308 31669 34079 31298.72  Other Revenue, Total - - - -","Revenue 34308 31669 34079 31298.72  Other Revenue, Total - - - -","Revenue 34308 31669 34079 31298.72  Other Revenue, Total - - - -","Revenue 34308 31669 34079 31298.72  Other Revenue, Total - - - -","Revenue 34308 31669 34079 31298.72  Other Revenue, Total - - - -"
Revenue,34308,31669,34079,31298.72
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",-,20945,22776,20424.6
Gross Profit,-,10724,11303,10874.12
Total Operating Expenses,-,27635,29496,26877.38
"Selling/General/Admin. Expenses, Total 6772 6321 6445 6225.08  Research & Development - - 104 92.94  Depreciation / Amortization 369 328 168 130.92  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 40 1 3.83  Other Operating Expenses, Total -41 1 2 -","Selling/General/Admin. Expenses, Total 6772 6321 6445 6225.08  Research & Development - - 104 92.94  Depreciation / Amortization 369 328 168 130.92  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 40 1 3.83  Other Operating Expenses, Total -41 1 2 -","Selling/General/Admin. Expenses, Total 6772 6321 6445 6225.08  Research & Development - - 104 92.94  Depreciation / Amortization 369 328 168 130.92  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 40 1 3.83  Other Operating Expenses, Total -41 1 2 -","Selling/General/Admin. Expenses, Total 6772 6321 6445 6225.08  Research & Development - - 104 92.94  Depreciation / Amortization 369 328 168 130.92  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 40 1 3.83  Other Operating Expenses, Total -41 1 2 -","Selling/General/Admin. Expenses, Total 6772 6321 6445 6225.08  Research & Development - - 104 92.94  Depreciation / Amortization 369 328 168 130.92  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 40 1 3.83  Other Operating Expenses, Total -41 1 2 -"
"Selling/General/Admin. Expenses, Total",6772,6321,6445,6225.08
Research & Development,-,-,104,92.94
Depreciation / Amortization,369,328,168,130.92
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,40,1,3.83
"Other Operating Expenses, Total",-41,1,2,-
Operating Income,-,4034,4583,4421.34
"Interest Income (Expense), Net Non-Operating",-,84,65,58.94
Gain (Loss) on Sale of Assets,1,286,-,0.47
"Other, Net",-107,-1,10,-19.31
Net Income Before Taxes,4609,4403,4658,4461.44
Provision for Income Taxes,1442,1373,1334,1277.41
Net Income After Taxes,-,3030,3324,3184.03
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-,3030,3324,3184.03
Total Extraordinary Items,-,-,-,-
Net Income,3167,3030,3324,3184.03
Total Adjustments to Net Income,-,-1,-,-0
Income Available to Common Excluding Extraordinary Items,3167,3029,3324,3184.03
Dilution Adjustment,-,-,-,-
Diluted Net Income,-,3029,3324,3184.03
Diluted Weighted Average Shares,-,8.01,8.01,8
Diluted EPS Excluding Extraordinary Items,395.4,378.27,415.24,397.85
DPS - Common Stock Primary Issue,-,114,125,119
Diluted Normalized EPS,359.88,360.01,418.2,398.15
