Period Ending:,202231/05,202131/05,202031/05,201931/05
Total Revenue,224150,221551,212059,183462
"Revenue 224150 221551 212059 183462  Other Revenue, Total - - - -","Revenue 224150 221551 212059 183462  Other Revenue, Total - - - -","Revenue 224150 221551 212059 183462  Other Revenue, Total - - - -","Revenue 224150 221551 212059 183462  Other Revenue, Total - - - -","Revenue 224150 221551 212059 183462  Other Revenue, Total - - - -"
Revenue,224150,221551,212059,183462
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",170098,168526,162287,141551
Gross Profit,54052,53025,49772,41911
Total Operating Expenses,215609,212924,206450,182305
"Selling/General/Admin. Expenses, Total 41329 40117 39588 34893  Research & Development - - - -  Depreciation / Amortization 5132 5582 4249 4275  Interest Expense (Income) - Net Operating -28 -25 - -  Unusual Expense (Income) - 176 326 1584  Other Operating Expenses, Total -922 -1276 - 2","Selling/General/Admin. Expenses, Total 41329 40117 39588 34893  Research & Development - - - -  Depreciation / Amortization 5132 5582 4249 4275  Interest Expense (Income) - Net Operating -28 -25 - -  Unusual Expense (Income) - 176 326 1584  Other Operating Expenses, Total -922 -1276 - 2","Selling/General/Admin. Expenses, Total 41329 40117 39588 34893  Research & Development - - - -  Depreciation / Amortization 5132 5582 4249 4275  Interest Expense (Income) - Net Operating -28 -25 - -  Unusual Expense (Income) - 176 326 1584  Other Operating Expenses, Total -922 -1276 - 2","Selling/General/Admin. Expenses, Total 41329 40117 39588 34893  Research & Development - - - -  Depreciation / Amortization 5132 5582 4249 4275  Interest Expense (Income) - Net Operating -28 -25 - -  Unusual Expense (Income) - 176 326 1584  Other Operating Expenses, Total -922 -1276 - 2","Selling/General/Admin. Expenses, Total 41329 40117 39588 34893  Research & Development - - - -  Depreciation / Amortization 5132 5582 4249 4275  Interest Expense (Income) - Net Operating -28 -25 - -  Unusual Expense (Income) - 176 326 1584  Other Operating Expenses, Total -922 -1276 - 2"
"Selling/General/Admin. Expenses, Total",41329,40117,39588,34893
Research & Development,-,-,-,-
Depreciation / Amortization,5132,5582,4249,4275
Interest Expense (Income) - Net Operating,-28,-25,-,-
Unusual Expense (Income),-,176,326,1584
"Other Operating Expenses, Total",-922,-1276,-,2
Operating Income,8541,8627,5609,1157
"Interest Income (Expense), Net Non-Operating",-,7,-2,3
Gain (Loss) on Sale of Assets,-,-32,43,-
"Other, Net",-318,8,216,174
Net Income Before Taxes,8859,8651,5866,1334
Provision for Income Taxes,3239,3124,2120,1041
Net Income After Taxes,5620,5527,3746,293
Minority Interest,104,100,-10,-9
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,5617,5518,3736,284
Total Extraordinary Items,-,-,-,-
Net Income,5617,5518,3736,284
Total Adjustments to Net Income,-,-,-1,-
Income Available to Common Excluding Extraordinary Items,5617,5518,3735,284
Dilution Adjustment,-0.558,-0.805,-,-
Diluted Net Income,5617.56,5518.8,3735,284
Diluted Weighted Average Shares,13.93,13.93,13.96,14.06
Diluted EPS Excluding Extraordinary Items,403.23,396.16,267.49,20.19
DPS - Common Stock Primary Issue,29,29,27,25
Diluted Normalized EPS,400.09,396.81,280.43,94.75
