Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,38571,42916,43839,35521
"Revenue 38571 42916 43839 35521  Other Revenue, Total - - - -","Revenue 38571 42916 43839 35521  Other Revenue, Total - - - -","Revenue 38571 42916 43839 35521  Other Revenue, Total - - - -","Revenue 38571 42916 43839 35521  Other Revenue, Total - - - -","Revenue 38571 42916 43839 35521  Other Revenue, Total - - - -"
Revenue,38571,42916,43839,35521
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",22425,25584,25345,21249
Gross Profit,16146,17332,18494,14272
Total Operating Expenses,36450,39290,38999,34485
"Selling/General/Admin. Expenses, Total 14025 13672 12015 11394  Research & Development - - 1382 1344  Depreciation / Amortization 1133 - 166 376  Interest Expense (Income) - Net Operating -78 - - -  Unusual Expense (Income) - 33 91 122  Other Operating Expenses, Total -799 1 - -","Selling/General/Admin. Expenses, Total 14025 13672 12015 11394  Research & Development - - 1382 1344  Depreciation / Amortization 1133 - 166 376  Interest Expense (Income) - Net Operating -78 - - -  Unusual Expense (Income) - 33 91 122  Other Operating Expenses, Total -799 1 - -","Selling/General/Admin. Expenses, Total 14025 13672 12015 11394  Research & Development - - 1382 1344  Depreciation / Amortization 1133 - 166 376  Interest Expense (Income) - Net Operating -78 - - -  Unusual Expense (Income) - 33 91 122  Other Operating Expenses, Total -799 1 - -","Selling/General/Admin. Expenses, Total 14025 13672 12015 11394  Research & Development - - 1382 1344  Depreciation / Amortization 1133 - 166 376  Interest Expense (Income) - Net Operating -78 - - -  Unusual Expense (Income) - 33 91 122  Other Operating Expenses, Total -799 1 - -","Selling/General/Admin. Expenses, Total 14025 13672 12015 11394  Research & Development - - 1382 1344  Depreciation / Amortization 1133 - 166 376  Interest Expense (Income) - Net Operating -78 - - -  Unusual Expense (Income) - 33 91 122  Other Operating Expenses, Total -799 1 - -"
"Selling/General/Admin. Expenses, Total",14025,13672,12015,11394
Research & Development,-,-,1382,1344
Depreciation / Amortization,1133,-,166,376
Interest Expense (Income) - Net Operating,-78,-,-,-
Unusual Expense (Income),-,33,91,122
"Other Operating Expenses, Total",-799,1,-,-
Operating Income,2121,3626,4840,1036
"Interest Income (Expense), Net Non-Operating",-,167,7,-164
Gain (Loss) on Sale of Assets,-155,-32,25,8
"Other, Net",1898,62,65,42
Net Income Before Taxes,378,3823,4937,922
Provision for Income Taxes,960,1276,865,460
Net Income After Taxes,-582,2547,4072,462
Minority Interest,747,2,-126,-37
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-393,2549,3946,425
Total Extraordinary Items,-,-,-,-
Net Income,-393,2549,3946,425
Total Adjustments to Net Income,-,-,-1,-1
Income Available to Common Excluding Extraordinary Items,-393,2549,3945,424
Dilution Adjustment,-,-,-,-
Diluted Net Income,-393,2549,3945,424
Diluted Weighted Average Shares,19.33,19.33,19.33,19.33
Diluted EPS Excluding Extraordinary Items,-20.33,131.86,204.08,21.93
DPS - Common Stock Primary Issue,-,25,25,15
Diluted Normalized EPS,87.4,134.1,206.89,24.89
