Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,3051,2751,2192.77,1797.8
"Revenue 3051 2751.12 2192.77 1797.8  Other Revenue, Total - - - -","Revenue 3051 2751.12 2192.77 1797.8  Other Revenue, Total - - - -","Revenue 3051 2751.12 2192.77 1797.8  Other Revenue, Total - - - -","Revenue 3051 2751.12 2192.77 1797.8  Other Revenue, Total - - - -","Revenue 3051 2751.12 2192.77 1797.8  Other Revenue, Total - - - -"
Revenue,3051,2751.12,2192.77,1797.8
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",973,864.78,635.4,506.21
Gross Profit,2078,1886.34,1557.37,1291.59
Total Operating Expenses,2472,2270.78,1890.45,1499.86
"Selling/General/Admin. Expenses, Total 1344 1229.06 1084.99 837.55  Research & Development 155 168.9 158.61 139.01  Depreciation / Amortization 65 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 8.04 11.45 17.09  Other Operating Expenses, Total -65 - - -","Selling/General/Admin. Expenses, Total 1344 1229.06 1084.99 837.55  Research & Development 155 168.9 158.61 139.01  Depreciation / Amortization 65 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 8.04 11.45 17.09  Other Operating Expenses, Total -65 - - -","Selling/General/Admin. Expenses, Total 1344 1229.06 1084.99 837.55  Research & Development 155 168.9 158.61 139.01  Depreciation / Amortization 65 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 8.04 11.45 17.09  Other Operating Expenses, Total -65 - - -","Selling/General/Admin. Expenses, Total 1344 1229.06 1084.99 837.55  Research & Development 155 168.9 158.61 139.01  Depreciation / Amortization 65 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 8.04 11.45 17.09  Other Operating Expenses, Total -65 - - -","Selling/General/Admin. Expenses, Total 1344 1229.06 1084.99 837.55  Research & Development 155 168.9 158.61 139.01  Depreciation / Amortization 65 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 8.04 11.45 17.09  Other Operating Expenses, Total -65 - - -"
"Selling/General/Admin. Expenses, Total",1344,1229.06,1084.99,837.55
Research & Development,155,168.9,158.61,139.01
Depreciation / Amortization,65,-,-,-
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,8.04,11.45,17.09
"Other Operating Expenses, Total",-65,-,-,-
Operating Income,579,480.34,302.32,297.94
"Interest Income (Expense), Net Non-Operating",-,-6.39,136.03,321.08
Gain (Loss) on Sale of Assets,15,-,-,-
"Other, Net",-22,6.24,4.36,-1.31
Net Income Before Taxes,586,480.19,442.7,617.71
Provision for Income Taxes,178,143.85,115.97,171.6
Net Income After Taxes,408,336.34,326.73,446.11
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,408,336.34,326.73,446.11
Total Extraordinary Items,-,-,-,-
Net Income,408,336.34,326.73,446.11
Total Adjustments to Net Income,-,-0,-0,-
Income Available to Common Excluding Extraordinary Items,408,336.33,326.73,446.11
Dilution Adjustment,-0.087,-,-,-
Diluted Net Income,408.09,336.33,326.73,446.11
Diluted Weighted Average Shares,6.72,6.73,6.72,6.76
Diluted EPS Excluding Extraordinary Items,60.73,50,48.6,65.96
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,53.11,50.84,49.86,67.78
