Period Ending:,202231/07,202131/07,202031/07,201931/07
Total Revenue,4542,4050,3231.62,2630.5
"Revenue 4542 4050 3231.62 2630.5  Other Revenue, Total - - - -","Revenue 4542 4050 3231.62 2630.5  Other Revenue, Total - - - -","Revenue 4542 4050 3231.62 2630.5  Other Revenue, Total - - - -","Revenue 4542 4050 3231.62 2630.5  Other Revenue, Total - - - -","Revenue 4542 4050 3231.62 2630.5  Other Revenue, Total - - - -"
Revenue,4542,4050,3231.62,2630.5
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1000,1395,1298.38,794.94
Gross Profit,3542,2655,1933.24,1835.56
Total Operating Expenses,3080,3215,2792.97,2535.36
"Selling/General/Admin. Expenses, Total 841 684 560 560.02  Research & Development 1239 1136 934.59 1201.13  Depreciation / Amortization 218 210 - -  Interest Expense (Income) - Net Operating -7 -7 - -  Unusual Expense (Income) - 34.85 - -20.74  Other Operating Expenses, Total -211 -203 - -","Selling/General/Admin. Expenses, Total 841 684 560 560.02  Research & Development 1239 1136 934.59 1201.13  Depreciation / Amortization 218 210 - -  Interest Expense (Income) - Net Operating -7 -7 - -  Unusual Expense (Income) - 34.85 - -20.74  Other Operating Expenses, Total -211 -203 - -","Selling/General/Admin. Expenses, Total 841 684 560 560.02  Research & Development 1239 1136 934.59 1201.13  Depreciation / Amortization 218 210 - -  Interest Expense (Income) - Net Operating -7 -7 - -  Unusual Expense (Income) - 34.85 - -20.74  Other Operating Expenses, Total -211 -203 - -","Selling/General/Admin. Expenses, Total 841 684 560 560.02  Research & Development 1239 1136 934.59 1201.13  Depreciation / Amortization 218 210 - -  Interest Expense (Income) - Net Operating -7 -7 - -  Unusual Expense (Income) - 34.85 - -20.74  Other Operating Expenses, Total -211 -203 - -","Selling/General/Admin. Expenses, Total 841 684 560 560.02  Research & Development 1239 1136 934.59 1201.13  Depreciation / Amortization 218 210 - -  Interest Expense (Income) - Net Operating -7 -7 - -  Unusual Expense (Income) - 34.85 - -20.74  Other Operating Expenses, Total -211 -203 - -"
"Selling/General/Admin. Expenses, Total",841,684,560,560.02
Research & Development,1239,1136,934.59,1201.13
Depreciation / Amortization,218,210,-,-
Interest Expense (Income) - Net Operating,-7,-7,-,-
Unusual Expense (Income),-,34.85,-,-20.74
"Other Operating Expenses, Total",-211,-203,-,-
Operating Income,1462,835,438.64,95.14
"Interest Income (Expense), Net Non-Operating",-,-3,-35.73,-9.35
Gain (Loss) on Sale of Assets,12,-,-,-
"Other, Net",-23,43,-3.08,1.36
Net Income Before Taxes,1473,792,399.83,87.16
Provision for Income Taxes,376,-1,-39.48,-30.47
Net Income After Taxes,1097,793,439.31,117.63
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1097,793,439.31,117.63
Total Extraordinary Items,-,-,-,-
Net Income,1097,793,439.31,117.63
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,1097,793,439.31,117.63
Dilution Adjustment,-,-0.13,-,-
Diluted Net Income,1097,793.13,439.31,117.63
Diluted Weighted Average Shares,9.27,8.68,8.24,8.07
Diluted EPS Excluding Extraordinary Items,118.33,91.33,53.34,14.57
DPS - Common Stock Primary Issue,20,12,6,-
Diluted Normalized EPS,98.49,59.45,53.34,12.9
