Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,83978,75497,73119,75890
"Revenue 83978 75497 73119 75890  Other Revenue, Total - - - -","Revenue 83978 75497 73119 75890  Other Revenue, Total - - - -","Revenue 83978 75497 73119 75890  Other Revenue, Total - - - -","Revenue 83978 75497 73119 75890  Other Revenue, Total - - - -","Revenue 83978 75497 73119 75890  Other Revenue, Total - - - -"
Revenue,83978,75497,73119,75890
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",68846,60811,60854,63904
Gross Profit,15132,14686,12265,11986
Total Operating Expenses,78025,69732,69122,72645
"Selling/General/Admin. Expenses, Total 9179 8826 8084 8069  Research & Development - 51 61 99  Depreciation / Amortization 191 161 122 127  Interest Expense (Income) - Net Operating - -5 - -  Unusual Expense (Income) - -103 - 445  Other Operating Expenses, Total -129 -112 1 1","Selling/General/Admin. Expenses, Total 9179 8826 8084 8069  Research & Development - 51 61 99  Depreciation / Amortization 191 161 122 127  Interest Expense (Income) - Net Operating - -5 - -  Unusual Expense (Income) - -103 - 445  Other Operating Expenses, Total -129 -112 1 1","Selling/General/Admin. Expenses, Total 9179 8826 8084 8069  Research & Development - 51 61 99  Depreciation / Amortization 191 161 122 127  Interest Expense (Income) - Net Operating - -5 - -  Unusual Expense (Income) - -103 - 445  Other Operating Expenses, Total -129 -112 1 1","Selling/General/Admin. Expenses, Total 9179 8826 8084 8069  Research & Development - 51 61 99  Depreciation / Amortization 191 161 122 127  Interest Expense (Income) - Net Operating - -5 - -  Unusual Expense (Income) - -103 - 445  Other Operating Expenses, Total -129 -112 1 1","Selling/General/Admin. Expenses, Total 9179 8826 8084 8069  Research & Development - 51 61 99  Depreciation / Amortization 191 161 122 127  Interest Expense (Income) - Net Operating - -5 - -  Unusual Expense (Income) - -103 - 445  Other Operating Expenses, Total -129 -112 1 1"
"Selling/General/Admin. Expenses, Total",9179,8826,8084,8069
Research & Development,-,51,61,99
Depreciation / Amortization,191,161,122,127
Interest Expense (Income) - Net Operating,-,-5,-,-
Unusual Expense (Income),-,-103,-,445
"Other Operating Expenses, Total",-129,-112,1,1
Operating Income,5953,5765,3997,3245
"Interest Income (Expense), Net Non-Operating",-,575,519,1772
Gain (Loss) on Sale of Assets,-,139,-,-
"Other, Net",-663,-779,84,73
Net Income Before Taxes,6616,6405,4600,5090
Provision for Income Taxes,1899,1978,1477,1496
Net Income After Taxes,4717,4427,3123,3594
Minority Interest,962,1421,-47,-55
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,4644,4372,3076,3539
Total Extraordinary Items,-,-,-,-
Net Income,4644,4372,3076,3539
Total Adjustments to Net Income,-,-,-1,-2
Income Available to Common Excluding Extraordinary Items,4644,4372,3075,3537
Dilution Adjustment,-0.159,-,-,-
Diluted Net Income,4644.16,4372,3075,3537
Diluted Weighted Average Shares,23.26,23.86,23.98,24.13
Diluted EPS Excluding Extraordinary Items,199.62,183.25,128.21,146.57
DPS - Common Stock Primary Issue,85,82,80,80
Diluted Normalized EPS,174.6,161.82,128.21,159.59
