Period Ending:,202130/06,202030/06,201930/06,201830/06
Total Revenue,7101.35,6621.35,5676.91,4331.76
"Revenue 7101.35 6621.35 5676.91 4331.76  Other Revenue, Total - - - -","Revenue 7101.35 6621.35 5676.91 4331.76  Other Revenue, Total - - - -","Revenue 7101.35 6621.35 5676.91 4331.76  Other Revenue, Total - - - -","Revenue 7101.35 6621.35 5676.91 4331.76  Other Revenue, Total - - - -","Revenue 7101.35 6621.35 5676.91 4331.76  Other Revenue, Total - - - -"
Revenue,7101.35,6621.35,5676.91,4331.76
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",3922.45,3604.67,2854.62,2317.52
Gross Profit,3178.89,3016.68,2822.29,2014.24
Total Operating Expenses,6275.99,5560.23,4505.96,3746.44
"Selling/General/Admin. Expenses, Total 2291.41 1955.58 1637.49 1429.41  Research & Development 36.19 - - -  Depreciation / Amortization - - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) 25.94 -0.02 13.85 -0.49  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total 2291.41 1955.58 1637.49 1429.41  Research & Development 36.19 - - -  Depreciation / Amortization - - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) 25.94 -0.02 13.85 -0.49  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total 2291.41 1955.58 1637.49 1429.41  Research & Development 36.19 - - -  Depreciation / Amortization - - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) 25.94 -0.02 13.85 -0.49  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total 2291.41 1955.58 1637.49 1429.41  Research & Development 36.19 - - -  Depreciation / Amortization - - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) 25.94 -0.02 13.85 -0.49  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total 2291.41 1955.58 1637.49 1429.41  Research & Development 36.19 - - -  Depreciation / Amortization - - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) 25.94 -0.02 13.85 -0.49  Other Operating Expenses, Total - - - -"
"Selling/General/Admin. Expenses, Total",2291.41,1955.58,1637.49,1429.41
Research & Development,36.19,-,-,-
Depreciation / Amortization,-,-,-,-
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),25.94,-0.02,13.85,-0.49
"Other Operating Expenses, Total",-,-,-,-
Operating Income,825.36,1061.11,1170.95,585.32
"Interest Income (Expense), Net Non-Operating",-13.01,96.48,-0.61,-0.55
Gain (Loss) on Sale of Assets,-0.44,0.14,-,0.16
"Other, Net",45.23,18.74,29.79,12.17
Net Income Before Taxes,857.14,1176.48,1200.13,597.1
Provision for Income Taxes,255.69,318.52,319.21,190.27
Net Income After Taxes,601.44,857.96,880.91,406.82
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,601.44,857.96,880.91,406.82
Total Extraordinary Items,-,-,-,-
Net Income,601.44,857.96,880.91,406.82
Total Adjustments to Net Income,-,-0,-,-
Income Available to Common Excluding Extraordinary Items,601.44,857.96,880.91,406.82
Dilution Adjustment,-,-,-,-
Diluted Net Income,601.44,857.96,880.91,406.82
Diluted Weighted Average Shares,22.28,22.22,7.36,6.76
Diluted EPS Excluding Extraordinary Items,27,38.62,119.74,60.18
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,27.83,38.98,124.14,63.39
