Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,25128,53099,35976,30707
"Revenue 25128 24830 35976 30707  Other Revenue, Total - 28269 - -","Revenue 25128 24830 35976 30707  Other Revenue, Total - 28269 - -","Revenue 25128 24830 35976 30707  Other Revenue, Total - 28269 - -","Revenue 25128 24830 35976 30707  Other Revenue, Total - 28269 - -","Revenue 25128 24830 35976 30707  Other Revenue, Total - 28269 - -"
Revenue,25128,24830,35976,30707
"Other Revenue, Total",-,28269,-,-
"Cost of Revenue, Total",18020,10513,10697,12036
Gross Profit,7108,42586,25279,18671
Total Operating Expenses,31867,25215,25006,25417
"Selling/General/Admin. Expenses, Total 16175 12583 12338 12787  Research & Development - 229 291 258  Depreciation / Amortization 3632 3620 2175 1269  Interest Expense (Income) - Net Operating -8567 -242 - -  Unusual Expense (Income) - - 231 65  Other Operating Expenses, Total -1438 -1488 -726 -998","Selling/General/Admin. Expenses, Total 16175 12583 12338 12787  Research & Development - 229 291 258  Depreciation / Amortization 3632 3620 2175 1269  Interest Expense (Income) - Net Operating -8567 -242 - -  Unusual Expense (Income) - - 231 65  Other Operating Expenses, Total -1438 -1488 -726 -998","Selling/General/Admin. Expenses, Total 16175 12583 12338 12787  Research & Development - 229 291 258  Depreciation / Amortization 3632 3620 2175 1269  Interest Expense (Income) - Net Operating -8567 -242 - -  Unusual Expense (Income) - - 231 65  Other Operating Expenses, Total -1438 -1488 -726 -998","Selling/General/Admin. Expenses, Total 16175 12583 12338 12787  Research & Development - 229 291 258  Depreciation / Amortization 3632 3620 2175 1269  Interest Expense (Income) - Net Operating -8567 -242 - -  Unusual Expense (Income) - - 231 65  Other Operating Expenses, Total -1438 -1488 -726 -998","Selling/General/Admin. Expenses, Total 16175 12583 12338 12787  Research & Development - 229 291 258  Depreciation / Amortization 3632 3620 2175 1269  Interest Expense (Income) - Net Operating -8567 -242 - -  Unusual Expense (Income) - - 231 65  Other Operating Expenses, Total -1438 -1488 -726 -998"
"Selling/General/Admin. Expenses, Total",16175,12583,12338,12787
Research & Development,-,229,291,258
Depreciation / Amortization,3632,3620,2175,1269
Interest Expense (Income) - Net Operating,-8567,-242,-,-
Unusual Expense (Income),-,-,231,65
"Other Operating Expenses, Total",-1438,-1488,-726,-998
Operating Income,-6739,27884,10970,5290
"Interest Income (Expense), Net Non-Operating",-,18553,2243,3434
Gain (Loss) on Sale of Assets,-,12581,1104,1283
"Other, Net",7142,-30090,-,1
Net Income Before Taxes,-13881,45393,14317,10008
Provision for Income Taxes,-4559,15244,4798,2677
Net Income After Taxes,-9322,30149,9519,7331
Minority Interest,1942,1479,267,89
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-9058,30330,9786,7420
Total Extraordinary Items,-,-,-,-
Net Income,-9058,30330,9786,7420
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,-9058,30330,9786,7420
Dilution Adjustment,-,-,114,113
Diluted Net Income,-9058,30330,9900,7533
Diluted Weighted Average Shares,46.87,51.2,51.08,50.96
Diluted EPS Excluding Extraordinary Items,-193.27,592.36,193.83,147.81
DPS - Common Stock Primary Issue,-,35,32,28
Diluted Normalized EPS,-179.48,420.8,182.46,130.31
