Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,52508,45408,39195,39468
"Revenue 52508 45408 39195 39468  Other Revenue, Total - - - -","Revenue 52508 45408 39195 39468  Other Revenue, Total - - - -","Revenue 52508 45408 39195 39468  Other Revenue, Total - - - -","Revenue 52508 45408 39195 39468  Other Revenue, Total - - - -","Revenue 52508 45408 39195 39468  Other Revenue, Total - - - -"
Revenue,52508,45408,39195,39468
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",36097,32898,32616,33726
Gross Profit,16411,12510,6579,5742
Total Operating Expenses,45262,40204,36348,47799
"Selling/General/Admin. Expenses, Total 7722 6099 5044 5462  Research & Development 1766 1290 1409 1474  Depreciation / Amortization 3101 720 738 752  Interest Expense (Income) - Net Operating -528 - - -  Unusual Expense (Income) - -580 -1669 6387  Other Operating Expenses, Total -3668 -223 -1790 -2","Selling/General/Admin. Expenses, Total 7722 6099 5044 5462  Research & Development 1766 1290 1409 1474  Depreciation / Amortization 3101 720 738 752  Interest Expense (Income) - Net Operating -528 - - -  Unusual Expense (Income) - -580 -1669 6387  Other Operating Expenses, Total -3668 -223 -1790 -2","Selling/General/Admin. Expenses, Total 7722 6099 5044 5462  Research & Development 1766 1290 1409 1474  Depreciation / Amortization 3101 720 738 752  Interest Expense (Income) - Net Operating -528 - - -  Unusual Expense (Income) - -580 -1669 6387  Other Operating Expenses, Total -3668 -223 -1790 -2","Selling/General/Admin. Expenses, Total 7722 6099 5044 5462  Research & Development 1766 1290 1409 1474  Depreciation / Amortization 3101 720 738 752  Interest Expense (Income) - Net Operating -528 - - -  Unusual Expense (Income) - -580 -1669 6387  Other Operating Expenses, Total -3668 -223 -1790 -2","Selling/General/Admin. Expenses, Total 7722 6099 5044 5462  Research & Development 1766 1290 1409 1474  Depreciation / Amortization 3101 720 738 752  Interest Expense (Income) - Net Operating -528 - - -  Unusual Expense (Income) - -580 -1669 6387  Other Operating Expenses, Total -3668 -223 -1790 -2"
"Selling/General/Admin. Expenses, Total",7722,6099,5044,5462
Research & Development,1766,1290,1409,1474
Depreciation / Amortization,3101,720,738,752
Interest Expense (Income) - Net Operating,-528,-,-,-
Unusual Expense (Income),-,-580,-1669,6387
"Other Operating Expenses, Total",-3668,-223,-1790,-2
Operating Income,7246,5204,2847,-8331
"Interest Income (Expense), Net Non-Operating",-,-231,-249,-311
Gain (Loss) on Sale of Assets,165,-,-,-
"Other, Net",-369,-53,-6,-2
Net Income Before Taxes,7450,4920,2592,-8644
Provision for Income Taxes,1327,-535,615,64
Net Income After Taxes,6123,5455,1977,-8708
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,6123,5455,1977,-8708
Total Extraordinary Items,-,-,-,-
Net Income,6123,5455,1977,-8708
Total Adjustments to Net Income,-,-,-1,-1
Income Available to Common Excluding Extraordinary Items,6123,5455,1976,-8709
Dilution Adjustment,-,-,-,-
Diluted Net Income,6123,5455,1976,-8709
Diluted Weighted Average Shares,23.01,19.62,32.25,19.62
Diluted EPS Excluding Extraordinary Items,266.15,277.97,61.27,-443.78
DPS - Common Stock Primary Issue,20,5,-,-
Diluted Normalized EPS,167.7,258.76,21.8,-232.23
