Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,43638,36952,31389.93,35750.13
"Revenue 43638 36952.99 31389.93 35750.13  Other Revenue, Total - - - -","Revenue 43638 36952.99 31389.93 35750.13  Other Revenue, Total - - - -","Revenue 43638 36952.99 31389.93 35750.13  Other Revenue, Total - - - -","Revenue 43638 36952.99 31389.93 35750.13  Other Revenue, Total - - - -","Revenue 43638 36952.99 31389.93 35750.13  Other Revenue, Total - - - -"
Revenue,43638,36952.99,31389.93,35750.13
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",35544,30690.39,25923.69,29637.81
Gross Profit,8094,6262.6,5466.25,6112.32
Total Operating Expenses,41119,35861.02,30983.94,34894.82
"Selling/General/Admin. Expenses, Total 5565 4761.23 4376.07 4926.46  Research & Development - 396.43 328.45 330.55  Depreciation / Amortization 865 - - -  Interest Expense (Income) - Net Operating -64 - - -  Unusual Expense (Income) - 12.97 355.74 -  Other Operating Expenses, Total -791 - - -","Selling/General/Admin. Expenses, Total 5565 4761.23 4376.07 4926.46  Research & Development - 396.43 328.45 330.55  Depreciation / Amortization 865 - - -  Interest Expense (Income) - Net Operating -64 - - -  Unusual Expense (Income) - 12.97 355.74 -  Other Operating Expenses, Total -791 - - -","Selling/General/Admin. Expenses, Total 5565 4761.23 4376.07 4926.46  Research & Development - 396.43 328.45 330.55  Depreciation / Amortization 865 - - -  Interest Expense (Income) - Net Operating -64 - - -  Unusual Expense (Income) - 12.97 355.74 -  Other Operating Expenses, Total -791 - - -","Selling/General/Admin. Expenses, Total 5565 4761.23 4376.07 4926.46  Research & Development - 396.43 328.45 330.55  Depreciation / Amortization 865 - - -  Interest Expense (Income) - Net Operating -64 - - -  Unusual Expense (Income) - 12.97 355.74 -  Other Operating Expenses, Total -791 - - -","Selling/General/Admin. Expenses, Total 5565 4761.23 4376.07 4926.46  Research & Development - 396.43 328.45 330.55  Depreciation / Amortization 865 - - -  Interest Expense (Income) - Net Operating -64 - - -  Unusual Expense (Income) - 12.97 355.74 -  Other Operating Expenses, Total -791 - - -"
"Selling/General/Admin. Expenses, Total",5565,4761.23,4376.07,4926.46
Research & Development,-,396.43,328.45,330.55
Depreciation / Amortization,865,-,-,-
Interest Expense (Income) - Net Operating,-64,-,-,-
Unusual Expense (Income),-,12.97,355.74,-
"Other Operating Expenses, Total",-791,-,-,-
Operating Income,2519,1091.96,405.99,855.32
"Interest Income (Expense), Net Non-Operating",-,39.16,-64.41,-48.82
Gain (Loss) on Sale of Assets,-238,-3.65,-6.49,-15.8
"Other, Net",160,111.34,285.56,70.34
Net Income Before Taxes,2597,1238.81,620.65,861.03
Provision for Income Taxes,381,230.3,56.16,283.36
Net Income After Taxes,2216,1008.51,564.5,577.67
Minority Interest,595,9.1,-40.1,-72.02
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,2133,1017.61,524.39,505.65
Total Extraordinary Items,-,-,-,-
Net Income,2133,1017.61,524.39,505.65
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,2133,1017.61,524.39,505.65
Dilution Adjustment,-,-,-,-
Diluted Net Income,2133,1017.61,524.39,505.65
Diluted Weighted Average Shares,12.19,12.19,12.19,12.48
Diluted EPS Excluding Extraordinary Items,175.03,83.5,43.03,40.52
DPS - Common Stock Primary Issue,24,14,11,11
Diluted Normalized EPS,142.48,84.61,70.06,41.37
