Period Ending:,202331/01,202231/07,202231/01,202131/07
Total Revenue,22402.62,11197,19617.05,19661.87
"Revenue 19294.34 9850 - 19661.87  Other Revenue, Total 3108.28 2888.42 381.82 -","Revenue 19294.34 9850 - 19661.87  Other Revenue, Total 3108.28 2888.42 381.82 -","Revenue 19294.34 9850 - 19661.87  Other Revenue, Total 3108.28 2888.42 381.82 -","Revenue 19294.34 9850 - 19661.87  Other Revenue, Total 3108.28 2888.42 381.82 -","Revenue 19294.34 9850 - 19661.87  Other Revenue, Total 3108.28 2888.42 381.82 -"
Revenue,19294.34,9850,-,19661.87
"Other Revenue, Total",3108.28,2888.42,381.82,-
"Cost of Revenue, Total",8255.58,4092,-,5151.01
Gross Profit,14147.04,7105,-,14510.86
Total Operating Expenses,8471.85,4212,-,7329.99
"Selling/General/Admin. Expenses, Total 49.89 35 - 49.53  Research & Development - - - -  Depreciation / Amortization 2177.16 1102 - 2129.44  Interest Expense (Income) - Net Operating -829.2 -535 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -1181.58 -2621.1 - -","Selling/General/Admin. Expenses, Total 49.89 35 - 49.53  Research & Development - - - -  Depreciation / Amortization 2177.16 1102 - 2129.44  Interest Expense (Income) - Net Operating -829.2 -535 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -1181.58 -2621.1 - -","Selling/General/Admin. Expenses, Total 49.89 35 - 49.53  Research & Development - - - -  Depreciation / Amortization 2177.16 1102 - 2129.44  Interest Expense (Income) - Net Operating -829.2 -535 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -1181.58 -2621.1 - -","Selling/General/Admin. Expenses, Total 49.89 35 - 49.53  Research & Development - - - -  Depreciation / Amortization 2177.16 1102 - 2129.44  Interest Expense (Income) - Net Operating -829.2 -535 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -1181.58 -2621.1 - -","Selling/General/Admin. Expenses, Total 49.89 35 - 49.53  Research & Development - - - -  Depreciation / Amortization 2177.16 1102 - 2129.44  Interest Expense (Income) - Net Operating -829.2 -535 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -1181.58 -2621.1 - -"
"Selling/General/Admin. Expenses, Total",49.89,35,-,49.53
Research & Development,-,-,-,-
Depreciation / Amortization,2177.16,1102,-,2129.44
Interest Expense (Income) - Net Operating,-829.2,-535,-,-
Unusual Expense (Income),-,-,-,-
"Other Operating Expenses, Total",-1181.58,-2621.1,-,-
Operating Income,13930.78,6985,-,12331.88
"Interest Income (Expense), Net Non-Operating",-,-,-,-864.33
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",1081.06,1654.69,-,-307.54
Net Income Before Taxes,12849.71,6443,-,11160.02
Provision for Income Taxes,1.77,0.888,-,2.2
Net Income After Taxes,12847.94,6443,-,11157.82
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,12847.94,6443,-,11157.82
Total Extraordinary Items,-,-,-,-
Net Income,12847.94,6443,-,11157.82
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,12847.94,6443,-,11157.82
Dilution Adjustment,-,-,-,-
Diluted Net Income,12847.94,6443,-,11157.82
Diluted Weighted Average Shares,1.92,1.92,-,1.91
Diluted EPS Excluding Extraordinary Items,6704.45,6239.49,-,5833.16
DPS - Common Stock Primary Issue,6070,-,-,5822
Diluted Normalized EPS,4190.25,3901.26,-,5833.16
