Period Ending:,202328/02,202228/02,202128/02,202029/02
Total Revenue,32235,19353,23483,57369.9
"Revenue 32235 19353 23483 57369.9  Other Revenue, Total - - - -","Revenue 32235 19353 23483 57369.9  Other Revenue, Total - - - -","Revenue 32235 19353 23483 57369.9  Other Revenue, Total - - - -","Revenue 32235 19353 23483 57369.9  Other Revenue, Total - - - -","Revenue 32235 19353 23483 57369.9  Other Revenue, Total - - - -"
Revenue,32235,19353,23483,57369.9
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",7033,4382,5415,13609.2
Gross Profit,25202,14971,18068,43760.69
Total Operating Expenses,31767,26685,33187,55198.3
"Selling/General/Admin. Expenses, Total 24734 21481 26405 39585.84  Research & Development - - - -  Depreciation / Amortization 665 768 1254 1328.59  Interest Expense (Income) - Net Operating -145 -173 -146 -  Unusual Expense (Income) - 551 1840.9 674.67  Other Operating Expenses, Total -520 227 259 -","Selling/General/Admin. Expenses, Total 24734 21481 26405 39585.84  Research & Development - - - -  Depreciation / Amortization 665 768 1254 1328.59  Interest Expense (Income) - Net Operating -145 -173 -146 -  Unusual Expense (Income) - 551 1840.9 674.67  Other Operating Expenses, Total -520 227 259 -","Selling/General/Admin. Expenses, Total 24734 21481 26405 39585.84  Research & Development - - - -  Depreciation / Amortization 665 768 1254 1328.59  Interest Expense (Income) - Net Operating -145 -173 -146 -  Unusual Expense (Income) - 551 1840.9 674.67  Other Operating Expenses, Total -520 227 259 -","Selling/General/Admin. Expenses, Total 24734 21481 26405 39585.84  Research & Development - - - -  Depreciation / Amortization 665 768 1254 1328.59  Interest Expense (Income) - Net Operating -145 -173 -146 -  Unusual Expense (Income) - 551 1840.9 674.67  Other Operating Expenses, Total -520 227 259 -","Selling/General/Admin. Expenses, Total 24734 21481 26405 39585.84  Research & Development - - - -  Depreciation / Amortization 665 768 1254 1328.59  Interest Expense (Income) - Net Operating -145 -173 -146 -  Unusual Expense (Income) - 551 1840.9 674.67  Other Operating Expenses, Total -520 227 259 -"
"Selling/General/Admin. Expenses, Total",24734,21481,26405,39585.84
Research & Development,-,-,-,-
Depreciation / Amortization,665,768,1254,1328.59
Interest Expense (Income) - Net Operating,-145,-173,-146,-
Unusual Expense (Income),-,551,1840.9,674.67
"Other Operating Expenses, Total",-520,227,259,-
Operating Income,468,-7332,-9704,2171.6
"Interest Income (Expense), Net Non-Operating",-,185,-391.06,-93.82
Gain (Loss) on Sale of Assets,-,736,12,8.45
"Other, Net",-631,-8074,1156,163.6
Net Income Before Taxes,1099,6,-10872,2249.83
Provision for Income Taxes,171,326,-1736,619.78
Net Income After Taxes,928,-320,-9136,1630.05
Minority Interest,772,713,674,-187.78
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,875,-354,-8507,1442.27
Total Extraordinary Items,-,-,-,-
Net Income,875,-354,-8507,1442.27
Total Adjustments to Net Income,-200,-,-,-0
Income Available to Common Excluding Extraordinary Items,675,-354,-8507,1442.27
Dilution Adjustment,200,-,-,-
Diluted Net Income,675,-354,-8507,1442.27
Diluted Weighted Average Shares,18.1,17.58,15.44,15.3
Diluted EPS Excluding Extraordinary Items,37.28,-20.14,-550.8,94.24
DPS - Common Stock Primary Issue,-,-,-,9
Diluted Normalized EPS,26,-5.42,-324.85,139.27
