Period Ending:,202230/09,202130/09,202030/09,201930/09
Total Revenue,9418,7501,5119.78,5608.36
"Revenue 9418 7501.11 5119.78 5608.36  Other Revenue, Total - - - -","Revenue 9418 7501.11 5119.78 5608.36  Other Revenue, Total - - - -","Revenue 9418 7501.11 5119.78 5608.36  Other Revenue, Total - - - -","Revenue 9418 7501.11 5119.78 5608.36  Other Revenue, Total - - - -","Revenue 9418 7501.11 5119.78 5608.36  Other Revenue, Total - - - -"
Revenue,9418,7501.11,5119.78,5608.36
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",2205,1779.59,1475.9,1649.23
Gross Profit,7213,5721.53,3643.88,3959.13
Total Operating Expenses,6051,5168.72,4420.44,4306.6
"Selling/General/Admin. Expenses, Total 3846 3317.26 2859.52 2655.61  Research & Development - - - -  Depreciation / Amortization 134 - - -  Interest Expense (Income) - Net Operating -0.509 - - -  Unusual Expense (Income) - 71.87 85.02 1.77  Other Operating Expenses, Total -134 - - -","Selling/General/Admin. Expenses, Total 3846 3317.26 2859.52 2655.61  Research & Development - - - -  Depreciation / Amortization 134 - - -  Interest Expense (Income) - Net Operating -0.509 - - -  Unusual Expense (Income) - 71.87 85.02 1.77  Other Operating Expenses, Total -134 - - -","Selling/General/Admin. Expenses, Total 3846 3317.26 2859.52 2655.61  Research & Development - - - -  Depreciation / Amortization 134 - - -  Interest Expense (Income) - Net Operating -0.509 - - -  Unusual Expense (Income) - 71.87 85.02 1.77  Other Operating Expenses, Total -134 - - -","Selling/General/Admin. Expenses, Total 3846 3317.26 2859.52 2655.61  Research & Development - - - -  Depreciation / Amortization 134 - - -  Interest Expense (Income) - Net Operating -0.509 - - -  Unusual Expense (Income) - 71.87 85.02 1.77  Other Operating Expenses, Total -134 - - -","Selling/General/Admin. Expenses, Total 3846 3317.26 2859.52 2655.61  Research & Development - - - -  Depreciation / Amortization 134 - - -  Interest Expense (Income) - Net Operating -0.509 - - -  Unusual Expense (Income) - 71.87 85.02 1.77  Other Operating Expenses, Total -134 - - -"
"Selling/General/Admin. Expenses, Total",3846,3317.26,2859.52,2655.61
Research & Development,-,-,-,-
Depreciation / Amortization,134,-,-,-
Interest Expense (Income) - Net Operating,-0.509,-,-,-
Unusual Expense (Income),-,71.87,85.02,1.77
"Other Operating Expenses, Total",-134,-,-,-
Operating Income,3367,2332.39,699.34,1301.76
"Interest Income (Expense), Net Non-Operating",-,1.62,-6.16,-9.5
Gain (Loss) on Sale of Assets,-28,-,-,-
"Other, Net",80,11.98,17.34,4.32
Net Income Before Taxes,3315,2345.99,710.51,1296.57
Provision for Income Taxes,1082,774.79,265.06,461.19
Net Income After Taxes,2233,1571.2,445.45,835.39
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,2233,1571.2,445.45,835.39
Total Extraordinary Items,-,-,-,-
Net Income,2233,1571.2,445.45,835.39
Total Adjustments to Net Income,-,-0,-,-
Income Available to Common Excluding Extraordinary Items,2233,1571.2,445.45,835.39
Dilution Adjustment,-0.459,-,-,-
Diluted Net Income,2233.46,1571.2,445.45,835.39
Diluted Weighted Average Shares,84.22,84,84.05,84.53
Diluted EPS Excluding Extraordinary Items,26.52,18.7,5.3,9.88
DPS - Common Stock Primary Issue,10.75,7.75,4.62,4
Diluted Normalized EPS,24.81,17.97,5.91,9.59
