Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,64659,52240,50787,47126
"Revenue 64659 52240 50787 47126  Other Revenue, Total - - - -","Revenue 64659 52240 50787 47126  Other Revenue, Total - - - -","Revenue 64659 52240 50787 47126  Other Revenue, Total - - - -","Revenue 64659 52240 50787 47126  Other Revenue, Total - - - -","Revenue 64659 52240 50787 47126  Other Revenue, Total - - - -"
Revenue,64659,52240,50787,47126
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",46334,37147,37325,34815
Gross Profit,18325,15093,13462,12311
Total Operating Expenses,58731,47782,47217,46061
"Selling/General/Admin. Expenses, Total 12397 10646 9128 10253  Research & Development - - - -  Depreciation / Amortization 2286 - 742 837  Interest Expense (Income) - Net Operating -106 - - -  Unusual Expense (Income) - -13 21 155  Other Operating Expenses, Total -2180 2 1 1","Selling/General/Admin. Expenses, Total 12397 10646 9128 10253  Research & Development - - - -  Depreciation / Amortization 2286 - 742 837  Interest Expense (Income) - Net Operating -106 - - -  Unusual Expense (Income) - -13 21 155  Other Operating Expenses, Total -2180 2 1 1","Selling/General/Admin. Expenses, Total 12397 10646 9128 10253  Research & Development - - - -  Depreciation / Amortization 2286 - 742 837  Interest Expense (Income) - Net Operating -106 - - -  Unusual Expense (Income) - -13 21 155  Other Operating Expenses, Total -2180 2 1 1","Selling/General/Admin. Expenses, Total 12397 10646 9128 10253  Research & Development - - - -  Depreciation / Amortization 2286 - 742 837  Interest Expense (Income) - Net Operating -106 - - -  Unusual Expense (Income) - -13 21 155  Other Operating Expenses, Total -2180 2 1 1","Selling/General/Admin. Expenses, Total 12397 10646 9128 10253  Research & Development - - - -  Depreciation / Amortization 2286 - 742 837  Interest Expense (Income) - Net Operating -106 - - -  Unusual Expense (Income) - -13 21 155  Other Operating Expenses, Total -2180 2 1 1"
"Selling/General/Admin. Expenses, Total",12397,10646,9128,10253
Research & Development,-,-,-,-
Depreciation / Amortization,2286,-,742,837
Interest Expense (Income) - Net Operating,-106,-,-,-
Unusual Expense (Income),-,-13,21,155
"Other Operating Expenses, Total",-2180,2,1,1
Operating Income,5928,4458,3570,1065
"Interest Income (Expense), Net Non-Operating",-,570,459,-76
Gain (Loss) on Sale of Assets,-32,-168,-,-128
"Other, Net",337,208,522,150
Net Income Before Taxes,5623,5068,4551,1011
Provision for Income Taxes,1164,1390,1133,449
Net Income After Taxes,4459,3678,3418,562
Minority Interest,339,-51,-64,-17
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,4404,3627,3354,545
Total Extraordinary Items,-,-,-,-
Net Income,4404,3627,3354,545
Total Adjustments to Net Income,-,-1,-1,-2
Income Available to Common Excluding Extraordinary Items,4404,3626,3353,543
Dilution Adjustment,-0.291,-,-,-
Diluted Net Income,4404.29,3626,3353,543
Diluted Weighted Average Shares,26.52,26.37,26.62,27.18
Diluted EPS Excluding Extraordinary Items,166.05,137.49,125.96,19.98
DPS - Common Stock Primary Issue,52,42,21,18
Diluted Normalized EPS,132.12,141.76,127.41,25.95
