Period Ending:,202331/01,202231/01,202128/02,202029/02
Total Revenue,19181,17618,14673.93,15247.31
"Revenue 19181 17618.45 14673.93 15247.31  Other Revenue, Total - - - -","Revenue 19181 17618.45 14673.93 15247.31  Other Revenue, Total - - - -","Revenue 19181 17618.45 14673.93 15247.31  Other Revenue, Total - - - -","Revenue 19181 17618.45 14673.93 15247.31  Other Revenue, Total - - - -","Revenue 19181 17618.45 14673.93 15247.31  Other Revenue, Total - - - -"
Revenue,19181,17618.45,14673.93,15247.31
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",9572,8362.55,7527.45,7353.93
Gross Profit,9609,9255.9,7146.48,7893.38
Total Operating Expenses,18966,16676.5,14717.62,13915.79
"Selling/General/Admin. Expenses, Total 8256 7569.36 6765.83 6442.72  Research & Development - - - -  Depreciation / Amortization 1166 739.82 173.24 155.65  Interest Expense (Income) - Net Operating -55 - - -  Unusual Expense (Income) - 4.78 251.09 -36.51  Other Operating Expenses, Total 27 - - -","Selling/General/Admin. Expenses, Total 8256 7569.36 6765.83 6442.72  Research & Development - - - -  Depreciation / Amortization 1166 739.82 173.24 155.65  Interest Expense (Income) - Net Operating -55 - - -  Unusual Expense (Income) - 4.78 251.09 -36.51  Other Operating Expenses, Total 27 - - -","Selling/General/Admin. Expenses, Total 8256 7569.36 6765.83 6442.72  Research & Development - - - -  Depreciation / Amortization 1166 739.82 173.24 155.65  Interest Expense (Income) - Net Operating -55 - - -  Unusual Expense (Income) - 4.78 251.09 -36.51  Other Operating Expenses, Total 27 - - -","Selling/General/Admin. Expenses, Total 8256 7569.36 6765.83 6442.72  Research & Development - - - -  Depreciation / Amortization 1166 739.82 173.24 155.65  Interest Expense (Income) - Net Operating -55 - - -  Unusual Expense (Income) - 4.78 251.09 -36.51  Other Operating Expenses, Total 27 - - -","Selling/General/Admin. Expenses, Total 8256 7569.36 6765.83 6442.72  Research & Development - - - -  Depreciation / Amortization 1166 739.82 173.24 155.65  Interest Expense (Income) - Net Operating -55 - - -  Unusual Expense (Income) - 4.78 251.09 -36.51  Other Operating Expenses, Total 27 - - -"
"Selling/General/Admin. Expenses, Total",8256,7569.36,6765.83,6442.72
Research & Development,-,-,-,-
Depreciation / Amortization,1166,739.82,173.24,155.65
Interest Expense (Income) - Net Operating,-55,-,-,-
Unusual Expense (Income),-,4.78,251.09,-36.51
"Other Operating Expenses, Total",27,-,-,-
Operating Income,215,941.95,-43.69,1331.52
"Interest Income (Expense), Net Non-Operating",-,130.18,-3.42,-9.36
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",424,5.18,5.71,5.38
Net Income Before Taxes,-209,1077.3,-41.4,1327.54
Provision for Income Taxes,330,314.56,71.09,394.37
Net Income After Taxes,-539,762.74,-112.49,933.17
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-539,762.74,-112.49,933.17
Total Extraordinary Items,-,-,-,-
Net Income,-539,762.74,-112.49,933.17
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,-539,762.74,-112.49,933.17
Dilution Adjustment,-,-,-,-
Diluted Net Income,-539,762.74,-112.49,933.17
Diluted Weighted Average Shares,45.87,45.84,46.07,47.84
Diluted EPS Excluding Extraordinary Items,-11.75,16.64,-2.44,19.5
DPS - Common Stock Primary Issue,2,-,-,-
Diluted Normalized EPS,3.61,16.71,1.1,18.97
