Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,32789,28753,13217,11229
"Revenue 32789 28753 13217 11229  Other Revenue, Total - - - -","Revenue 32789 28753 13217 11229  Other Revenue, Total - - - -","Revenue 32789 28753 13217 11229  Other Revenue, Total - - - -","Revenue 32789 28753 13217 11229  Other Revenue, Total - - - -","Revenue 32789 28753 13217 11229  Other Revenue, Total - - - -"
Revenue,32789,28753,13217,11229
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",31167,15018,13026,10304
Gross Profit,1622,13735,191,925
Total Operating Expenses,34643,20575,16174,16450
"Selling/General/Admin. Expenses, Total 3476 5557 3079 2122  Research & Development - - - -  Depreciation / Amortization 268 229 - -  Interest Expense (Income) - Net Operating - -4 - -  Unusual Expense (Income) - -11 69 4023  Other Operating Expenses, Total -268 -225 - 1","Selling/General/Admin. Expenses, Total 3476 5557 3079 2122  Research & Development - - - -  Depreciation / Amortization 268 229 - -  Interest Expense (Income) - Net Operating - -4 - -  Unusual Expense (Income) - -11 69 4023  Other Operating Expenses, Total -268 -225 - 1","Selling/General/Admin. Expenses, Total 3476 5557 3079 2122  Research & Development - - - -  Depreciation / Amortization 268 229 - -  Interest Expense (Income) - Net Operating - -4 - -  Unusual Expense (Income) - -11 69 4023  Other Operating Expenses, Total -268 -225 - 1","Selling/General/Admin. Expenses, Total 3476 5557 3079 2122  Research & Development - - - -  Depreciation / Amortization 268 229 - -  Interest Expense (Income) - Net Operating - -4 - -  Unusual Expense (Income) - -11 69 4023  Other Operating Expenses, Total -268 -225 - 1","Selling/General/Admin. Expenses, Total 3476 5557 3079 2122  Research & Development - - - -  Depreciation / Amortization 268 229 - -  Interest Expense (Income) - Net Operating - -4 - -  Unusual Expense (Income) - -11 69 4023  Other Operating Expenses, Total -268 -225 - 1"
"Selling/General/Admin. Expenses, Total",3476,5557,3079,2122
Research & Development,-,-,-,-
Depreciation / Amortization,268,229,-,-
Interest Expense (Income) - Net Operating,-,-4,-,-
Unusual Expense (Income),-,-11,69,4023
"Other Operating Expenses, Total",-268,-225,-,1
Operating Income,-1854,8178,-2957,-5221
"Interest Income (Expense), Net Non-Operating",-,-9,16,7
Gain (Loss) on Sale of Assets,8921,-,-,83
"Other, Net",-18033,7,-21,-35
Net Income Before Taxes,7258,8171,-2962,-5166
Provision for Income Taxes,3991,1258,12,7
Net Income After Taxes,3267,6913,-2974,-5173
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,3267,6913,-2974,-5173
Total Extraordinary Items,-,-,-,-
Net Income,3267,6913,-2974,-5173
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,3267,6913,-2974,-5173
Dilution Adjustment,-0.414,-,-,-
Diluted Net Income,3267.41,6913,-2974,-5173
Diluted Weighted Average Shares,120.26,109.28,80.69,58.35
Diluted EPS Excluding Extraordinary Items,27.17,63.26,-36.86,-88.65
DPS - Common Stock Primary Issue,2,-,-,-
Diluted Normalized EPS,-8.95,46.74,-36.3,-44.76
