Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,13456.19,11565,9486.06,8930.15
"Revenue 13456.19 11565 9486.06 8930.15  Other Revenue, Total - - - -","Revenue 13456.19 11565 9486.06 8930.15  Other Revenue, Total - - - -","Revenue 13456.19 11565 9486.06 8930.15  Other Revenue, Total - - - -","Revenue 13456.19 11565 9486.06 8930.15  Other Revenue, Total - - - -","Revenue 13456.19 11565 9486.06 8930.15  Other Revenue, Total - - - -"
Revenue,13456.19,11565,9486.06,8930.15
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",7087.27,5882,5091.6,4685.39
Gross Profit,6368.92,5683,4394.46,4244.77
Total Operating Expenses,12254.07,10048,8525.54,8305
"Selling/General/Admin. Expenses, Total 5166.79 4166 3475.28 3479.14  Research & Development - - - -  Depreciation / Amortization 347.62 - - -  Interest Expense (Income) - Net Operating -2.19 - - -  Unusual Expense (Income) - 2.88 -41.34 140.47  Other Operating Expenses, Total -345.43 -462 - -","Selling/General/Admin. Expenses, Total 5166.79 4166 3475.28 3479.14  Research & Development - - - -  Depreciation / Amortization 347.62 - - -  Interest Expense (Income) - Net Operating -2.19 - - -  Unusual Expense (Income) - 2.88 -41.34 140.47  Other Operating Expenses, Total -345.43 -462 - -","Selling/General/Admin. Expenses, Total 5166.79 4166 3475.28 3479.14  Research & Development - - - -  Depreciation / Amortization 347.62 - - -  Interest Expense (Income) - Net Operating -2.19 - - -  Unusual Expense (Income) - 2.88 -41.34 140.47  Other Operating Expenses, Total -345.43 -462 - -","Selling/General/Admin. Expenses, Total 5166.79 4166 3475.28 3479.14  Research & Development - - - -  Depreciation / Amortization 347.62 - - -  Interest Expense (Income) - Net Operating -2.19 - - -  Unusual Expense (Income) - 2.88 -41.34 140.47  Other Operating Expenses, Total -345.43 -462 - -","Selling/General/Admin. Expenses, Total 5166.79 4166 3475.28 3479.14  Research & Development - - - -  Depreciation / Amortization 347.62 - - -  Interest Expense (Income) - Net Operating -2.19 - - -  Unusual Expense (Income) - 2.88 -41.34 140.47  Other Operating Expenses, Total -345.43 -462 - -"
"Selling/General/Admin. Expenses, Total",5166.79,4166,3475.28,3479.14
Research & Development,-,-,-,-
Depreciation / Amortization,347.62,-,-,-
Interest Expense (Income) - Net Operating,-2.19,-,-,-
Unusual Expense (Income),-,2.88,-41.34,140.47
"Other Operating Expenses, Total",-345.43,-462,-,-
Operating Income,1202.12,1517,960.52,625.15
"Interest Income (Expense), Net Non-Operating",-,53.32,-6.46,-65.12
Gain (Loss) on Sale of Assets,128.23,39,-0.19,0.56
"Other, Net",-162.29,-103,8.26,2.74
Net Income Before Taxes,1236.18,1581,962.12,563.34
Provision for Income Taxes,405.95,509,277.86,239.11
Net Income After Taxes,830.23,1072,684.27,324.23
Minority Interest,25.13,17,-0.87,-2.55
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,825.92,1070.14,683.4,321.68
Total Extraordinary Items,-,-,-,-
Net Income,825.92,1070.14,683.4,321.68
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,825.92,1070,683.4,321.68
Dilution Adjustment,-,-,-,-
Diluted Net Income,825.92,1070,683.4,321.68
Diluted Weighted Average Shares,12.92,12.9,12.92,12.91
Diluted EPS Excluding Extraordinary Items,63.93,82.95,52.85,24.87
DPS - Common Stock Primary Issue,31,20,10,10
Diluted Normalized EPS,54.15,74.56,44.44,33.79
