Period Ending:,202230/09,202130/09,202030/09,201930/09
Total Revenue,7295,5444,4007.85,2937.3
"Revenue 7295 5444.81 4007.85 2937.3  Other Revenue, Total - - - -","Revenue 7295 5444.81 4007.85 2937.3  Other Revenue, Total - - - -","Revenue 7295 5444.81 4007.85 2937.3  Other Revenue, Total - - - -","Revenue 7295 5444.81 4007.85 2937.3  Other Revenue, Total - - - -","Revenue 7295 5444.81 4007.85 2937.3  Other Revenue, Total - - - -"
Revenue,7295,5444.81,4007.85,2937.3
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1928,1451.34,1153.1,794.02
Gross Profit,5367,3993.47,2854.75,2143.28
Total Operating Expenses,8177,5268.73,5087.17,3631.55
"Selling/General/Admin. Expenses, Total 6089 3822.86 3908.22 2625.01  Research & Development - - - -  Depreciation / Amortization 36 - 25.85 52.49  Interest Expense (Income) - Net Operating -27 - - -  Unusual Expense (Income) - -5.46 - 160.04  Other Operating Expenses, Total 151 - - -0","Selling/General/Admin. Expenses, Total 6089 3822.86 3908.22 2625.01  Research & Development - - - -  Depreciation / Amortization 36 - 25.85 52.49  Interest Expense (Income) - Net Operating -27 - - -  Unusual Expense (Income) - -5.46 - 160.04  Other Operating Expenses, Total 151 - - -0","Selling/General/Admin. Expenses, Total 6089 3822.86 3908.22 2625.01  Research & Development - - - -  Depreciation / Amortization 36 - 25.85 52.49  Interest Expense (Income) - Net Operating -27 - - -  Unusual Expense (Income) - -5.46 - 160.04  Other Operating Expenses, Total 151 - - -0","Selling/General/Admin. Expenses, Total 6089 3822.86 3908.22 2625.01  Research & Development - - - -  Depreciation / Amortization 36 - 25.85 52.49  Interest Expense (Income) - Net Operating -27 - - -  Unusual Expense (Income) - -5.46 - 160.04  Other Operating Expenses, Total 151 - - -0","Selling/General/Admin. Expenses, Total 6089 3822.86 3908.22 2625.01  Research & Development - - - -  Depreciation / Amortization 36 - 25.85 52.49  Interest Expense (Income) - Net Operating -27 - - -  Unusual Expense (Income) - -5.46 - 160.04  Other Operating Expenses, Total 151 - - -0"
"Selling/General/Admin. Expenses, Total",6089,3822.86,3908.22,2625.01
Research & Development,-,-,-,-
Depreciation / Amortization,36,-,25.85,52.49
Interest Expense (Income) - Net Operating,-27,-,-,-
Unusual Expense (Income),-,-5.46,-,160.04
"Other Operating Expenses, Total",151,-,-,-0
Operating Income,-882,176.08,-1079.32,-694.25
"Interest Income (Expense), Net Non-Operating",-,-13.48,-10.9,-10.09
Gain (Loss) on Sale of Assets,-13,1.34,-,-
"Other, Net",135,-264.26,-114.88,-134.35
Net Income Before Taxes,-1004,-100.32,-1205.1,-838.7
Provision for Income Taxes,4,6.33,2.29,2.29
Net Income After Taxes,-1008,-106.65,-1207.39,-840.99
Minority Interest,11,89,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-930,-106.65,-1207.39,-840.99
Total Extraordinary Items,-,-,-,-
Net Income,-930,-106.65,-1207.39,-840.99
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,-930,-106.65,-1207.39,-840.99
Dilution Adjustment,-,-,-,-
Diluted Net Income,-930,-106.65,-1207.39,-840.99
Diluted Weighted Average Shares,38.31,37.27,35.27,33.58
Diluted EPS Excluding Extraordinary Items,-24.28,-2.86,-34.24,-25.05
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,-14.02,-2.98,-34.24,-21.95
