Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,82917,75953,73617,80225
"Revenue - 75953 73617 80225  Other Revenue, Total - - - -","Revenue - 75953 73617 80225  Other Revenue, Total - - - -","Revenue - 75953 73617 80225  Other Revenue, Total - - - -","Revenue - 75953 73617 80225  Other Revenue, Total - - - -","Revenue - 75953 73617 80225  Other Revenue, Total - - - -"
Revenue,-,75953,73617,80225
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",-,60293,57615,63525
Gross Profit,14851,15660,16002,16700
Total Operating Expenses,-,75277,72180,78171
"Selling/General/Admin. Expenses, Total 15130 14601 14288 14944  Research & Development - - - -  Depreciation / Amortization 3329 203 143 153  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 179 132 -452  Other Operating Expenses, Total -2849 1 2 1","Selling/General/Admin. Expenses, Total 15130 14601 14288 14944  Research & Development - - - -  Depreciation / Amortization 3329 203 143 153  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 179 132 -452  Other Operating Expenses, Total -2849 1 2 1","Selling/General/Admin. Expenses, Total 15130 14601 14288 14944  Research & Development - - - -  Depreciation / Amortization 3329 203 143 153  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 179 132 -452  Other Operating Expenses, Total -2849 1 2 1","Selling/General/Admin. Expenses, Total 15130 14601 14288 14944  Research & Development - - - -  Depreciation / Amortization 3329 203 143 153  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 179 132 -452  Other Operating Expenses, Total -2849 1 2 1","Selling/General/Admin. Expenses, Total 15130 14601 14288 14944  Research & Development - - - -  Depreciation / Amortization 3329 203 143 153  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 179 132 -452  Other Operating Expenses, Total -2849 1 2 1"
"Selling/General/Admin. Expenses, Total",15130,14601,14288,14944
Research & Development,-,-,-,-
Depreciation / Amortization,3329,203,143,153
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,179,132,-452
"Other Operating Expenses, Total",-2849,1,2,1
Operating Income,-,676,1437,2054
"Interest Income (Expense), Net Non-Operating",-,690,257,273
Gain (Loss) on Sale of Assets,236,640,2200,37
"Other, Net",294,223,254,226
Net Income Before Taxes,-1242,2229,4148,2590
Provision for Income Taxes,-,704,932,695
Net Income After Taxes,-1204,1525,3216,1895
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-1204,1525,3216,1895
Total Extraordinary Items,-,-,-,-
Net Income,-1204,1525,3216,1895
Total Adjustments to Net Income,-,-,-1,-
Income Available to Common Excluding Extraordinary Items,-1204,1525,3215,1895
Dilution Adjustment,-,-,-,-
Diluted Net Income,-1204,1525,3215,1895
Diluted Weighted Average Shares,15.4,15.7,15.71,15.75
Diluted EPS Excluding Extraordinary Items,-78.16,97.11,204.66,120.29
DPS - Common Stock Primary Issue,40,40,40,40
Diluted Normalized EPS,-4.71,77.03,102.59,97.58
