Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,23793,21908,21080.83,20582.06
"Revenue 23793 21908 21080.83 20582.06  Other Revenue, Total - - - -","Revenue 23793 21908 21080.83 20582.06  Other Revenue, Total - - - -","Revenue 23793 21908 21080.83 20582.06  Other Revenue, Total - - - -","Revenue 23793 21908 21080.83 20582.06  Other Revenue, Total - - - -","Revenue 23793 21908 21080.83 20582.06  Other Revenue, Total - - - -"
Revenue,23793,21908,21080.83,20582.06
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",15924,14832,14716.98,14227.55
Gross Profit,-,7076,6363.84,6354.51
Total Operating Expenses,21775,20433,19388.73,19555.67
"Selling/General/Admin. Expenses, Total 4739 4629 4458.18 4504.41  Research & Development 886 798 598.06 615.55  Depreciation / Amortization 785 149 171.47 208.16  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - 24 -555.97 -  Other Operating Expenses, Total -552 1 - -","Selling/General/Admin. Expenses, Total 4739 4629 4458.18 4504.41  Research & Development 886 798 598.06 615.55  Depreciation / Amortization 785 149 171.47 208.16  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - 24 -555.97 -  Other Operating Expenses, Total -552 1 - -","Selling/General/Admin. Expenses, Total 4739 4629 4458.18 4504.41  Research & Development 886 798 598.06 615.55  Depreciation / Amortization 785 149 171.47 208.16  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - 24 -555.97 -  Other Operating Expenses, Total -552 1 - -","Selling/General/Admin. Expenses, Total 4739 4629 4458.18 4504.41  Research & Development 886 798 598.06 615.55  Depreciation / Amortization 785 149 171.47 208.16  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - 24 -555.97 -  Other Operating Expenses, Total -552 1 - -","Selling/General/Admin. Expenses, Total 4739 4629 4458.18 4504.41  Research & Development 886 798 598.06 615.55  Depreciation / Amortization 785 149 171.47 208.16  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - 24 -555.97 -  Other Operating Expenses, Total -552 1 - -"
"Selling/General/Admin. Expenses, Total",4739,4629,4458.18,4504.41
Research & Development,886,798,598.06,615.55
Depreciation / Amortization,785,149,171.47,208.16
Interest Expense (Income) - Net Operating,-7,-,-,-
Unusual Expense (Income),-,24,-555.97,-
"Other Operating Expenses, Total",-552,1,-,-
Operating Income,2018,1475,1692.1,1026.39
"Interest Income (Expense), Net Non-Operating",-,144,66.57,617.15
Gain (Loss) on Sale of Assets,10,-3,-1.28,-8.29
"Other, Net",-296,103,81.26,39.68
Net Income Before Taxes,2304,1719,1838.65,1674.94
Provision for Income Taxes,553,484,409.99,357.27
Net Income After Taxes,1751,1235,1428.66,1317.67
Minority Interest,2790,-183,-139.06,941
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1536,1052,1289.59,1218
Total Extraordinary Items,-,-,-,-
Net Income,1536,1052,1289.59,1218
Total Adjustments to Net Income,-,-2,-,-0
Income Available to Common Excluding Extraordinary Items,1536,1050,1289.59,1218
Dilution Adjustment,-,-,-,-
Diluted Net Income,1536,1050,1289.59,1218
Diluted Weighted Average Shares,8.48,8.47,8.47,8.47
Diluted EPS Excluding Extraordinary Items,181.17,123.97,152.25,143.78
DPS - Common Stock Primary Issue,-,46,45,45
Diluted Normalized EPS,143.75,126.26,101.37,147.55
