Period Ending:,202231/10,202131/10,202031/10,201931/10
Total Revenue,12599,12382,13230.06,13220.91
"Revenue 12599 12382.75 13230.06 13220.91  Other Revenue, Total - - - -","Revenue 12599 12382.75 13230.06 13220.91  Other Revenue, Total - - - -","Revenue 12599 12382.75 13230.06 13220.91  Other Revenue, Total - - - -","Revenue 12599 12382.75 13230.06 13220.91  Other Revenue, Total - - - -","Revenue 12599 12382.75 13230.06 13220.91  Other Revenue, Total - - - -"
Revenue,12599,12382.75,13230.06,13220.91
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",9870,9735.36,10379.89,10352.01
Gross Profit,2729,2647.39,2850.17,2868.9
Total Operating Expenses,12580,12365.34,13208.52,13294.51
"Selling/General/Admin. Expenses, Total 2352 2601.16 2751.96 2757.94  Research & Development - - - -  Depreciation / Amortization 630 - - -  Interest Expense (Income) - Net Operating -95 - - -  Unusual Expense (Income) - 28.82 76.67 184.56  Other Operating Expenses, Total -177 - - -","Selling/General/Admin. Expenses, Total 2352 2601.16 2751.96 2757.94  Research & Development - - - -  Depreciation / Amortization 630 - - -  Interest Expense (Income) - Net Operating -95 - - -  Unusual Expense (Income) - 28.82 76.67 184.56  Other Operating Expenses, Total -177 - - -","Selling/General/Admin. Expenses, Total 2352 2601.16 2751.96 2757.94  Research & Development - - - -  Depreciation / Amortization 630 - - -  Interest Expense (Income) - Net Operating -95 - - -  Unusual Expense (Income) - 28.82 76.67 184.56  Other Operating Expenses, Total -177 - - -","Selling/General/Admin. Expenses, Total 2352 2601.16 2751.96 2757.94  Research & Development - - - -  Depreciation / Amortization 630 - - -  Interest Expense (Income) - Net Operating -95 - - -  Unusual Expense (Income) - 28.82 76.67 184.56  Other Operating Expenses, Total -177 - - -","Selling/General/Admin. Expenses, Total 2352 2601.16 2751.96 2757.94  Research & Development - - - -  Depreciation / Amortization 630 - - -  Interest Expense (Income) - Net Operating -95 - - -  Unusual Expense (Income) - 28.82 76.67 184.56  Other Operating Expenses, Total -177 - - -"
"Selling/General/Admin. Expenses, Total",2352,2601.16,2751.96,2757.94
Research & Development,-,-,-,-
Depreciation / Amortization,630,-,-,-
Interest Expense (Income) - Net Operating,-95,-,-,-
Unusual Expense (Income),-,28.82,76.67,184.56
"Other Operating Expenses, Total",-177,-,-,-
Operating Income,19,17.41,21.54,-73.6
"Interest Income (Expense), Net Non-Operating",-,-92.48,-116.11,-85.82
Gain (Loss) on Sale of Assets,32,-,373.89,-
"Other, Net",-33,164.57,36.62,1.09
Net Income Before Taxes,20,89.49,315.94,-158.32
Provision for Income Taxes,152,122.2,405.22,160.13
Net Income After Taxes,-132,-32.71,-89.28,-318.45
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-132,-32.71,-89.28,-318.45
Total Extraordinary Items,-,-,-,-
Net Income,-132,-32.71,-89.28,-318.45
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,-132,-32.71,-89.28,-318.45
Dilution Adjustment,-,-,-,-
Diluted Net Income,-132,-32.71,-89.28,-318.45
Diluted Weighted Average Shares,10.33,10.36,10.37,10.3
Diluted EPS Excluding Extraordinary Items,-12.78,-3.16,-8.61,-30.91
DPS - Common Stock Primary Issue,-,-,6,8
Diluted Normalized EPS,0.484,-0.66,-26.55,-18.63
