Period Ending:,202328/02,202228/02,202128/02,202029/02
Total Revenue,290077,243946,220267,272361
"Revenue 290077 243946 220267 272361  Other Revenue, Total - - - -","Revenue 290077 243946 220267 272361  Other Revenue, Total - - - -","Revenue 290077 243946 220267 272361  Other Revenue, Total - - - -","Revenue 290077 243946 220267 272361  Other Revenue, Total - - - -","Revenue 290077 243946 220267 272361  Other Revenue, Total - - - -"
Revenue,290077,243946,220267,272361
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",140480,119058,110004,129087
Gross Profit,149597,124888,110263,143274
Total Operating Expenses,247775,216498,200752,229947
"Selling/General/Admin. Expenses, Total 99418 89534 83273 94214  Research & Development - - - -  Depreciation / Amortization 5801 5671 5406 5685  Interest Expense (Income) - Net Operating -11 -20 -6 -  Unusual Expense (Income) - 3315 1395 960  Other Operating Expenses, Total 2087 2255 2075 1","Selling/General/Admin. Expenses, Total 99418 89534 83273 94214  Research & Development - - - -  Depreciation / Amortization 5801 5671 5406 5685  Interest Expense (Income) - Net Operating -11 -20 -6 -  Unusual Expense (Income) - 3315 1395 960  Other Operating Expenses, Total 2087 2255 2075 1","Selling/General/Admin. Expenses, Total 99418 89534 83273 94214  Research & Development - - - -  Depreciation / Amortization 5801 5671 5406 5685  Interest Expense (Income) - Net Operating -11 -20 -6 -  Unusual Expense (Income) - 3315 1395 960  Other Operating Expenses, Total 2087 2255 2075 1","Selling/General/Admin. Expenses, Total 99418 89534 83273 94214  Research & Development - - - -  Depreciation / Amortization 5801 5671 5406 5685  Interest Expense (Income) - Net Operating -11 -20 -6 -  Unusual Expense (Income) - 3315 1395 960  Other Operating Expenses, Total 2087 2255 2075 1","Selling/General/Admin. Expenses, Total 99418 89534 83273 94214  Research & Development - - - -  Depreciation / Amortization 5801 5671 5406 5685  Interest Expense (Income) - Net Operating -11 -20 -6 -  Unusual Expense (Income) - 3315 1395 960  Other Operating Expenses, Total 2087 2255 2075 1"
"Selling/General/Admin. Expenses, Total",99418,89534,83273,94214
Research & Development,-,-,-,-
Depreciation / Amortization,5801,5671,5406,5685
Interest Expense (Income) - Net Operating,-11,-20,-6,-
Unusual Expense (Income),-,3315,1395,960
"Other Operating Expenses, Total",2087,2255,2075,1
Operating Income,42302,27448,19515,42414
"Interest Income (Expense), Net Non-Operating",-,238,10284,39
Gain (Loss) on Sale of Assets,474,-1332,9226,5
"Other, Net",-832,2941,-18825,911
Net Income Before Taxes,42660,25839,29114,43369
Provision for Income Taxes,12252,8367,9729,13410
Net Income After Taxes,30408,17472,19385,29959
Minority Interest,1878,1582,1318,-252
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,30256,17382,19226,29707
Total Extraordinary Items,-,-,-,-
Net Income,30256,17382,19226,29707
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,30256,17382,19226,29706
Dilution Adjustment,-,-,-,-
Diluted Net Income,30256,17382,19226,29706
Diluted Weighted Average Shares,82.54,82.54,82.54,82.54
Diluted EPS Excluding Extraordinary Items,366.57,210.59,232.93,359.92
DPS - Common Stock Primary Issue,170,170,170,170
Diluted Normalized EPS,326.48,212.89,159.23,377.4
