Period Ending:,202230/06,202130/06,202030/06,201930/06
Total Revenue,4111,4096.63,3499.27,3377.74
"Revenue 4111 4096.63 3499.27 3377.74  Other Revenue, Total - - - -","Revenue 4111 4096.63 3499.27 3377.74  Other Revenue, Total - - - -","Revenue 4111 4096.63 3499.27 3377.74  Other Revenue, Total - - - -","Revenue 4111 4096.63 3499.27 3377.74  Other Revenue, Total - - - -","Revenue 4111 4096.63 3499.27 3377.74  Other Revenue, Total - - - -"
Revenue,4111,4096.63,3499.27,3377.74
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",2234,2090.39,1771.78,1739.18
Gross Profit,1877,2006.24,1727.49,1638.56
Total Operating Expenses,3885,3778.78,3264.33,3164.66
"Selling/General/Admin. Expenses, Total 1640 1635.46 1451.31 1359.66  Research & Development 40 36.02 40.8 37.72  Depreciation / Amortization 11 8.15 6.25 4.87  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -0.32 - -  Other Operating Expenses, Total -40 9.09 -5.81 23.22","Selling/General/Admin. Expenses, Total 1640 1635.46 1451.31 1359.66  Research & Development 40 36.02 40.8 37.72  Depreciation / Amortization 11 8.15 6.25 4.87  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -0.32 - -  Other Operating Expenses, Total -40 9.09 -5.81 23.22","Selling/General/Admin. Expenses, Total 1640 1635.46 1451.31 1359.66  Research & Development 40 36.02 40.8 37.72  Depreciation / Amortization 11 8.15 6.25 4.87  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -0.32 - -  Other Operating Expenses, Total -40 9.09 -5.81 23.22","Selling/General/Admin. Expenses, Total 1640 1635.46 1451.31 1359.66  Research & Development 40 36.02 40.8 37.72  Depreciation / Amortization 11 8.15 6.25 4.87  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -0.32 - -  Other Operating Expenses, Total -40 9.09 -5.81 23.22","Selling/General/Admin. Expenses, Total 1640 1635.46 1451.31 1359.66  Research & Development 40 36.02 40.8 37.72  Depreciation / Amortization 11 8.15 6.25 4.87  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -0.32 - -  Other Operating Expenses, Total -40 9.09 -5.81 23.22"
"Selling/General/Admin. Expenses, Total",1640,1635.46,1451.31,1359.66
Research & Development,40,36.02,40.8,37.72
Depreciation / Amortization,11,8.15,6.25,4.87
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,-0.32,-,-
"Other Operating Expenses, Total",-40,9.09,-5.81,23.22
Operating Income,226,317.85,234.94,213.09
"Interest Income (Expense), Net Non-Operating",-,5.38,3.19,6.41
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",15,-48.65,-16.07,-13.75
Net Income Before Taxes,211,274.57,222.06,205.75
Provision for Income Taxes,66,91.95,73.34,61.58
Net Income After Taxes,145,182.63,148.72,144.17
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,145,182.63,148.72,144.17
Total Extraordinary Items,-,-,-,-
Net Income,145,182.63,148.72,144.17
Total Adjustments to Net Income,-,-0,-0,-0
Income Available to Common Excluding Extraordinary Items,145,182.62,148.72,144.17
Dilution Adjustment,-,-,-,-
Diluted Net Income,145,182.62,148.72,144.17
Diluted Weighted Average Shares,0.964,0.95,0.8,0.8
Diluted EPS Excluding Extraordinary Items,150.35,192.34,185.9,180.21
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,136.74,192.11,185.9,180.21
