Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,188592,172860,152204,186760
"Revenue 188592 172860 152204 186760  Other Revenue, Total - - - -","Revenue 188592 172860 152204 186760  Other Revenue, Total - - - -","Revenue 188592 172860 152204 186760  Other Revenue, Total - - - -","Revenue 188592 172860 152204 186760  Other Revenue, Total - - - -","Revenue 188592 172860 152204 186760  Other Revenue, Total - - - -"
Revenue,188592,172860,152204,186760
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",82189,76607,67798,84959
Gross Profit,106403,96253,84406,101801
Total Operating Expenses,192082,167847,153319,180128
"Selling/General/Admin. Expenses, Total 102301 91240 81237 93174  Research & Development - - 463 508  Depreciation / Amortization 12364 - - -  Interest Expense (Income) - Net Operating -795 - - -  Unusual Expense (Income) - - 3821 1487  Other Operating Expenses, Total -3977 - - -","Selling/General/Admin. Expenses, Total 102301 91240 81237 93174  Research & Development - - 463 508  Depreciation / Amortization 12364 - - -  Interest Expense (Income) - Net Operating -795 - - -  Unusual Expense (Income) - - 3821 1487  Other Operating Expenses, Total -3977 - - -","Selling/General/Admin. Expenses, Total 102301 91240 81237 93174  Research & Development - - 463 508  Depreciation / Amortization 12364 - - -  Interest Expense (Income) - Net Operating -795 - - -  Unusual Expense (Income) - - 3821 1487  Other Operating Expenses, Total -3977 - - -","Selling/General/Admin. Expenses, Total 102301 91240 81237 93174  Research & Development - - 463 508  Depreciation / Amortization 12364 - - -  Interest Expense (Income) - Net Operating -795 - - -  Unusual Expense (Income) - - 3821 1487  Other Operating Expenses, Total -3977 - - -","Selling/General/Admin. Expenses, Total 102301 91240 81237 93174  Research & Development - - 463 508  Depreciation / Amortization 12364 - - -  Interest Expense (Income) - Net Operating -795 - - -  Unusual Expense (Income) - - 3821 1487  Other Operating Expenses, Total -3977 - - -"
"Selling/General/Admin. Expenses, Total",102301,91240,81237,93174
Research & Development,-,-,463,508
Depreciation / Amortization,12364,-,-,-
Interest Expense (Income) - Net Operating,-795,-,-,-
Unusual Expense (Income),-,-,3821,1487
"Other Operating Expenses, Total",-3977,-,-,-
Operating Income,-3490,5013,-1115,6632
"Interest Income (Expense), Net Non-Operating",-,662,11667,-2060
Gain (Loss) on Sale of Assets,-154,-,-,-
"Other, Net",-2637,1571,240,-213
Net Income Before Taxes,-699,7246,10792,4359
Provision for Income Taxes,1035,3497,4081,1453
Net Income After Taxes,-1734,3749,6711,2906
Minority Interest,3285,3047,221,504
Equity In Affiliates,-,792,93,62
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-1776,4608,7025,3472
Total Extraordinary Items,-,-,-,-
Net Income,-1776,4608,7025,3472
Total Adjustments to Net Income,1,-,-,-
Income Available to Common Excluding Extraordinary Items,-1775,4608,7025,3472
Dilution Adjustment,-1.5,-,-,-
Diluted Net Income,-1774.5,4608,7025,3472
Diluted Weighted Average Shares,59.83,62.5,62.67,64.24
Diluted EPS Excluding Extraordinary Items,-29.67,73.73,112.09,54.05
DPS - Common Stock Primary Issue,80,50,40,52
Diluted Normalized EPS,-6.4,73.73,150.01,69.48
