Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,1933814,1482961,1456473,1698292
"Revenue 1933814 1482961 1456473 1698292  Other Revenue, Total - - - -","Revenue 1933814 1482961 1456473 1698292  Other Revenue, Total - - - -","Revenue 1933814 1482961 1456473 1698292  Other Revenue, Total - - - -","Revenue 1933814 1482961 1456473 1698292  Other Revenue, Total - - - -","Revenue 1933814 1482961 1456473 1698292  Other Revenue, Total - - - -"
Revenue,1933814,1482961,1456473,1698292
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1772811,1343286,1266055,1472622
Gross Profit,161003,139675,190418,225670
Total Operating Expenses,1879165,1433522,1366272,1568107
"Selling/General/Admin. Expenses, Total 106354 94529 79600 81479  Research & Development - - 10665 10296  Depreciation / Amortization 25798 - - -  Interest Expense (Income) - Net Operating -3997 - - -  Unusual Expense (Income) - -4294 9950 3709  Other Operating Expenses, Total -21801 1 2 1","Selling/General/Admin. Expenses, Total 106354 94529 79600 81479  Research & Development - - 10665 10296  Depreciation / Amortization 25798 - - -  Interest Expense (Income) - Net Operating -3997 - - -  Unusual Expense (Income) - -4294 9950 3709  Other Operating Expenses, Total -21801 1 2 1","Selling/General/Admin. Expenses, Total 106354 94529 79600 81479  Research & Development - - 10665 10296  Depreciation / Amortization 25798 - - -  Interest Expense (Income) - Net Operating -3997 - - -  Unusual Expense (Income) - -4294 9950 3709  Other Operating Expenses, Total -21801 1 2 1","Selling/General/Admin. Expenses, Total 106354 94529 79600 81479  Research & Development - - 10665 10296  Depreciation / Amortization 25798 - - -  Interest Expense (Income) - Net Operating -3997 - - -  Unusual Expense (Income) - -4294 9950 3709  Other Operating Expenses, Total -21801 1 2 1","Selling/General/Admin. Expenses, Total 106354 94529 79600 81479  Research & Development - - 10665 10296  Depreciation / Amortization 25798 - - -  Interest Expense (Income) - Net Operating -3997 - - -  Unusual Expense (Income) - -4294 9950 3709  Other Operating Expenses, Total -21801 1 2 1"
"Selling/General/Admin. Expenses, Total",106354,94529,79600,81479
Research & Development,-,-,10665,10296
Depreciation / Amortization,25798,-,-,-
Interest Expense (Income) - Net Operating,-3997,-,-,-
Unusual Expense (Income),-,-4294,9950,3709
"Other Operating Expenses, Total",-21801,1,2,1
Operating Income,54649,49439,90201,130185
"Interest Income (Expense), Net Non-Operating",-,5367,5296,3560
Gain (Loss) on Sale of Assets,18580,9992,15328,7073
"Other, Net",-39273,-93,18,531
Net Income Before Taxes,75342,64705,110843,141349
Provision for Income Taxes,23854,17128,33515,42230
Net Income After Taxes,51488,47578,77328,99119
Minority Interest,54718,183,-151,-141
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,49057,47760,77177,98978
Total Extraordinary Items,-,-,-,-
Net Income,49057,47760,77177,98978
Total Adjustments to Net Income,-,1,-1,-1
Income Available to Common Excluding Extraordinary Items,49057,47761,77176,98977
Dilution Adjustment,-,-,-,-1
Diluted Net Income,49057,47761,77176,98976
Diluted Weighted Average Shares,740,745.17,762.86,771.42
Diluted EPS Excluding Extraordinary Items,66.29,64.09,101.17,128.3
DPS - Common Stock Primary Issue,-,20,20,20
Diluted Normalized EPS,44.47,50,96.25,125.25
