Period Ending:,202230/06,202130/06,202030/06,201930/06
Total Revenue,47059,46219,43179,51031
"Revenue 47059 46219 43179 51031  Other Revenue, Total - - - -","Revenue 47059 46219 43179 51031  Other Revenue, Total - - - -","Revenue 47059 46219 43179 51031  Other Revenue, Total - - - -","Revenue 47059 46219 43179 51031  Other Revenue, Total - - - -","Revenue 47059 46219 43179 51031  Other Revenue, Total - - - -"
Revenue,47059,46219,43179,51031
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",24686,24502,23072,29519
Gross Profit,22373,21717,20107,21512
Total Operating Expenses,37208,37259,36728,43280
"Selling/General/Admin. Expenses, Total 12522 11577 11630 12289  Research & Development 549 691 879 811  Depreciation / Amortization 876 - - -  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - 487 1145 659  Other Operating Expenses, Total -1422 2 2 2","Selling/General/Admin. Expenses, Total 12522 11577 11630 12289  Research & Development 549 691 879 811  Depreciation / Amortization 876 - - -  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - 487 1145 659  Other Operating Expenses, Total -1422 2 2 2","Selling/General/Admin. Expenses, Total 12522 11577 11630 12289  Research & Development 549 691 879 811  Depreciation / Amortization 876 - - -  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - 487 1145 659  Other Operating Expenses, Total -1422 2 2 2","Selling/General/Admin. Expenses, Total 12522 11577 11630 12289  Research & Development 549 691 879 811  Depreciation / Amortization 876 - - -  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - 487 1145 659  Other Operating Expenses, Total -1422 2 2 2","Selling/General/Admin. Expenses, Total 12522 11577 11630 12289  Research & Development 549 691 879 811  Depreciation / Amortization 876 - - -  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - 487 1145 659  Other Operating Expenses, Total -1422 2 2 2"
"Selling/General/Admin. Expenses, Total",12522,11577,11630,12289
Research & Development,549,691,879,811
Depreciation / Amortization,876,-,-,-
Interest Expense (Income) - Net Operating,-3,-,-,-
Unusual Expense (Income),-,487,1145,659
"Other Operating Expenses, Total",-1422,2,2,2
Operating Income,9851,8960,6451,7751
"Interest Income (Expense), Net Non-Operating",-,259,346,214
Gain (Loss) on Sale of Assets,1398,-28,-28,-41
"Other, Net",-2532,174,-7,15
Net Income Before Taxes,10985,9365,6762,7939
Provision for Income Taxes,3236,3490,2127,2542
Net Income After Taxes,7749,5875,4635,5397
Minority Interest,81,-11,-13,-10
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,7738,5864,4622,5387
Total Extraordinary Items,-,-,-,-
Net Income,7738,5864,4622,5387
Total Adjustments to Net Income,-,-1,-2,-1
Income Available to Common Excluding Extraordinary Items,7738,5863,4620,5386
Dilution Adjustment,-,-,-,-
Diluted Net Income,7738,5863,4620,5386
Diluted Weighted Average Shares,47.36,47.36,47.36,47.36
Diluted EPS Excluding Extraordinary Items,163.39,123.8,97.55,113.73
DPS - Common Stock Primary Issue,60,45,45,40
Diluted Normalized EPS,142.9,130.63,114.53,123.78
