Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,22056,22957,21588.04,21680.83
"Revenue 22056 22957.85 21588.04 21680.83  Other Revenue, Total - - - -","Revenue 22056 22957.85 21588.04 21680.83  Other Revenue, Total - - - -","Revenue 22056 22957.85 21588.04 21680.83  Other Revenue, Total - - - -","Revenue 22056 22957.85 21588.04 21680.83  Other Revenue, Total - - - -","Revenue 22056 22957.85 21588.04 21680.83  Other Revenue, Total - - - -"
Revenue,22056,22957.85,21588.04,21680.83
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",17449,17790.07,17503.32,17089.4
Gross Profit,4607,5167.78,4084.72,4591.42
Total Operating Expenses,19608,20140.26,19940.48,19798.6
"Selling/General/Admin. Expenses, Total 2159 2333.05 1924.95 2249.59  Research & Development - - 296.2 273.85  Depreciation / Amortization 1004 - 83.99 55.12  Interest Expense (Income) - Net Operating -81 - - -  Unusual Expense (Income) - 17.14 132.03 130.64  Other Operating Expenses, Total -923 - - -","Selling/General/Admin. Expenses, Total 2159 2333.05 1924.95 2249.59  Research & Development - - 296.2 273.85  Depreciation / Amortization 1004 - 83.99 55.12  Interest Expense (Income) - Net Operating -81 - - -  Unusual Expense (Income) - 17.14 132.03 130.64  Other Operating Expenses, Total -923 - - -","Selling/General/Admin. Expenses, Total 2159 2333.05 1924.95 2249.59  Research & Development - - 296.2 273.85  Depreciation / Amortization 1004 - 83.99 55.12  Interest Expense (Income) - Net Operating -81 - - -  Unusual Expense (Income) - 17.14 132.03 130.64  Other Operating Expenses, Total -923 - - -","Selling/General/Admin. Expenses, Total 2159 2333.05 1924.95 2249.59  Research & Development - - 296.2 273.85  Depreciation / Amortization 1004 - 83.99 55.12  Interest Expense (Income) - Net Operating -81 - - -  Unusual Expense (Income) - 17.14 132.03 130.64  Other Operating Expenses, Total -923 - - -","Selling/General/Admin. Expenses, Total 2159 2333.05 1924.95 2249.59  Research & Development - - 296.2 273.85  Depreciation / Amortization 1004 - 83.99 55.12  Interest Expense (Income) - Net Operating -81 - - -  Unusual Expense (Income) - 17.14 132.03 130.64  Other Operating Expenses, Total -923 - - -"
"Selling/General/Admin. Expenses, Total",2159,2333.05,1924.95,2249.59
Research & Development,-,-,296.2,273.85
Depreciation / Amortization,1004,-,83.99,55.12
Interest Expense (Income) - Net Operating,-81,-,-,-
Unusual Expense (Income),-,17.14,132.03,130.64
"Other Operating Expenses, Total",-923,-,-,-
Operating Income,2448,2817.59,1647.56,1882.22
"Interest Income (Expense), Net Non-Operating",-,-20.82,-20.56,0.88
Gain (Loss) on Sale of Assets,3,120.91,-1.13,5485.83
"Other, Net",-269,161.02,21.56,-0.76
Net Income Before Taxes,2714,3078.71,1647.43,7368.16
Provision for Income Taxes,777,450.89,554.4,2062.46
Net Income After Taxes,1937,2627.82,1093.03,5305.7
Minority Interest,247,-11.52,-23.08,-17.6
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1904,2616.3,1069.94,5288.1
Total Extraordinary Items,-,-,-,-
Net Income,1904,2616.3,1069.94,5288.1
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,1904,2616.3,1069.94,5288.1
Dilution Adjustment,-,-,-,-
Diluted Net Income,1904,2616.3,1069.94,5288.1
Diluted Weighted Average Shares,1.17,1.17,1.17,1.17
Diluted EPS Excluding Extraordinary Items,1632.38,2242.94,917.18,4532.9
DPS - Common Stock Primary Issue,-,100,100,100
Diluted Normalized EPS,1307.56,2172.69,998.61,1227.42
