Period Ending:,202231/07,202131/07,202031/07,201931/07
Total Revenue,8643,8787.26,8522.73,8327.29
"Revenue 8643 8787.26 8522.73 8327.29  Other Revenue, Total - - - -","Revenue 8643 8787.26 8522.73 8327.29  Other Revenue, Total - - - -","Revenue 8643 8787.26 8522.73 8327.29  Other Revenue, Total - - - -","Revenue 8643 8787.26 8522.73 8327.29  Other Revenue, Total - - - -","Revenue 8643 8787.26 8522.73 8327.29  Other Revenue, Total - - - -"
Revenue,8643,8787.26,8522.73,8327.29
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",5825,6193.78,6129.65,6080.49
Gross Profit,2818,2593.48,2393.08,2246.8
Total Operating Expenses,7517,7760.76,7688.17,7586.31
"Selling/General/Admin. Expenses, Total 1667 1558.45 1558.04 1248.34  Research & Development 257 - - 257.16  Depreciation / Amortization 89 - - -  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - 8.52 0.48 0.32  Other Operating Expenses, Total -320 - - -","Selling/General/Admin. Expenses, Total 1667 1558.45 1558.04 1248.34  Research & Development 257 - - 257.16  Depreciation / Amortization 89 - - -  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - 8.52 0.48 0.32  Other Operating Expenses, Total -320 - - -","Selling/General/Admin. Expenses, Total 1667 1558.45 1558.04 1248.34  Research & Development 257 - - 257.16  Depreciation / Amortization 89 - - -  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - 8.52 0.48 0.32  Other Operating Expenses, Total -320 - - -","Selling/General/Admin. Expenses, Total 1667 1558.45 1558.04 1248.34  Research & Development 257 - - 257.16  Depreciation / Amortization 89 - - -  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - 8.52 0.48 0.32  Other Operating Expenses, Total -320 - - -","Selling/General/Admin. Expenses, Total 1667 1558.45 1558.04 1248.34  Research & Development 257 - - 257.16  Depreciation / Amortization 89 - - -  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - 8.52 0.48 0.32  Other Operating Expenses, Total -320 - - -"
"Selling/General/Admin. Expenses, Total",1667,1558.45,1558.04,1248.34
Research & Development,257,-,-,257.16
Depreciation / Amortization,89,-,-,-
Interest Expense (Income) - Net Operating,-1,-,-,-
Unusual Expense (Income),-,8.52,0.48,0.32
"Other Operating Expenses, Total",-320,-,-,-
Operating Income,1126,1026.51,834.56,740.98
"Interest Income (Expense), Net Non-Operating",-,33.28,-1.65,-3.6
Gain (Loss) on Sale of Assets,-,0.05,-0.42,-
"Other, Net",-8,7.13,6.21,7.58
Net Income Before Taxes,1134,1066.97,838.7,744.96
Provision for Income Taxes,356,325.94,270.99,220.63
Net Income After Taxes,778,741.03,567.71,524.33
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,778,741.03,567.71,524.33
Total Extraordinary Items,-,-,-,-
Net Income,778,741.03,567.71,524.33
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,778,741.03,567.71,524.33
Dilution Adjustment,-,-,-,-
Diluted Net Income,778,741.03,567.71,524.33
Diluted Weighted Average Shares,1.77,1.77,1.77,1.77
Diluted EPS Excluding Extraordinary Items,439.43,419.43,321.37,296.88
DPS - Common Stock Primary Issue,80,60,60,55
Diluted Normalized EPS,400.32,443.42,342.37,317.67
