Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,208859,165615,154900,110384
"Revenue 208859 165615 154900 110384  Other Revenue, Total - - - -","Revenue 208859 165615 154900 110384  Other Revenue, Total - - - -","Revenue 208859 165615 154900 110384  Other Revenue, Total - - - -","Revenue 208859 165615 154900 110384  Other Revenue, Total - - - -","Revenue 208859 165615 154900 110384  Other Revenue, Total - - - -"
Revenue,208859,165615,154900,110384
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",136145,95429,89448,59738
Gross Profit,72714,70186,65452,50646
Total Operating Expenses,203344,147077,134971,90844
"Selling/General/Admin. Expenses, Total 67199 40160 34881 25937  Research & Development - 11488 10642 8566  Depreciation / Amortization 14261 10153 9674 -  Interest Expense (Income) - Net Operating -635 -230 -190 -  Unusual Expense (Income) - -2307 2434 -3397  Other Operating Expenses, Total -13626 -9923 -9484 -","Selling/General/Admin. Expenses, Total 67199 40160 34881 25937  Research & Development - 11488 10642 8566  Depreciation / Amortization 14261 10153 9674 -  Interest Expense (Income) - Net Operating -635 -230 -190 -  Unusual Expense (Income) - -2307 2434 -3397  Other Operating Expenses, Total -13626 -9923 -9484 -","Selling/General/Admin. Expenses, Total 67199 40160 34881 25937  Research & Development - 11488 10642 8566  Depreciation / Amortization 14261 10153 9674 -  Interest Expense (Income) - Net Operating -635 -230 -190 -  Unusual Expense (Income) - -2307 2434 -3397  Other Operating Expenses, Total -13626 -9923 -9484 -","Selling/General/Admin. Expenses, Total 67199 40160 34881 25937  Research & Development - 11488 10642 8566  Depreciation / Amortization 14261 10153 9674 -  Interest Expense (Income) - Net Operating -635 -230 -190 -  Unusual Expense (Income) - -2307 2434 -3397  Other Operating Expenses, Total -13626 -9923 -9484 -","Selling/General/Admin. Expenses, Total 67199 40160 34881 25937  Research & Development - 11488 10642 8566  Depreciation / Amortization 14261 10153 9674 -  Interest Expense (Income) - Net Operating -635 -230 -190 -  Unusual Expense (Income) - -2307 2434 -3397  Other Operating Expenses, Total -13626 -9923 -9484 -"
"Selling/General/Admin. Expenses, Total",67199,40160,34881,25937
Research & Development,-,11488,10642,8566
Depreciation / Amortization,14261,10153,9674,-
Interest Expense (Income) - Net Operating,-635,-230,-190,-
Unusual Expense (Income),-,-2307,2434,-3397
"Other Operating Expenses, Total",-13626,-9923,-9484,-
Operating Income,5515,18538,19929,19540
"Interest Income (Expense), Net Non-Operating",-,579,609,677
Gain (Loss) on Sale of Assets,-66,-467,52,-6
"Other, Net",976,-3240,1149,498
Net Income Before Taxes,4605,22245,18728,20709
Provision for Income Taxes,2404,6331,4770,6206
Net Income After Taxes,-,15914,13958,14503
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,2201,15914,13958,14503
Total Extraordinary Items,-,-,-,-
Net Income,2201,15914,13958,14503
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,2201,15914,13958,14503
Dilution Adjustment,-,2,14,-7
Diluted Net Income,-,15912,13944,14496
Diluted Weighted Average Shares,-,50.32,51.28,53.17
Diluted EPS Excluding Extraordinary Items,44.72,316.19,271.93,272.61
DPS - Common Stock Primary Issue,60,57,44,44
Diluted Normalized EPS,88.77,246.42,256.75,227.95
