Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,28283,24533,25691,28766
"Revenue 28283 24533 25691 28766  Other Revenue, Total - - - -","Revenue 28283 24533 25691 28766  Other Revenue, Total - - - -","Revenue 28283 24533 25691 28766  Other Revenue, Total - - - -","Revenue 28283 24533 25691 28766  Other Revenue, Total - - - -","Revenue 28283 24533 25691 28766  Other Revenue, Total - - - -"
Revenue,28283,24533,25691,28766
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",20709,18082,18616,20884
Gross Profit,7574,6451,7075,7882
Total Operating Expenses,26527,23666,24375,27192
"Selling/General/Admin. Expenses, Total 5818 5425 5529 6055  Research & Development - 178 - -  Depreciation / Amortization 415 452 229 236  Interest Expense (Income) - Net Operating -2 -2 - -  Unusual Expense (Income) - - - 16  Other Operating Expenses, Total -413 -469 1 1","Selling/General/Admin. Expenses, Total 5818 5425 5529 6055  Research & Development - 178 - -  Depreciation / Amortization 415 452 229 236  Interest Expense (Income) - Net Operating -2 -2 - -  Unusual Expense (Income) - - - 16  Other Operating Expenses, Total -413 -469 1 1","Selling/General/Admin. Expenses, Total 5818 5425 5529 6055  Research & Development - 178 - -  Depreciation / Amortization 415 452 229 236  Interest Expense (Income) - Net Operating -2 -2 - -  Unusual Expense (Income) - - - 16  Other Operating Expenses, Total -413 -469 1 1","Selling/General/Admin. Expenses, Total 5818 5425 5529 6055  Research & Development - 178 - -  Depreciation / Amortization 415 452 229 236  Interest Expense (Income) - Net Operating -2 -2 - -  Unusual Expense (Income) - - - 16  Other Operating Expenses, Total -413 -469 1 1","Selling/General/Admin. Expenses, Total 5818 5425 5529 6055  Research & Development - 178 - -  Depreciation / Amortization 415 452 229 236  Interest Expense (Income) - Net Operating -2 -2 - -  Unusual Expense (Income) - - - 16  Other Operating Expenses, Total -413 -469 1 1"
"Selling/General/Admin. Expenses, Total",5818,5425,5529,6055
Research & Development,-,178,-,-
Depreciation / Amortization,415,452,229,236
Interest Expense (Income) - Net Operating,-2,-2,-,-
Unusual Expense (Income),-,-,-,16
"Other Operating Expenses, Total",-413,-469,1,1
Operating Income,1756,867,1316,1574
"Interest Income (Expense), Net Non-Operating",-,20,18,16
Gain (Loss) on Sale of Assets,459,29,16,20
"Other, Net",-1102,-244,189,138
Net Income Before Taxes,2399,1082,1539,1748
Provision for Income Taxes,778,347,512,565
Net Income After Taxes,1621,735,1027,1183
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1621,735,1027,1183
Total Extraordinary Items,-,-,-,-
Net Income,1621,735,1027,1183
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,1621,735,1027,1182
Dilution Adjustment,-,-,-,-
Diluted Net Income,1621,735,1027,1182
Diluted Weighted Average Shares,3.38,3.39,3.39,3.39
Diluted EPS Excluding Extraordinary Items,479.37,216.75,302.86,348.57
DPS - Common Stock Primary Issue,85,70,70,70
Diluted Normalized EPS,360.6,194.08,299.71,347.77
