Period Ending:,202231/08,202131/08,202031/08,201931/08
Total Revenue,5059,5078,5659.81,6261.08
"Revenue 5059 5078.9 5659.81 6261.08  Other Revenue, Total - - - -","Revenue 5059 5078.9 5659.81 6261.08  Other Revenue, Total - - - -","Revenue 5059 5078.9 5659.81 6261.08  Other Revenue, Total - - - -","Revenue 5059 5078.9 5659.81 6261.08  Other Revenue, Total - - - -","Revenue 5059 5078.9 5659.81 6261.08  Other Revenue, Total - - - -"
Revenue,5059,5078.9,5659.81,6261.08
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",2305,2242.28,2399.14,2543.84
Gross Profit,2754,2836.62,3260.66,3717.24
Total Operating Expenses,5484,5826.34,6071.29,6176.8
"Selling/General/Admin. Expenses, Total 3179 3461.36 3585.05 3628.86  Research & Development 9 19.29 5.5 -  Depreciation / Amortization 71 - - -  Interest Expense (Income) - Net Operating -5 - - -  Unusual Expense (Income) - 103.4 81.6 4.1  Other Operating Expenses, Total -75 - -0 -","Selling/General/Admin. Expenses, Total 3179 3461.36 3585.05 3628.86  Research & Development 9 19.29 5.5 -  Depreciation / Amortization 71 - - -  Interest Expense (Income) - Net Operating -5 - - -  Unusual Expense (Income) - 103.4 81.6 4.1  Other Operating Expenses, Total -75 - -0 -","Selling/General/Admin. Expenses, Total 3179 3461.36 3585.05 3628.86  Research & Development 9 19.29 5.5 -  Depreciation / Amortization 71 - - -  Interest Expense (Income) - Net Operating -5 - - -  Unusual Expense (Income) - 103.4 81.6 4.1  Other Operating Expenses, Total -75 - -0 -","Selling/General/Admin. Expenses, Total 3179 3461.36 3585.05 3628.86  Research & Development 9 19.29 5.5 -  Depreciation / Amortization 71 - - -  Interest Expense (Income) - Net Operating -5 - - -  Unusual Expense (Income) - 103.4 81.6 4.1  Other Operating Expenses, Total -75 - -0 -","Selling/General/Admin. Expenses, Total 3179 3461.36 3585.05 3628.86  Research & Development 9 19.29 5.5 -  Depreciation / Amortization 71 - - -  Interest Expense (Income) - Net Operating -5 - - -  Unusual Expense (Income) - 103.4 81.6 4.1  Other Operating Expenses, Total -75 - -0 -"
"Selling/General/Admin. Expenses, Total",3179,3461.36,3585.05,3628.86
Research & Development,9,19.29,5.5,-
Depreciation / Amortization,71,-,-,-
Interest Expense (Income) - Net Operating,-5,-,-,-
Unusual Expense (Income),-,103.4,81.6,4.1
"Other Operating Expenses, Total",-75,-,-0,-
Operating Income,-425,-747.43,-411.48,84.28
"Interest Income (Expense), Net Non-Operating",-,-6.11,-2.42,1.88
Gain (Loss) on Sale of Assets,-47,-,-,-
"Other, Net",127,18.7,47.89,1.68
Net Income Before Taxes,-505,-734.84,-366,87.84
Provision for Income Taxes,20,56.6,5.5,29.35
Net Income After Taxes,-525,-791.43,-371.5,58.5
Minority Interest,-,-,-,3.72
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-525,-791.43,-371.5,62.21
Total Extraordinary Items,-,-,-,-
Net Income,-525,-791.43,-371.5,62.21
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,-525,-791.43,-371.5,62.21
Dilution Adjustment,-,-,-,-
Diluted Net Income,-525,-791.43,-371.5,62.21
Diluted Weighted Average Shares,4.58,4.51,4.35,4.42
Diluted EPS Excluding Extraordinary Items,-114.62,-175.57,-85.47,14.08
DPS - Common Stock Primary Issue,-,-,3,6
Diluted Normalized EPS,-61.13,-160.66,-73.27,14.7
