Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,11093247,11208691,11720403,11950185
"Revenue 11093247 11208691 - -  Other Revenue, Total - - - -","Revenue 11093247 11208691 - -  Other Revenue, Total - - - -","Revenue 11093247 11208691 - -  Other Revenue, Total - - - -","Revenue 11093247 11208691 - -  Other Revenue, Total - - - -","Revenue 11093247 11208691 - -  Other Revenue, Total - - - -"
Revenue,11093247,11208691,-,-
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",-,-,-,-
Gross Profit,11093247,11208691,-,-
Total Operating Expenses,10481083,10273310,11029859,11205201
"Selling/General/Admin. Expenses, Total - 2429768 2473924 2545212  Research & Development - - - -  Depreciation / Amortization 229490 255361 286283 294011  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 156307 223621 119473  Other Operating Expenses, Total 10251593 10017949 8046031 8246505","Selling/General/Admin. Expenses, Total - 2429768 2473924 2545212  Research & Development - - - -  Depreciation / Amortization 229490 255361 286283 294011  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 156307 223621 119473  Other Operating Expenses, Total 10251593 10017949 8046031 8246505","Selling/General/Admin. Expenses, Total - 2429768 2473924 2545212  Research & Development - - - -  Depreciation / Amortization 229490 255361 286283 294011  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 156307 223621 119473  Other Operating Expenses, Total 10251593 10017949 8046031 8246505","Selling/General/Admin. Expenses, Total - 2429768 2473924 2545212  Research & Development - - - -  Depreciation / Amortization 229490 255361 286283 294011  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 156307 223621 119473  Other Operating Expenses, Total 10251593 10017949 8046031 8246505","Selling/General/Admin. Expenses, Total - 2429768 2473924 2545212  Research & Development - - - -  Depreciation / Amortization 229490 255361 286283 294011  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 156307 223621 119473  Other Operating Expenses, Total 10251593 10017949 8046031 8246505"
"Selling/General/Admin. Expenses, Total",-,2429768,2473924,2545212
Research & Development,-,-,-,-
Depreciation / Amortization,229490,255361,286283,294011
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,156307,223621,119473
"Other Operating Expenses, Total",10251593,10017949,8046031,8246505
Operating Income,612164,935381,690544,744984
"Interest Income (Expense), Net Non-Operating",-,-,-,-
Gain (Loss) on Sale of Assets,16734,17030,3984,4551
"Other, Net",-99781,77064,-3,-1
Net Income Before Taxes,695211,841287,694525,749534
Provision for Income Taxes,174525,222779,185806,181399
Net Income After Taxes,520686,618508,508719,568135
Minority Interest,5020661,2379590,-90480,-84401
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,431066,501685,418239,483734
Total Extraordinary Items,-,-,-,-
Net Income,431066,501685,418239,483734
Total Adjustments to Net Income,-,-,-1,-1
Income Available to Common Excluding Extraordinary Items,431066,501685,418238,483733
Dilution Adjustment,-,-,-,-
Diluted Net Income,-,501685,418238,483733
Diluted Weighted Average Shares,3567.71,3802.72,4043.36,4043.23
Diluted EPS Excluding Extraordinary Items,120.82,131.93,103.44,119.64
DPS - Common Stock Primary Issue,-,50,50,50
Diluted Normalized EPS,-,123.01,143.27,141.23
