Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,22146,18470,21850,23229
"Revenue 22146 18470 21850 23229  Other Revenue, Total - - - -","Revenue 22146 18470 21850 23229  Other Revenue, Total - - - -","Revenue 22146 18470 21850 23229  Other Revenue, Total - - - -","Revenue 22146 18470 21850 23229  Other Revenue, Total - - - -","Revenue 22146 18470 21850 23229  Other Revenue, Total - - - -"
Revenue,22146,18470,21850,23229
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",17702,13376,15902,16316
Gross Profit,4444,5094,5948,6913
Total Operating Expenses,23144,18214,21447,22468
"Selling/General/Admin. Expenses, Total 5442 3909 4102 4696  Research & Development - 725 1273 1267  Depreciation / Amortization 542 554 165 181  Interest Expense (Income) - Net Operating -60 -47 - -  Unusual Expense (Income) - 25 4 7  Other Operating Expenses, Total -482 -303 1 1","Selling/General/Admin. Expenses, Total 5442 3909 4102 4696  Research & Development - 725 1273 1267  Depreciation / Amortization 542 554 165 181  Interest Expense (Income) - Net Operating -60 -47 - -  Unusual Expense (Income) - 25 4 7  Other Operating Expenses, Total -482 -303 1 1","Selling/General/Admin. Expenses, Total 5442 3909 4102 4696  Research & Development - 725 1273 1267  Depreciation / Amortization 542 554 165 181  Interest Expense (Income) - Net Operating -60 -47 - -  Unusual Expense (Income) - 25 4 7  Other Operating Expenses, Total -482 -303 1 1","Selling/General/Admin. Expenses, Total 5442 3909 4102 4696  Research & Development - 725 1273 1267  Depreciation / Amortization 542 554 165 181  Interest Expense (Income) - Net Operating -60 -47 - -  Unusual Expense (Income) - 25 4 7  Other Operating Expenses, Total -482 -303 1 1","Selling/General/Admin. Expenses, Total 5442 3909 4102 4696  Research & Development - 725 1273 1267  Depreciation / Amortization 542 554 165 181  Interest Expense (Income) - Net Operating -60 -47 - -  Unusual Expense (Income) - 25 4 7  Other Operating Expenses, Total -482 -303 1 1"
"Selling/General/Admin. Expenses, Total",5442,3909,4102,4696
Research & Development,-,725,1273,1267
Depreciation / Amortization,542,554,165,181
Interest Expense (Income) - Net Operating,-60,-47,-,-
Unusual Expense (Income),-,25,4,7
"Other Operating Expenses, Total",-482,-303,1,1
Operating Income,-998,256,403,761
"Interest Income (Expense), Net Non-Operating",-,-6,-22,219
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",27,-11,113,-208
Net Income Before Taxes,-1025,267,494,772
Provision for Income Taxes,49,89,50,66
Net Income After Taxes,-1074,178,444,706
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-1074,178,444,706
Total Extraordinary Items,-,-,-,-
Net Income,-1074,178,444,706
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,-1074,178,444,705
Dilution Adjustment,-,-,-,-
Diluted Net Income,-1074,178,444,705
Diluted Weighted Average Shares,6.4,6.39,6.38,6.29
Diluted EPS Excluding Extraordinary Items,-167.9,27.86,69.54,112.12
DPS - Common Stock Primary Issue,10,10,15,30
Diluted Normalized EPS,-97.8,28.56,70.1,113.14
