Period Ending:,202328/02,202228/02,202128/02,202029/02
Total Revenue,6305,4163,2718.16,3626.33
"Revenue 6305 4163 2718.16 3626.33  Other Revenue, Total - - - -","Revenue 6305 4163 2718.16 3626.33  Other Revenue, Total - - - -","Revenue 6305 4163 2718.16 3626.33  Other Revenue, Total - - - -","Revenue 6305 4163 2718.16 3626.33  Other Revenue, Total - - - -","Revenue 6305 4163 2718.16 3626.33  Other Revenue, Total - - - -"
Revenue,6305,4163,2718.16,3626.33
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",2765,1837,1473.45,1942.84
Gross Profit,3540,2326,1244.71,1683.49
Total Operating Expenses,6562,4346,3041.24,3759.99
"Selling/General/Admin. Expenses, Total 3794 2507 1419.61 1738.72  Research & Development - - - -  Depreciation / Amortization 3 2 16.82 18.75  Interest Expense (Income) - Net Operating -9 - - -  Unusual Expense (Income) - -330.73 131.35 59.67  Other Operating Expenses, Total 9 - - -","Selling/General/Admin. Expenses, Total 3794 2507 1419.61 1738.72  Research & Development - - - -  Depreciation / Amortization 3 2 16.82 18.75  Interest Expense (Income) - Net Operating -9 - - -  Unusual Expense (Income) - -330.73 131.35 59.67  Other Operating Expenses, Total 9 - - -","Selling/General/Admin. Expenses, Total 3794 2507 1419.61 1738.72  Research & Development - - - -  Depreciation / Amortization 3 2 16.82 18.75  Interest Expense (Income) - Net Operating -9 - - -  Unusual Expense (Income) - -330.73 131.35 59.67  Other Operating Expenses, Total 9 - - -","Selling/General/Admin. Expenses, Total 3794 2507 1419.61 1738.72  Research & Development - - - -  Depreciation / Amortization 3 2 16.82 18.75  Interest Expense (Income) - Net Operating -9 - - -  Unusual Expense (Income) - -330.73 131.35 59.67  Other Operating Expenses, Total 9 - - -","Selling/General/Admin. Expenses, Total 3794 2507 1419.61 1738.72  Research & Development - - - -  Depreciation / Amortization 3 2 16.82 18.75  Interest Expense (Income) - Net Operating -9 - - -  Unusual Expense (Income) - -330.73 131.35 59.67  Other Operating Expenses, Total 9 - - -"
"Selling/General/Admin. Expenses, Total",3794,2507,1419.61,1738.72
Research & Development,-,-,-,-
Depreciation / Amortization,3,2,16.82,18.75
Interest Expense (Income) - Net Operating,-9,-,-,-
Unusual Expense (Income),-,-330.73,131.35,59.67
"Other Operating Expenses, Total",9,-,-,-
Operating Income,-257,-183,-323.08,-133.66
"Interest Income (Expense), Net Non-Operating",-,8.15,-1.01,-3.65
Gain (Loss) on Sale of Assets,-,405,-,-
"Other, Net",-9,-777,6.55,2.65
Net Income Before Taxes,-248,189,-317.54,-134.66
Provision for Income Taxes,54,13,29.72,30.21
Net Income After Taxes,-302,176,-347.25,-164.88
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-302,176,-347.25,-164.88
Total Extraordinary Items,-,-,-,-
Net Income,-302,176,-347.25,-164.88
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,-302,176,-347.25,-164.88
Dilution Adjustment,-,-,-,-
Diluted Net Income,-302,176,-347.25,-164.88
Diluted Weighted Average Shares,2.88,2.88,2.88,2.88
Diluted EPS Excluding Extraordinary Items,-104.76,61.05,-120.46,-57.19
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,-54.42,-32.52,-90.84,-43.74
