Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,17000,15532,14752,18669
"Revenue 17000 15532 14752 18669  Other Revenue, Total - - - -","Revenue 17000 15532 14752 18669  Other Revenue, Total - - - -","Revenue 17000 15532 14752 18669  Other Revenue, Total - - - -","Revenue 17000 15532 14752 18669  Other Revenue, Total - - - -","Revenue 17000 15532 14752 18669  Other Revenue, Total - - - -"
Revenue,17000,15532,14752,18669
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",13821,12579,11949,15433
Gross Profit,3179,2953,2803,3236
Total Operating Expenses,16484,15173,14664,18323
"Selling/General/Admin. Expenses, Total 2663 2594 2429 2735  Research & Development 119 111 103 110  Depreciation / Amortization 373 356 - -  Interest Expense (Income) - Net Operating -82 -84 - -  Unusual Expense (Income) - 49 182 44  Other Operating Expenses, Total -410 -383 1 1","Selling/General/Admin. Expenses, Total 2663 2594 2429 2735  Research & Development 119 111 103 110  Depreciation / Amortization 373 356 - -  Interest Expense (Income) - Net Operating -82 -84 - -  Unusual Expense (Income) - 49 182 44  Other Operating Expenses, Total -410 -383 1 1","Selling/General/Admin. Expenses, Total 2663 2594 2429 2735  Research & Development 119 111 103 110  Depreciation / Amortization 373 356 - -  Interest Expense (Income) - Net Operating -82 -84 - -  Unusual Expense (Income) - 49 182 44  Other Operating Expenses, Total -410 -383 1 1","Selling/General/Admin. Expenses, Total 2663 2594 2429 2735  Research & Development 119 111 103 110  Depreciation / Amortization 373 356 - -  Interest Expense (Income) - Net Operating -82 -84 - -  Unusual Expense (Income) - 49 182 44  Other Operating Expenses, Total -410 -383 1 1","Selling/General/Admin. Expenses, Total 2663 2594 2429 2735  Research & Development 119 111 103 110  Depreciation / Amortization 373 356 - -  Interest Expense (Income) - Net Operating -82 -84 - -  Unusual Expense (Income) - 49 182 44  Other Operating Expenses, Total -410 -383 1 1"
"Selling/General/Admin. Expenses, Total",2663,2594,2429,2735
Research & Development,119,111,103,110
Depreciation / Amortization,373,356,-,-
Interest Expense (Income) - Net Operating,-82,-84,-,-
Unusual Expense (Income),-,49,182,44
"Other Operating Expenses, Total",-410,-383,1,1
Operating Income,516,359,88,346
"Interest Income (Expense), Net Non-Operating",-,-4,144,-29
Gain (Loss) on Sale of Assets,11,11,-,-
"Other, Net",37,-31,54,-10
Net Income Before Taxes,468,379,286,307
Provision for Income Taxes,199,121,102,141
Net Income After Taxes,269,258,184,166
Minority Interest,8,8,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,269,258,184,166
Total Extraordinary Items,-,-,-,-
Net Income,269,258,184,166
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,269,258,184,165
Dilution Adjustment,-,-,-,-
Diluted Net Income,269,258,184,165
Diluted Weighted Average Shares,8.92,8.92,8.92,8.92
Diluted EPS Excluding Extraordinary Items,30.16,28.93,20.63,18.5
DPS - Common Stock Primary Issue,11,10,10,20
Diluted Normalized EPS,37,29.22,33.76,21.17
