Period Ending:,202328/02,202231/08,202228/02,202131/08
Total Revenue,1646,1874,1611,1305
"Revenue 1646 1648 1392 1305  Other Revenue, Total - 671.66 657 -","Revenue 1646 1648 1392 1305  Other Revenue, Total - 671.66 657 -","Revenue 1646 1648 1392 1305  Other Revenue, Total - 671.66 657 -","Revenue 1646 1648 1392 1305  Other Revenue, Total - 671.66 657 -","Revenue 1646 1648 1392 1305  Other Revenue, Total - 671.66 657 -"
Revenue,1646,1648,1392,1305
"Other Revenue, Total",-,671.66,657,-
"Cost of Revenue, Total",682,682,604,558
Gross Profit,964,1192,1007,747
Total Operating Expenses,737,752,664,604
"Selling/General/Admin. Expenses, Total 17 15 14 12  Research & Development - - - -  Depreciation / Amortization 167 163 142 137  Interest Expense (Income) - Net Operating -86 -112 -75 -52  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -129 92.12 -63 99.78","Selling/General/Admin. Expenses, Total 17 15 14 12  Research & Development - - - -  Depreciation / Amortization 167 163 142 137  Interest Expense (Income) - Net Operating -86 -112 -75 -52  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -129 92.12 -63 99.78","Selling/General/Admin. Expenses, Total 17 15 14 12  Research & Development - - - -  Depreciation / Amortization 167 163 142 137  Interest Expense (Income) - Net Operating -86 -112 -75 -52  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -129 92.12 -63 99.78","Selling/General/Admin. Expenses, Total 17 15 14 12  Research & Development - - - -  Depreciation / Amortization 167 163 142 137  Interest Expense (Income) - Net Operating -86 -112 -75 -52  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -129 92.12 -63 99.78","Selling/General/Admin. Expenses, Total 17 15 14 12  Research & Development - - - -  Depreciation / Amortization 167 163 142 137  Interest Expense (Income) - Net Operating -86 -112 -75 -52  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -129 92.12 -63 99.78"
"Selling/General/Admin. Expenses, Total",17,15,14,12
Research & Development,-,-,-,-
Depreciation / Amortization,167,163,142,137
Interest Expense (Income) - Net Operating,-86,-112,-75,-52
Unusual Expense (Income),-,-,-,-
"Other Operating Expenses, Total",-129,92.12,-63,99.78
Operating Income,909,1122,947,701
"Interest Income (Expense), Net Non-Operating",-,-,-,-118.47
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",285,313.66,231,173.26
Net Income Before Taxes,814,1003,870,647
Provision for Income Taxes,-,0.878,-,0.891
Net Income After Taxes,814,1003,870,647
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,814,1003,870,647
Total Extraordinary Items,-,-,-,-
Net Income,814,1003,870,647
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,814,1003,870,647
Dilution Adjustment,-,-,-,-
Diluted Net Income,814,1003,870,647
Diluted Weighted Average Shares,0.25,0.249,0.223,0.223
Diluted EPS Excluding Extraordinary Items,6521.13,7923.43,7788.72,5807.23
DPS - Common Stock Primary Issue,-,-,-,5811
Diluted Normalized EPS,4095.73,4964.89,4867.95,3630.68
