Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,18253,14677,13757.44,11669.64
"Revenue 18253 14677.43 13757.44 11669.64  Other Revenue, Total - - - -","Revenue 18253 14677.43 13757.44 11669.64  Other Revenue, Total - - - -","Revenue 18253 14677.43 13757.44 11669.64  Other Revenue, Total - - - -","Revenue 18253 14677.43 13757.44 11669.64  Other Revenue, Total - - - -","Revenue 18253 14677.43 13757.44 11669.64  Other Revenue, Total - - - -"
Revenue,18253,14677.43,13757.44,11669.64
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",12238,9540.07,11154.98,8092.6
Gross Profit,6015,5137.36,2602.46,3577.04
Total Operating Expenses,14026,11466.08,12633.07,9386.75
"Selling/General/Admin. Expenses, Total 1581 1915.22 1476.1 1291.12  Research & Development - - - -  Depreciation / Amortization 241 5.15 1.98 3.03  Interest Expense (Income) - Net Operating -413 - - -  Unusual Expense (Income) - 5.63 - -  Other Operating Expenses, Total 379 - - -","Selling/General/Admin. Expenses, Total 1581 1915.22 1476.1 1291.12  Research & Development - - - -  Depreciation / Amortization 241 5.15 1.98 3.03  Interest Expense (Income) - Net Operating -413 - - -  Unusual Expense (Income) - 5.63 - -  Other Operating Expenses, Total 379 - - -","Selling/General/Admin. Expenses, Total 1581 1915.22 1476.1 1291.12  Research & Development - - - -  Depreciation / Amortization 241 5.15 1.98 3.03  Interest Expense (Income) - Net Operating -413 - - -  Unusual Expense (Income) - 5.63 - -  Other Operating Expenses, Total 379 - - -","Selling/General/Admin. Expenses, Total 1581 1915.22 1476.1 1291.12  Research & Development - - - -  Depreciation / Amortization 241 5.15 1.98 3.03  Interest Expense (Income) - Net Operating -413 - - -  Unusual Expense (Income) - 5.63 - -  Other Operating Expenses, Total 379 - - -","Selling/General/Admin. Expenses, Total 1581 1915.22 1476.1 1291.12  Research & Development - - - -  Depreciation / Amortization 241 5.15 1.98 3.03  Interest Expense (Income) - Net Operating -413 - - -  Unusual Expense (Income) - 5.63 - -  Other Operating Expenses, Total 379 - - -"
"Selling/General/Admin. Expenses, Total",1581,1915.22,1476.1,1291.12
Research & Development,-,-,-,-
Depreciation / Amortization,241,5.15,1.98,3.03
Interest Expense (Income) - Net Operating,-413,-,-,-
Unusual Expense (Income),-,5.63,-,-
"Other Operating Expenses, Total",379,-,-,-
Operating Income,4227,3211.35,1124.37,2282.9
"Interest Income (Expense), Net Non-Operating",-,-186.28,-262.56,-222.17
Gain (Loss) on Sale of Assets,821,-1.3,-,-
"Other, Net",-1146,-183.39,117.03,-26.62
Net Income Before Taxes,4552,2840.38,978.84,2034.11
Provision for Income Taxes,1155,881.33,328.61,654.92
Net Income After Taxes,3397,1959.04,650.24,1379.2
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,3397,1959.04,650.24,1379.2
Total Extraordinary Items,-,-,-,-
Net Income,3397,1959.04,650.24,1379.2
Total Adjustments to Net Income,-,-0,-,-
Income Available to Common Excluding Extraordinary Items,3397,1959.04,650.24,1379.2
Dilution Adjustment,-0.956,-,-,-
Diluted Net Income,3397.96,1959.04,650.24,1379.2
Diluted Weighted Average Shares,5.44,4.91,5.41,5.33
Diluted EPS Excluding Extraordinary Items,624.65,398.76,120.14,259
DPS - Common Stock Primary Issue,200,132,37,50
Diluted Normalized EPS,428.56,399.73,120.14,259
