Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,763521,600568,499224,556178
"Revenue 763521 600568 499224 556178  Other Revenue, Total - - - -","Revenue 763521 600568 499224 556178  Other Revenue, Total - - - -","Revenue 763521 600568 499224 556178  Other Revenue, Total - - - -","Revenue 763521 600568 499224 556178  Other Revenue, Total - - - -","Revenue 763521 600568 499224 556178  Other Revenue, Total - - - -"
Revenue,763521,600568,499224,556178
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",591705,465139,382085,421881
Gross Profit,171816,135429,117139,134297
Total Operating Expenses,728515,580574,507800,559203
"Selling/General/Admin. Expenses, Total 132161 112621 100071 110781  Research & Development - - 837 961  Depreciation / Amortization 38021 - 3248 3795  Interest Expense (Income) - Net Operating -21624 258 998 -1890  Unusual Expense (Income) - -715 21819 23119  Other Operating Expenses, Total -11748 3271 -1258 556","Selling/General/Admin. Expenses, Total 132161 112621 100071 110781  Research & Development - - 837 961  Depreciation / Amortization 38021 - 3248 3795  Interest Expense (Income) - Net Operating -21624 258 998 -1890  Unusual Expense (Income) - -715 21819 23119  Other Operating Expenses, Total -11748 3271 -1258 556","Selling/General/Admin. Expenses, Total 132161 112621 100071 110781  Research & Development - - 837 961  Depreciation / Amortization 38021 - 3248 3795  Interest Expense (Income) - Net Operating -21624 258 998 -1890  Unusual Expense (Income) - -715 21819 23119  Other Operating Expenses, Total -11748 3271 -1258 556","Selling/General/Admin. Expenses, Total 132161 112621 100071 110781  Research & Development - - 837 961  Depreciation / Amortization 38021 - 3248 3795  Interest Expense (Income) - Net Operating -21624 258 998 -1890  Unusual Expense (Income) - -715 21819 23119  Other Operating Expenses, Total -11748 3271 -1258 556","Selling/General/Admin. Expenses, Total 132161 112621 100071 110781  Research & Development - - 837 961  Depreciation / Amortization 38021 - 3248 3795  Interest Expense (Income) - Net Operating -21624 258 998 -1890  Unusual Expense (Income) - -715 21819 23119  Other Operating Expenses, Total -11748 3271 -1258 556"
"Selling/General/Admin. Expenses, Total",132161,112621,100071,110781
Research & Development,-,-,837,961
Depreciation / Amortization,38021,-,3248,3795
Interest Expense (Income) - Net Operating,-21624,258,998,-1890
Unusual Expense (Income),-,-715,21819,23119
"Other Operating Expenses, Total",-11748,3271,-1258,556
Operating Income,35006,19994,-8576,-3025
"Interest Income (Expense), Net Non-Operating",-,-8504,-8983,-10098
Gain (Loss) on Sale of Assets,-1522,-,-,-
"Other, Net",58461,369,388,-426
Net Income Before Taxes,-21933,11859,-17171,-13549
Provision for Income Taxes,9084,5100,-855,3969
Net Income After Taxes,-31017,6759,-16316,-17518
Minority Interest,27828,-2625,-614,-1407
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-33761,4134,-16930,-18925
Total Extraordinary Items,-,-,-,-
Net Income,-33761,4134,-16930,-18925
Total Adjustments to Net Income,-1950,-1950,-1950,-2450
Income Available to Common Excluding Extraordinary Items,-35711,2184,-18880,-21375
Dilution Adjustment,1949.82,-,-,-
Diluted Net Income,-35710.82,2184,-18880,-21375
Diluted Weighted Average Shares,90.85,90.73,90.63,90.59
Diluted EPS Excluding Extraordinary Items,-393.06,24.07,-208.32,-235.96
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,140.01,19.58,-51.83,-70.07
