Period Ending:,202330/04,202230/04,202130/04,202030/04
Total Revenue,16009,18942,18628.71,19827.69
"Revenue 16009 18942 18628.71 19827.69  Other Revenue, Total - - - -","Revenue 16009 18942 18628.71 19827.69  Other Revenue, Total - - - -","Revenue 16009 18942 18628.71 19827.69  Other Revenue, Total - - - -","Revenue 16009 18942 18628.71 19827.69  Other Revenue, Total - - - -","Revenue 16009 18942 18628.71 19827.69  Other Revenue, Total - - - -"
Revenue,16009,18942,18628.71,19827.69
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",12576,17044,13633.17,13399.35
Gross Profit,3433,1898,4995.54,6428.34
Total Operating Expenses,15562,21204,18320.74,18833.58
"Selling/General/Admin. Expenses, Total 2986 4160 3481.24 4202.94  Research & Development - - - -  Depreciation / Amortization 323 857 - -  Interest Expense (Income) - Net Operating -50 -36 - -  Unusual Expense (Income) - 3251.51 1206.32 1231.28  Other Operating Expenses, Total -273 -821 - -","Selling/General/Admin. Expenses, Total 2986 4160 3481.24 4202.94  Research & Development - - - -  Depreciation / Amortization 323 857 - -  Interest Expense (Income) - Net Operating -50 -36 - -  Unusual Expense (Income) - 3251.51 1206.32 1231.28  Other Operating Expenses, Total -273 -821 - -","Selling/General/Admin. Expenses, Total 2986 4160 3481.24 4202.94  Research & Development - - - -  Depreciation / Amortization 323 857 - -  Interest Expense (Income) - Net Operating -50 -36 - -  Unusual Expense (Income) - 3251.51 1206.32 1231.28  Other Operating Expenses, Total -273 -821 - -","Selling/General/Admin. Expenses, Total 2986 4160 3481.24 4202.94  Research & Development - - - -  Depreciation / Amortization 323 857 - -  Interest Expense (Income) - Net Operating -50 -36 - -  Unusual Expense (Income) - 3251.51 1206.32 1231.28  Other Operating Expenses, Total -273 -821 - -","Selling/General/Admin. Expenses, Total 2986 4160 3481.24 4202.94  Research & Development - - - -  Depreciation / Amortization 323 857 - -  Interest Expense (Income) - Net Operating -50 -36 - -  Unusual Expense (Income) - 3251.51 1206.32 1231.28  Other Operating Expenses, Total -273 -821 - -"
"Selling/General/Admin. Expenses, Total",2986,4160,3481.24,4202.94
Research & Development,-,-,-,-
Depreciation / Amortization,323,857,-,-
Interest Expense (Income) - Net Operating,-50,-36,-,-
Unusual Expense (Income),-,3251.51,1206.32,1231.28
"Other Operating Expenses, Total",-273,-821,-,-
Operating Income,447,-2262,307.98,994.12
"Interest Income (Expense), Net Non-Operating",-,-805,3379.91,-88.82
Gain (Loss) on Sale of Assets,-90,-321,47.67,5.44
"Other, Net",645,4348,4.54,38.04
Net Income Before Taxes,-108,-6289,3740.1,948.78
Provision for Income Taxes,-231,189,1940.73,-523.64
Net Income After Taxes,123,-6478,1799.37,1472.42
Minority Interest,155,478,36.29,285.04
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,445,-6273,1835.66,1757.45
Total Extraordinary Items,-,-,-,-
Net Income,445,-6273,1835.66,1757.45
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,445,-6273,1835.66,1757.46
Dilution Adjustment,-,-,-,-
Diluted Net Income,445,-6273,1835.66,1757.46
Diluted Weighted Average Shares,34.1,29.31,30.73,30.48
Diluted EPS Excluding Extraordinary Items,13.05,-214.05,59.73,57.66
DPS - Common Stock Primary Issue,-,-,5,5
Diluted Normalized EPS,15.4,-58.26,77.87,83.8
