Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,76713,70374,69619.95,80871.36
"Revenue 76713 70374.27 69619.95 80871.36  Other Revenue, Total - - - -","Revenue 76713 70374.27 69619.95 80871.36  Other Revenue, Total - - - -","Revenue 76713 70374.27 69619.95 80871.36  Other Revenue, Total - - - -","Revenue 76713 70374.27 69619.95 80871.36  Other Revenue, Total - - - -","Revenue 76713 70374.27 69619.95 80871.36  Other Revenue, Total - - - -"
Revenue,76713,70374.27,69619.95,80871.36
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",56252,50633.2,51002.23,56622.91
Gross Profit,20461,19741.07,18617.72,24248.45
Total Operating Expenses,77114,72366.98,71958.5,84038.73
"Selling/General/Admin. Expenses, Total 20293 19861.27 19240.43 22963.35  Research & Development - - - -  Depreciation / Amortization 1345 671.74 562.64 769.3  Interest Expense (Income) - Net Operating -395 - - -  Unusual Expense (Income) - 1200.77 1153.2 3683.17  Other Operating Expenses, Total -381 - - -","Selling/General/Admin. Expenses, Total 20293 19861.27 19240.43 22963.35  Research & Development - - - -  Depreciation / Amortization 1345 671.74 562.64 769.3  Interest Expense (Income) - Net Operating -395 - - -  Unusual Expense (Income) - 1200.77 1153.2 3683.17  Other Operating Expenses, Total -381 - - -","Selling/General/Admin. Expenses, Total 20293 19861.27 19240.43 22963.35  Research & Development - - - -  Depreciation / Amortization 1345 671.74 562.64 769.3  Interest Expense (Income) - Net Operating -395 - - -  Unusual Expense (Income) - 1200.77 1153.2 3683.17  Other Operating Expenses, Total -381 - - -","Selling/General/Admin. Expenses, Total 20293 19861.27 19240.43 22963.35  Research & Development - - - -  Depreciation / Amortization 1345 671.74 562.64 769.3  Interest Expense (Income) - Net Operating -395 - - -  Unusual Expense (Income) - 1200.77 1153.2 3683.17  Other Operating Expenses, Total -381 - - -","Selling/General/Admin. Expenses, Total 20293 19861.27 19240.43 22963.35  Research & Development - - - -  Depreciation / Amortization 1345 671.74 562.64 769.3  Interest Expense (Income) - Net Operating -395 - - -  Unusual Expense (Income) - 1200.77 1153.2 3683.17  Other Operating Expenses, Total -381 - - -"
"Selling/General/Admin. Expenses, Total",20293,19861.27,19240.43,22963.35
Research & Development,-,-,-,-
Depreciation / Amortization,1345,671.74,562.64,769.3
Interest Expense (Income) - Net Operating,-395,-,-,-
Unusual Expense (Income),-,1200.77,1153.2,3683.17
"Other Operating Expenses, Total",-381,-,-,-
Operating Income,-401,-1992.7,-2338.55,-3167.37
"Interest Income (Expense), Net Non-Operating",-,438.12,422.81,-410.12
Gain (Loss) on Sale of Assets,-812,87.42,4.07,5594.78
"Other, Net",2333,-16.84,-54.42,111.88
Net Income Before Taxes,-1922,-1483.99,-1966.1,2129.18
Provision for Income Taxes,205,336.03,552.6,536.29
Net Income After Taxes,-2127,-1820.02,-2518.7,1592.89
Minority Interest,1344,-26.14,-39.41,96.26
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-2197,-1846.16,-2558.1,1689.15
Total Extraordinary Items,-,-,-,-
Net Income,-2197,-1846.16,-2558.1,1689.15
Total Adjustments to Net Income,-,-0,-0,-0
Income Available to Common Excluding Extraordinary Items,-2197,-1846.16,-2558.1,1689.15
Dilution Adjustment,-,-,-,-
Diluted Net Income,-2197,-1846.16,-2558.1,1689.15
Diluted Weighted Average Shares,46.18,43.27,41.9,41.91
Diluted EPS Excluding Extraordinary Items,-47.57,-42.67,-61.05,40.3
DPS - Common Stock Primary Issue,-,4,4,4
Diluted Normalized EPS,-11.67,-10.42,-29.8,24.54
