Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,31876,29501,30446.55,35051.89
"Revenue 31876 29501.02 30446.55 35051.89  Other Revenue, Total - - - -","Revenue 31876 29501.02 30446.55 35051.89  Other Revenue, Total - - - -","Revenue 31876 29501.02 30446.55 35051.89  Other Revenue, Total - - - -","Revenue 31876 29501.02 30446.55 35051.89  Other Revenue, Total - - - -","Revenue 31876 29501.02 30446.55 35051.89  Other Revenue, Total - - - -"
Revenue,31876,29501.02,30446.55,35051.89
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",26509,23942.27,24941.43,29225.3
Gross Profit,5367,5558.75,5505.12,5826.58
Total Operating Expenses,30640,28076.24,28771.68,33298.39
"Selling/General/Admin. Expenses, Total 4131 4108.8 3634.21 3886.22  Research & Development - - 140.84 129.01  Depreciation / Amortization 607 - - -  Interest Expense (Income) - Net Operating -15 - - -  Unusual Expense (Income) - 25.16 55.19 57.85  Other Operating Expenses, Total -592 - - -","Selling/General/Admin. Expenses, Total 4131 4108.8 3634.21 3886.22  Research & Development - - 140.84 129.01  Depreciation / Amortization 607 - - -  Interest Expense (Income) - Net Operating -15 - - -  Unusual Expense (Income) - 25.16 55.19 57.85  Other Operating Expenses, Total -592 - - -","Selling/General/Admin. Expenses, Total 4131 4108.8 3634.21 3886.22  Research & Development - - 140.84 129.01  Depreciation / Amortization 607 - - -  Interest Expense (Income) - Net Operating -15 - - -  Unusual Expense (Income) - 25.16 55.19 57.85  Other Operating Expenses, Total -592 - - -","Selling/General/Admin. Expenses, Total 4131 4108.8 3634.21 3886.22  Research & Development - - 140.84 129.01  Depreciation / Amortization 607 - - -  Interest Expense (Income) - Net Operating -15 - - -  Unusual Expense (Income) - 25.16 55.19 57.85  Other Operating Expenses, Total -592 - - -","Selling/General/Admin. Expenses, Total 4131 4108.8 3634.21 3886.22  Research & Development - - 140.84 129.01  Depreciation / Amortization 607 - - -  Interest Expense (Income) - Net Operating -15 - - -  Unusual Expense (Income) - 25.16 55.19 57.85  Other Operating Expenses, Total -592 - - -"
"Selling/General/Admin. Expenses, Total",4131,4108.8,3634.21,3886.22
Research & Development,-,-,140.84,129.01
Depreciation / Amortization,607,-,-,-
Interest Expense (Income) - Net Operating,-15,-,-,-
Unusual Expense (Income),-,25.16,55.19,57.85
"Other Operating Expenses, Total",-592,-,-,-
Operating Income,1236,1424.79,1674.87,1753.5
"Interest Income (Expense), Net Non-Operating",-,1227.94,843.99,716.57
Gain (Loss) on Sale of Assets,36,27.53,-0.94,75.03
"Other, Net",-937,128.69,137.61,114.44
Net Income Before Taxes,2137,2808.95,2655.52,2659.54
Provision for Income Taxes,502,684.92,537.32,536.8
Net Income After Taxes,1635,2124.03,2118.2,2122.74
Minority Interest,301,12.14,11.51,-17.44
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1642,2136.17,2129.71,2105.3
Total Extraordinary Items,-,-,-,-
Net Income,1642,2136.17,2129.71,2105.3
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,1642,2136.17,2129.71,2105.3
Dilution Adjustment,-,-,-,-
Diluted Net Income,1642,2136.17,2129.71,2105.3
Diluted Weighted Average Shares,24.11,24.29,24.43,24.53
Diluted EPS Excluding Extraordinary Items,68.1,87.95,87.17,85.83
DPS - Common Stock Primary Issue,21,20,20,19
Diluted Normalized EPS,54.75,87.88,89.01,85.27
