Period Ending:,202130/06,202030/06,201930/06,201830/06
Total Revenue,-,5703.44,5500.07,5446.31
"Revenue - 5703.44 5500.07 5446.31  Other Revenue, Total - - - -","Revenue - 5703.44 5500.07 5446.31  Other Revenue, Total - - - -","Revenue - 5703.44 5500.07 5446.31  Other Revenue, Total - - - -","Revenue - 5703.44 5500.07 5446.31  Other Revenue, Total - - - -","Revenue - 5703.44 5500.07 5446.31  Other Revenue, Total - - - -"
Revenue,-,5703.44,5500.07,5446.31
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",-,5227.92,5017.65,5020.31
Gross Profit,-,475.52,482.42,426
Total Operating Expenses,-,5569.45,5431.63,5390.1
"Selling/General/Admin. Expenses, Total - 360.73 357.19 342.45  Research & Development - 5.63 7.34 6.39  Depreciation / Amortization - 18.07 20.58 20.94  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) 0.05 -42.9 28.86 -  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total - 360.73 357.19 342.45  Research & Development - 5.63 7.34 6.39  Depreciation / Amortization - 18.07 20.58 20.94  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) 0.05 -42.9 28.86 -  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total - 360.73 357.19 342.45  Research & Development - 5.63 7.34 6.39  Depreciation / Amortization - 18.07 20.58 20.94  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) 0.05 -42.9 28.86 -  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total - 360.73 357.19 342.45  Research & Development - 5.63 7.34 6.39  Depreciation / Amortization - 18.07 20.58 20.94  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) 0.05 -42.9 28.86 -  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total - 360.73 357.19 342.45  Research & Development - 5.63 7.34 6.39  Depreciation / Amortization - 18.07 20.58 20.94  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) 0.05 -42.9 28.86 -  Other Operating Expenses, Total - - - -"
"Selling/General/Admin. Expenses, Total",-,360.73,357.19,342.45
Research & Development,-,5.63,7.34,6.39
Depreciation / Amortization,-,18.07,20.58,20.94
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),0.05,-42.9,28.86,-
"Other Operating Expenses, Total",-,-,-,-
Operating Income,-,133.99,68.45,56.22
"Interest Income (Expense), Net Non-Operating",2.01,10,4.96,2.98
Gain (Loss) on Sale of Assets,-0.08,-2.02,-1.08,6.99
"Other, Net",-,17.31,23.86,14.93
Net Income Before Taxes,-,159.28,96.18,81.1
Provision for Income Taxes,-,62.25,41.17,7.79
Net Income After Taxes,-,97.03,55.01,73.31
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-,97.03,55.01,73.31
Total Extraordinary Items,-,-,-,-
Net Income,-,97.03,55.01,73.31
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,-,97.03,55.01,73.31
Dilution Adjustment,-,-,-,-
Diluted Net Income,-,97.03,55.01,73.31
Diluted Weighted Average Shares,-,0.65,0.69,0.69
Diluted EPS Excluding Extraordinary Items,-,149.83,80.25,106.95
DPS - Common Stock Primary Issue,45,45,40,40
Diluted Normalized EPS,-,111.39,105.23,97.74
