Period Ending:,202230/06,202130/06,202030/06,201930/06
Total Revenue,241260,183011,185402,220721
"Revenue 241260 183011 185402 220721  Other Revenue, Total - - - -","Revenue 241260 183011 185402 220721  Other Revenue, Total - - - -","Revenue 241260 183011 185402 220721  Other Revenue, Total - - - -","Revenue 241260 183011 185402 220721  Other Revenue, Total - - - -","Revenue 241260 183011 185402 220721  Other Revenue, Total - - - -"
Revenue,241260,183011,185402,220721
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",167517,129247,134805,155845
Gross Profit,73743,53764,50597,64876
Total Operating Expenses,211199,167274,169683,197105
"Selling/General/Admin. Expenses, Total 34295 28723 26742 32900  Research & Development 7410 5985 6152 6664  Depreciation / Amortization 8587 1859 1744 1483  Interest Expense (Income) - Net Operating -410 - - -  Unusual Expense (Income) - 1460 239 212  Other Operating Expenses, Total -6200 - 1 1","Selling/General/Admin. Expenses, Total 34295 28723 26742 32900  Research & Development 7410 5985 6152 6664  Depreciation / Amortization 8587 1859 1744 1483  Interest Expense (Income) - Net Operating -410 - - -  Unusual Expense (Income) - 1460 239 212  Other Operating Expenses, Total -6200 - 1 1","Selling/General/Admin. Expenses, Total 34295 28723 26742 32900  Research & Development 7410 5985 6152 6664  Depreciation / Amortization 8587 1859 1744 1483  Interest Expense (Income) - Net Operating -410 - - -  Unusual Expense (Income) - 1460 239 212  Other Operating Expenses, Total -6200 - 1 1","Selling/General/Admin. Expenses, Total 34295 28723 26742 32900  Research & Development 7410 5985 6152 6664  Depreciation / Amortization 8587 1859 1744 1483  Interest Expense (Income) - Net Operating -410 - - -  Unusual Expense (Income) - 1460 239 212  Other Operating Expenses, Total -6200 - 1 1","Selling/General/Admin. Expenses, Total 34295 28723 26742 32900  Research & Development 7410 5985 6152 6664  Depreciation / Amortization 8587 1859 1744 1483  Interest Expense (Income) - Net Operating -410 - - -  Unusual Expense (Income) - 1460 239 212  Other Operating Expenses, Total -6200 - 1 1"
"Selling/General/Admin. Expenses, Total",34295,28723,26742,32900
Research & Development,7410,5985,6152,6664
Depreciation / Amortization,8587,1859,1744,1483
Interest Expense (Income) - Net Operating,-410,-,-,-
Unusual Expense (Income),-,1460,239,212
"Other Operating Expenses, Total",-6200,-,1,1
Operating Income,30061,15737,15719,23616
"Interest Income (Expense), Net Non-Operating",-,5545,4123,2633
Gain (Loss) on Sale of Assets,1199,55,47,75
"Other, Net",-419,222,1233,824
Net Income Before Taxes,29281,21559,21122,27148
Provision for Income Taxes,7839,6085,9386,7160
Net Income After Taxes,21442,15474,11736,19988
Minority Interest,7508,-644,-967,-1323
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,20211,14830,10769,18665
Total Extraordinary Items,-,-,-,-
Net Income,20211,14830,10769,18665
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,20211,14830,10769,18665
Dilution Adjustment,-,-,-,-
Diluted Net Income,20211,14830,10769,18665
Diluted Weighted Average Shares,49.25,49.25,49.28,49.28
Diluted EPS Excluding Extraordinary Items,410.38,301.12,218.54,378.77
DPS - Common Stock Primary Issue,124,95,80,105
Diluted Normalized EPS,383.64,321.6,220.71,380.82
