Period Ending:,202228/02,202128/02,202029/02,201928/02
Total Revenue,6563.04,6306.52,6479.46,5975.2
"Revenue 6563.04 6306.52 6479.46 5975.2  Other Revenue, Total - - - -","Revenue 6563.04 6306.52 6479.46 5975.2  Other Revenue, Total - - - -","Revenue 6563.04 6306.52 6479.46 5975.2  Other Revenue, Total - - - -","Revenue 6563.04 6306.52 6479.46 5975.2  Other Revenue, Total - - - -","Revenue 6563.04 6306.52 6479.46 5975.2  Other Revenue, Total - - - -"
Revenue,6563.04,6306.52,6479.46,5975.2
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",4656.53,3972.74,4233.97,3781.4
Gross Profit,1906.51,2333.78,2245.49,2193.8
Total Operating Expenses,6352.12,5583.25,5957.7,5184.13
"Selling/General/Admin. Expenses, Total 1538.6 1277.63 1467.45 1285.73  Research & Development 47.22 54.21 60.86 63.51  Depreciation / Amortization 37.12 34.3 36.52 35.35  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) 72.63 244.38 158.91 18.15  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total 1538.6 1277.63 1467.45 1285.73  Research & Development 47.22 54.21 60.86 63.51  Depreciation / Amortization 37.12 34.3 36.52 35.35  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) 72.63 244.38 158.91 18.15  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total 1538.6 1277.63 1467.45 1285.73  Research & Development 47.22 54.21 60.86 63.51  Depreciation / Amortization 37.12 34.3 36.52 35.35  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) 72.63 244.38 158.91 18.15  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total 1538.6 1277.63 1467.45 1285.73  Research & Development 47.22 54.21 60.86 63.51  Depreciation / Amortization 37.12 34.3 36.52 35.35  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) 72.63 244.38 158.91 18.15  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total 1538.6 1277.63 1467.45 1285.73  Research & Development 47.22 54.21 60.86 63.51  Depreciation / Amortization 37.12 34.3 36.52 35.35  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) 72.63 244.38 158.91 18.15  Other Operating Expenses, Total - - - -"
"Selling/General/Admin. Expenses, Total",1538.6,1277.63,1467.45,1285.73
Research & Development,47.22,54.21,60.86,63.51
Depreciation / Amortization,37.12,34.3,36.52,35.35
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),72.63,244.38,158.91,18.15
"Other Operating Expenses, Total",-,-,-,-
Operating Income,210.92,723.26,521.76,791.07
"Interest Income (Expense), Net Non-Operating",7.91,2.96,2.28,1.75
Gain (Loss) on Sale of Assets,-,-,-,-12.21
"Other, Net",27.27,28.83,20.34,23.22
Net Income Before Taxes,246.11,755.05,544.38,803.83
Provision for Income Taxes,77.67,233.16,166.03,253.64
Net Income After Taxes,168.44,521.89,378.35,550.19
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,168.44,521.89,378.35,550.19
Total Extraordinary Items,-,-,-,-
Net Income,168.44,521.89,378.35,550.19
Total Adjustments to Net Income,-0,-,-0,-
Income Available to Common Excluding Extraordinary Items,168.44,521.89,378.35,550.19
Dilution Adjustment,-,-,-,-
Diluted Net Income,168.44,521.89,378.35,550.19
Diluted Weighted Average Shares,8.75,8.75,8.75,8.75
Diluted EPS Excluding Extraordinary Items,19.26,59.66,43.25,62.9
DPS - Common Stock Primary Issue,26,26,26,26
Diluted Normalized EPS,24.94,78.97,55.88,65.27
