Period Ending:,202320/04,202220/04,202120/04,202020/04
Total Revenue,10512,9700,8653.6,9499.04
"Revenue 10512 9700.21 8653.6 9499.04  Other Revenue, Total - - - -","Revenue 10512 9700.21 8653.6 9499.04  Other Revenue, Total - - - -","Revenue 10512 9700.21 8653.6 9499.04  Other Revenue, Total - - - -","Revenue 10512 9700.21 8653.6 9499.04  Other Revenue, Total - - - -","Revenue 10512 9700.21 8653.6 9499.04  Other Revenue, Total - - - -"
Revenue,10512,9700.21,8653.6,9499.04
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",7577,6850.59,6203.13,6549.61
Gross Profit,2935,2849.62,2450.47,2949.43
Total Operating Expenses,10585,9721.98,8898.68,9233.76
"Selling/General/Admin. Expenses, Total 3004 2866.3 2581.57 2683.46  Research & Development - - - -  Depreciation / Amortization 333 4.42 9.54 8.2  Interest Expense (Income) - Net Operating -21 - - -  Unusual Expense (Income) - 0.68 104.44 -7.51  Other Operating Expenses, Total -308 - - -","Selling/General/Admin. Expenses, Total 3004 2866.3 2581.57 2683.46  Research & Development - - - -  Depreciation / Amortization 333 4.42 9.54 8.2  Interest Expense (Income) - Net Operating -21 - - -  Unusual Expense (Income) - 0.68 104.44 -7.51  Other Operating Expenses, Total -308 - - -","Selling/General/Admin. Expenses, Total 3004 2866.3 2581.57 2683.46  Research & Development - - - -  Depreciation / Amortization 333 4.42 9.54 8.2  Interest Expense (Income) - Net Operating -21 - - -  Unusual Expense (Income) - 0.68 104.44 -7.51  Other Operating Expenses, Total -308 - - -","Selling/General/Admin. Expenses, Total 3004 2866.3 2581.57 2683.46  Research & Development - - - -  Depreciation / Amortization 333 4.42 9.54 8.2  Interest Expense (Income) - Net Operating -21 - - -  Unusual Expense (Income) - 0.68 104.44 -7.51  Other Operating Expenses, Total -308 - - -","Selling/General/Admin. Expenses, Total 3004 2866.3 2581.57 2683.46  Research & Development - - - -  Depreciation / Amortization 333 4.42 9.54 8.2  Interest Expense (Income) - Net Operating -21 - - -  Unusual Expense (Income) - 0.68 104.44 -7.51  Other Operating Expenses, Total -308 - - -"
"Selling/General/Admin. Expenses, Total",3004,2866.3,2581.57,2683.46
Research & Development,-,-,-,-
Depreciation / Amortization,333,4.42,9.54,8.2
Interest Expense (Income) - Net Operating,-21,-,-,-
Unusual Expense (Income),-,0.68,104.44,-7.51
"Other Operating Expenses, Total",-308,-,-,-
Operating Income,-73,-21.77,-245.08,265.28
"Interest Income (Expense), Net Non-Operating",-,83.11,61.98,-16.34
Gain (Loss) on Sale of Assets,2,86,-,-
"Other, Net",927,-284,329.72,15.87
Net Income Before Taxes,-1002,165.27,146.62,264.81
Provision for Income Taxes,15,120.21,113.92,152.09
Net Income After Taxes,-1017,45.05,32.7,112.72
Minority Interest,-,5.09,2.06,9.09
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-1016,50.14,34.76,121.8
Total Extraordinary Items,-,-,-,-
Net Income,-1016,50.14,34.76,121.8
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,-1016,50,34.76,121.8
Dilution Adjustment,-,-,-,-
Diluted Net Income,-1016,50,34.76,121.8
Diluted Weighted Average Shares,6.41,6.41,6.41,6.41
Diluted EPS Excluding Extraordinary Items,-158.43,7.82,5.42,19
DPS - Common Stock Primary Issue,-,21,21,26
Diluted Normalized EPS,0.156,16.62,23.81,25.92
