Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,7204,6185,5543.36,6179.29
"Revenue 7204 6185.43 5543.36 6179.29  Other Revenue, Total - - - -","Revenue 7204 6185.43 5543.36 6179.29  Other Revenue, Total - - - -","Revenue 7204 6185.43 5543.36 6179.29  Other Revenue, Total - - - -","Revenue 7204 6185.43 5543.36 6179.29  Other Revenue, Total - - - -","Revenue 7204 6185.43 5543.36 6179.29  Other Revenue, Total - - - -"
Revenue,7204,6185.43,5543.36,6179.29
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",5525,4787.72,4279.84,4738.7
Gross Profit,1679,1397.7,1263.52,1440.59
Total Operating Expenses,6908,6090.42,5511.25,6053.06
"Selling/General/Admin. Expenses, Total 1337 1252.87 1183.8 1250.58  Research & Development 338 - - -  Depreciation / Amortization 136 48.66 54.32 55.85  Interest Expense (Income) - Net Operating -27 - - -  Unusual Expense (Income) - 1.17 -6.7 7.93  Other Operating Expenses, Total -401 - - -","Selling/General/Admin. Expenses, Total 1337 1252.87 1183.8 1250.58  Research & Development 338 - - -  Depreciation / Amortization 136 48.66 54.32 55.85  Interest Expense (Income) - Net Operating -27 - - -  Unusual Expense (Income) - 1.17 -6.7 7.93  Other Operating Expenses, Total -401 - - -","Selling/General/Admin. Expenses, Total 1337 1252.87 1183.8 1250.58  Research & Development 338 - - -  Depreciation / Amortization 136 48.66 54.32 55.85  Interest Expense (Income) - Net Operating -27 - - -  Unusual Expense (Income) - 1.17 -6.7 7.93  Other Operating Expenses, Total -401 - - -","Selling/General/Admin. Expenses, Total 1337 1252.87 1183.8 1250.58  Research & Development 338 - - -  Depreciation / Amortization 136 48.66 54.32 55.85  Interest Expense (Income) - Net Operating -27 - - -  Unusual Expense (Income) - 1.17 -6.7 7.93  Other Operating Expenses, Total -401 - - -","Selling/General/Admin. Expenses, Total 1337 1252.87 1183.8 1250.58  Research & Development 338 - - -  Depreciation / Amortization 136 48.66 54.32 55.85  Interest Expense (Income) - Net Operating -27 - - -  Unusual Expense (Income) - 1.17 -6.7 7.93  Other Operating Expenses, Total -401 - - -"
"Selling/General/Admin. Expenses, Total",1337,1252.87,1183.8,1250.58
Research & Development,338,-,-,-
Depreciation / Amortization,136,48.66,54.32,55.85
Interest Expense (Income) - Net Operating,-27,-,-,-
Unusual Expense (Income),-,1.17,-6.7,7.93
"Other Operating Expenses, Total",-401,-,-,-
Operating Income,296,95,32.11,126.23
"Interest Income (Expense), Net Non-Operating",-,-33.58,-25.12,-23.39
Gain (Loss) on Sale of Assets,-19,-,-1.96,2.95
"Other, Net",93,42.17,48.74,48.8
Net Income Before Taxes,222,103.59,53.77,154.59
Provision for Income Taxes,77,24.6,48.44,64.64
Net Income After Taxes,145,79,5.33,89.95
Minority Interest,375,-29.13,32.75,-6.51
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,133,49.87,38.08,83.44
Total Extraordinary Items,-,-,-,-
Net Income,133,49.87,38.08,83.44
Total Adjustments to Net Income,-,-0,-,-
Income Available to Common Excluding Extraordinary Items,133,49.87,38.08,83.44
Dilution Adjustment,-,-,-,-
Diluted Net Income,133,49.87,38.08,83.44
Diluted Weighted Average Shares,1.24,1.24,1.24,1.24
Diluted EPS Excluding Extraordinary Items,107.52,40.31,30.76,67.4
DPS - Common Stock Primary Issue,45,30,25,25
Diluted Normalized EPS,134.8,41.03,28.27,69.74
