Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,113725,107092,101785,112542
"Revenue 113725 107092 101785 112542  Other Revenue, Total - 1 - -","Revenue 113725 107092 101785 112542  Other Revenue, Total - 1 - -","Revenue 113725 107092 101785 112542  Other Revenue, Total - 1 - -","Revenue 113725 107092 101785 112542  Other Revenue, Total - 1 - -","Revenue 113725 107092 101785 112542  Other Revenue, Total - 1 - -"
Revenue,113725,107092,101785,112542
"Other Revenue, Total",-,1,-,-
"Cost of Revenue, Total",91288,87260,83488,93305
Gross Profit,22437,19832,18297,19237
Total Operating Expenses,96538,91543,87886,97630
"Selling/General/Admin. Expenses, Total 5250 4282 4385 4731  Research & Development - - 7 4  Depreciation / Amortization 374 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - 5 -411  Other Operating Expenses, Total -374 1 1 1","Selling/General/Admin. Expenses, Total 5250 4282 4385 4731  Research & Development - - 7 4  Depreciation / Amortization 374 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - 5 -411  Other Operating Expenses, Total -374 1 1 1","Selling/General/Admin. Expenses, Total 5250 4282 4385 4731  Research & Development - - 7 4  Depreciation / Amortization 374 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - 5 -411  Other Operating Expenses, Total -374 1 1 1","Selling/General/Admin. Expenses, Total 5250 4282 4385 4731  Research & Development - - 7 4  Depreciation / Amortization 374 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - 5 -411  Other Operating Expenses, Total -374 1 1 1","Selling/General/Admin. Expenses, Total 5250 4282 4385 4731  Research & Development - - 7 4  Depreciation / Amortization 374 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - 5 -411  Other Operating Expenses, Total -374 1 1 1"
"Selling/General/Admin. Expenses, Total",5250,4282,4385,4731
Research & Development,-,-,7,4
Depreciation / Amortization,374,-,-,-
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,-,5,-411
"Other Operating Expenses, Total",-374,1,1,1
Operating Income,17187,15549,13899,14912
"Interest Income (Expense), Net Non-Operating",-,18,12,-3
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",-38,16,16,23
Net Income Before Taxes,17225,15583,13927,14932
Provision for Income Taxes,5212,4786,4297,4392
Net Income After Taxes,12013,10797,9630,10540
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,12013,10797,9630,10540
Total Extraordinary Items,-,-,-,-
Net Income,12013,10797,9630,10540
Total Adjustments to Net Income,-,-1,-,-1
Income Available to Common Excluding Extraordinary Items,12013,10796,9630,10539
Dilution Adjustment,-,-,-,-
Diluted Net Income,12013,10796,9630,10539
Diluted Weighted Average Shares,58.46,58.46,58.46,58.46
Diluted EPS Excluding Extraordinary Items,205.49,184.67,164.73,180.27
DPS - Common Stock Primary Issue,27,21,19,19
Diluted Normalized EPS,184.15,184.67,164.79,175.31
