Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,7381,7040,6310.44,6245.12
"Revenue 7381 7040 6310.44 6245.12  Other Revenue, Total - - - -","Revenue 7381 7040 6310.44 6245.12  Other Revenue, Total - - - -","Revenue 7381 7040 6310.44 6245.12  Other Revenue, Total - - - -","Revenue 7381 7040 6310.44 6245.12  Other Revenue, Total - - - -","Revenue 7381 7040 6310.44 6245.12  Other Revenue, Total - - - -"
Revenue,7381,7040,6310.44,6245.12
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",6046,5819,5197.65,4998.4
Gross Profit,1335,1221,1112.79,1246.72
Total Operating Expenses,6916,6604,5959.64,5783.53
"Selling/General/Admin. Expenses, Total 870 785 761.53 775.72  Research & Development - - - -  Depreciation / Amortization 33 32 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 69.11 0.47 9.41  Other Operating Expenses, Total -33 -32 - -","Selling/General/Admin. Expenses, Total 870 785 761.53 775.72  Research & Development - - - -  Depreciation / Amortization 33 32 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 69.11 0.47 9.41  Other Operating Expenses, Total -33 -32 - -","Selling/General/Admin. Expenses, Total 870 785 761.53 775.72  Research & Development - - - -  Depreciation / Amortization 33 32 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 69.11 0.47 9.41  Other Operating Expenses, Total -33 -32 - -","Selling/General/Admin. Expenses, Total 870 785 761.53 775.72  Research & Development - - - -  Depreciation / Amortization 33 32 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 69.11 0.47 9.41  Other Operating Expenses, Total -33 -32 - -","Selling/General/Admin. Expenses, Total 870 785 761.53 775.72  Research & Development - - - -  Depreciation / Amortization 33 32 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 69.11 0.47 9.41  Other Operating Expenses, Total -33 -32 - -"
"Selling/General/Admin. Expenses, Total",870,785,761.53,775.72
Research & Development,-,-,-,-
Depreciation / Amortization,33,32,-,-
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,69.11,0.47,9.41
"Other Operating Expenses, Total",-33,-32,-,-
Operating Income,465,436,350.79,461.59
"Interest Income (Expense), Net Non-Operating",-,14.44,2.99,-1.36
Gain (Loss) on Sale of Assets,-,-49,-,-
"Other, Net",-11,84,28.54,13.61
Net Income Before Taxes,476,401,382.32,473.84
Provision for Income Taxes,161,148,115.04,164.56
Net Income After Taxes,315,253,267.29,309.27
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,315,253,267.29,309.27
Total Extraordinary Items,-,-,-,-
Net Income,315,253,267.29,309.27
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,315,253,267.28,309.27
Dilution Adjustment,-,-,-,-
Diluted Net Income,315,253,267.28,309.27
Diluted Weighted Average Shares,5.6,5.58,5.47,5.09
Diluted EPS Excluding Extraordinary Items,56.24,45.33,48.9,60.82
DPS - Common Stock Primary Issue,21,21,21,25
Diluted Normalized EPS,53.11,52.63,48.96,62.02
