Period Ending:,202331/01,202231/07,202231/01,202131/07
Total Revenue,10960,10607,9502,17407.28
"Revenue 10960 10607 - 17407.28  Other Revenue, Total 0.001 - - -","Revenue 10960 10607 - 17407.28  Other Revenue, Total 0.001 - - -","Revenue 10960 10607 - 17407.28  Other Revenue, Total 0.001 - - -","Revenue 10960 10607 - 17407.28  Other Revenue, Total 0.001 - - -","Revenue 10960 10607 - 17407.28  Other Revenue, Total 0.001 - - -"
Revenue,10960,10607,-,17407.28
"Other Revenue, Total",0.001,-,-,-
"Cost of Revenue, Total",6338,6035,-,9513.01
Gross Profit,4622,4572,-,7894.27
Total Operating Expenses,6455,6148,-,9686.1
"Selling/General/Admin. Expenses, Total 52 50 - 173.09  Research & Development - - - -  Depreciation / Amortization 2753 2753 - -  Interest Expense (Income) - Net Operating -252 -230 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -6362.51 -7380 - -","Selling/General/Admin. Expenses, Total 52 50 - 173.09  Research & Development - - - -  Depreciation / Amortization 2753 2753 - -  Interest Expense (Income) - Net Operating -252 -230 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -6362.51 -7380 - -","Selling/General/Admin. Expenses, Total 52 50 - 173.09  Research & Development - - - -  Depreciation / Amortization 2753 2753 - -  Interest Expense (Income) - Net Operating -252 -230 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -6362.51 -7380 - -","Selling/General/Admin. Expenses, Total 52 50 - 173.09  Research & Development - - - -  Depreciation / Amortization 2753 2753 - -  Interest Expense (Income) - Net Operating -252 -230 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -6362.51 -7380 - -","Selling/General/Admin. Expenses, Total 52 50 - 173.09  Research & Development - - - -  Depreciation / Amortization 2753 2753 - -  Interest Expense (Income) - Net Operating -252 -230 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -6362.51 -7380 - -"
"Selling/General/Admin. Expenses, Total",52,50,-,173.09
Research & Development,-,-,-,-
Depreciation / Amortization,2753,2753,-,-
Interest Expense (Income) - Net Operating,-252,-230,-,-
Unusual Expense (Income),-,-,-,-
"Other Operating Expenses, Total",-6362.51,-7380,-,-
Operating Income,4505,4459,-,7721.18
"Interest Income (Expense), Net Non-Operating",-,-,-,-303.26
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",893.24,882,-,-128.73
Net Income Before Taxes,4205,4165,-,7289.19
Provision for Income Taxes,0.958,-,-,1.67
Net Income After Taxes,4205,4165,-,7287.52
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,4205,4165,-,7287.52
Total Extraordinary Items,-,-,-,-
Net Income,4205,4165,-,7287.52
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,4205,4165,-,7287.52
Dilution Adjustment,-,-,-,-
Diluted Net Income,4205,4165,-,7287.52
Diluted Weighted Average Shares,0.576,0.576,-,0.52
Diluted EPS Excluding Extraordinary Items,14534.13,14466.98,-,13908.07
DPS - Common Stock Primary Issue,16754,-,-,13446
Diluted Normalized EPS,9131.43,9135.21,-,13908.07
