Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,1696,1302,1136.01,1065.71
"Revenue 1696 1302 1136.01 1065.71  Other Revenue, Total - - - -","Revenue 1696 1302 1136.01 1065.71  Other Revenue, Total - - - -","Revenue 1696 1302 1136.01 1065.71  Other Revenue, Total - - - -","Revenue 1696 1302 1136.01 1065.71  Other Revenue, Total - - - -","Revenue 1696 1302 1136.01 1065.71  Other Revenue, Total - - - -"
Revenue,1696,1302,1136.01,1065.71
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",299,181,181.27,185.73
Gross Profit,1396,1121,954.74,879.98
Total Operating Expenses,1134,757,729.29,639.95
"Selling/General/Admin. Expenses, Total 834 528 438.71 434.5  Research & Development - 23 25.5 1.03  Depreciation / Amortization 152 100 53.85 18.68  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 0.03 29.97 -  Other Operating Expenses, Total -64 -75 - -","Selling/General/Admin. Expenses, Total 834 528 438.71 434.5  Research & Development - 23 25.5 1.03  Depreciation / Amortization 152 100 53.85 18.68  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 0.03 29.97 -  Other Operating Expenses, Total -64 -75 - -","Selling/General/Admin. Expenses, Total 834 528 438.71 434.5  Research & Development - 23 25.5 1.03  Depreciation / Amortization 152 100 53.85 18.68  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 0.03 29.97 -  Other Operating Expenses, Total -64 -75 - -","Selling/General/Admin. Expenses, Total 834 528 438.71 434.5  Research & Development - 23 25.5 1.03  Depreciation / Amortization 152 100 53.85 18.68  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 0.03 29.97 -  Other Operating Expenses, Total -64 -75 - -","Selling/General/Admin. Expenses, Total 834 528 438.71 434.5  Research & Development - 23 25.5 1.03  Depreciation / Amortization 152 100 53.85 18.68  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 0.03 29.97 -  Other Operating Expenses, Total -64 -75 - -"
"Selling/General/Admin. Expenses, Total",834,528,438.71,434.5
Research & Development,-,23,25.5,1.03
Depreciation / Amortization,152,100,53.85,18.68
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,0.03,29.97,-
"Other Operating Expenses, Total",-64,-75,-,-
Operating Income,562,545,406.71,425.77
"Interest Income (Expense), Net Non-Operating",-,10.56,36.38,34.92
Gain (Loss) on Sale of Assets,-3,54,180.9,-
"Other, Net",-20,-118,2.53,33.3
Net Income Before Taxes,585,609,626.53,493.99
Provision for Income Taxes,216,191,235.07,166.47
Net Income After Taxes,369,418,391.45,327.51
Minority Interest,4,5,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,369,422,391.45,327.51
Total Extraordinary Items,-,-,-,-
Net Income,369,422,391.45,327.51
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,369,422,391.45,327.51
Dilution Adjustment,-,-,-,-
Diluted Net Income,369,422,391.45,327.51
Diluted Weighted Average Shares,3.53,3.53,3.53,3.53
Diluted EPS Excluding Extraordinary Items,104.59,119.61,110.95,92.82
DPS - Common Stock Primary Issue,38,30,30,28
Diluted Normalized EPS,106.99,99.45,84.22,92.82
