Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,263831,252322,227440,280750
"Revenue 263831 252322 227440 280750  Other Revenue, Total - - - -","Revenue 263831 252322 227440 280750  Other Revenue, Total - - - -","Revenue 263831 252322 227440 280750  Other Revenue, Total - - - -","Revenue 263831 252322 227440 280750  Other Revenue, Total - - - -","Revenue 263831 252322 227440 280750  Other Revenue, Total - - - -"
Revenue,263831,252322,227440,280750
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",151979,142295,129279,158145
Gross Profit,111852,110027,98161,122605
Total Operating Expenses,245667,231140,216686,255758
"Selling/General/Admin. Expenses, Total 93688 88016 73125 82722  Research & Development - - 6486 7413  Depreciation / Amortization 10962 - 3178 3406  Interest Expense (Income) - Net Operating -252 - - -  Unusual Expense (Income) - 829 4618 4072  Other Operating Expenses, Total -10710 - - -","Selling/General/Admin. Expenses, Total 93688 88016 73125 82722  Research & Development - - 6486 7413  Depreciation / Amortization 10962 - 3178 3406  Interest Expense (Income) - Net Operating -252 - - -  Unusual Expense (Income) - 829 4618 4072  Other Operating Expenses, Total -10710 - - -","Selling/General/Admin. Expenses, Total 93688 88016 73125 82722  Research & Development - - 6486 7413  Depreciation / Amortization 10962 - 3178 3406  Interest Expense (Income) - Net Operating -252 - - -  Unusual Expense (Income) - 829 4618 4072  Other Operating Expenses, Total -10710 - - -","Selling/General/Admin. Expenses, Total 93688 88016 73125 82722  Research & Development - - 6486 7413  Depreciation / Amortization 10962 - 3178 3406  Interest Expense (Income) - Net Operating -252 - - -  Unusual Expense (Income) - 829 4618 4072  Other Operating Expenses, Total -10710 - - -","Selling/General/Admin. Expenses, Total 93688 88016 73125 82722  Research & Development - - 6486 7413  Depreciation / Amortization 10962 - 3178 3406  Interest Expense (Income) - Net Operating -252 - - -  Unusual Expense (Income) - 829 4618 4072  Other Operating Expenses, Total -10710 - - -"
"Selling/General/Admin. Expenses, Total",93688,88016,73125,82722
Research & Development,-,-,6486,7413
Depreciation / Amortization,10962,-,3178,3406
Interest Expense (Income) - Net Operating,-252,-,-,-
Unusual Expense (Income),-,829,4618,4072
"Other Operating Expenses, Total",-10710,-,-,-
Operating Income,18164,21182,10754,24992
"Interest Income (Expense), Net Non-Operating",-,1791,7127,2411
Gain (Loss) on Sale of Assets,1857,1478,4,36
"Other, Net",-525,-2377,23,202
Net Income Before Taxes,16832,22910,17908,27641
Provision for Income Taxes,3753,7021,5894,10053
Net Income After Taxes,13079,15889,12014,17588
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,13079,15889,12014,17588
Total Extraordinary Items,-,-,-,-
Net Income,13079,15889,12014,17588
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,13079,15889,12014,17588
Dilution Adjustment,-,-,-,-
Diluted Net Income,13079,15889,12014,17588
Diluted Weighted Average Shares,239.33,242.48,242.59,243.49
Diluted EPS Excluding Extraordinary Items,54.65,65.53,49.52,72.23
DPS - Common Stock Primary Issue,-,45,45,45
Diluted Normalized EPS,51.11,67.88,62.28,82.78
