Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,9108,8540,9869.72,9548.27
"Revenue 9108 8540 9869.72 9548.27  Other Revenue, Total - - - -","Revenue 9108 8540 9869.72 9548.27  Other Revenue, Total - - - -","Revenue 9108 8540 9869.72 9548.27  Other Revenue, Total - - - -","Revenue 9108 8540 9869.72 9548.27  Other Revenue, Total - - - -","Revenue 9108 8540 9869.72 9548.27  Other Revenue, Total - - - -"
Revenue,9108,8540,9869.72,9548.27
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",4470,4010.37,3995.02,3782.07
Gross Profit,4638,4529,5874.7,5766.2
Total Operating Expenses,9184,8187,9363.48,9178.62
"Selling/General/Admin. Expenses, Total 4533 4017.32 5077.26 5089.94  Research & Development - 90 82.33 68.94  Depreciation / Amortization 426 159.47 129.76 120.57  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - 62.5 79.11 117.1  Other Operating Expenses, Total -238 -310 - -","Selling/General/Admin. Expenses, Total 4533 4017.32 5077.26 5089.94  Research & Development - 90 82.33 68.94  Depreciation / Amortization 426 159.47 129.76 120.57  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - 62.5 79.11 117.1  Other Operating Expenses, Total -238 -310 - -","Selling/General/Admin. Expenses, Total 4533 4017.32 5077.26 5089.94  Research & Development - 90 82.33 68.94  Depreciation / Amortization 426 159.47 129.76 120.57  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - 62.5 79.11 117.1  Other Operating Expenses, Total -238 -310 - -","Selling/General/Admin. Expenses, Total 4533 4017.32 5077.26 5089.94  Research & Development - 90 82.33 68.94  Depreciation / Amortization 426 159.47 129.76 120.57  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - 62.5 79.11 117.1  Other Operating Expenses, Total -238 -310 - -","Selling/General/Admin. Expenses, Total 4533 4017.32 5077.26 5089.94  Research & Development - 90 82.33 68.94  Depreciation / Amortization 426 159.47 129.76 120.57  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - 62.5 79.11 117.1  Other Operating Expenses, Total -238 -310 - -"
"Selling/General/Admin. Expenses, Total",4533,4017.32,5077.26,5089.94
Research & Development,-,90,82.33,68.94
Depreciation / Amortization,426,159.47,129.76,120.57
Interest Expense (Income) - Net Operating,-7,-,-,-
Unusual Expense (Income),-,62.5,79.11,117.1
"Other Operating Expenses, Total",-238,-310,-,-
Operating Income,-76,353,506.24,369.65
"Interest Income (Expense), Net Non-Operating",-,-0.89,-9.81,29.31
Gain (Loss) on Sale of Assets,-11,-,8.32,7.08
"Other, Net",332,47,-0.29,-0.26
Net Income Before Taxes,-397,306,504.46,405.78
Provision for Income Taxes,2,141.3,183.91,184.46
Net Income After Taxes,-399,165,320.55,221.32
Minority Interest,-,-,0.01,0.02
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-399,165.24,320.56,221.34
Total Extraordinary Items,-,-,-,-
Net Income,-399,165,320.56,221.34
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,-399,165,320.56,221.34
Dilution Adjustment,-,-,-,-
Diluted Net Income,-399,165.24,320.56,221.34
Diluted Weighted Average Shares,6.05,6.1,6.11,6.09
Diluted EPS Excluding Extraordinary Items,-65.92,27.11,52.45,36.35
DPS - Common Stock Primary Issue,-,24,21,21
Diluted Normalized EPS,-8.47,32.64,59.81,46.21
