Period Ending:,202330/04,202230/04,202130/04,202030/04
Total Revenue,14038.44,13413,12363,11325.2
"Revenue 14038.44 13413 12363 11325.2  Other Revenue, Total - - - -","Revenue 14038.44 13413 12363 11325.2  Other Revenue, Total - - - -","Revenue 14038.44 13413 12363 11325.2  Other Revenue, Total - - - -","Revenue 14038.44 13413 12363 11325.2  Other Revenue, Total - - - -","Revenue 14038.44 13413 12363 11325.2  Other Revenue, Total - - - -"
Revenue,14038.44,13413,12363,11325.2
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",5562.79,4892,4801,4894.2
Gross Profit,8475.64,8521,7562,6430.99
Total Operating Expenses,12787.91,11211,10183,9754.74
"Selling/General/Admin. Expenses, Total 7225.12 6319 5382 4494.07  Research & Development - 6 104 192.06  Depreciation / Amortization 503.9 432 316 -  Interest Expense (Income) - Net Operating -10.63 -3 -10 -  Unusual Expense (Income) - 48.31 10.26 174.49  Other Operating Expenses, Total -493.27 -435 -410 -0.09","Selling/General/Admin. Expenses, Total 7225.12 6319 5382 4494.07  Research & Development - 6 104 192.06  Depreciation / Amortization 503.9 432 316 -  Interest Expense (Income) - Net Operating -10.63 -3 -10 -  Unusual Expense (Income) - 48.31 10.26 174.49  Other Operating Expenses, Total -493.27 -435 -410 -0.09","Selling/General/Admin. Expenses, Total 7225.12 6319 5382 4494.07  Research & Development - 6 104 192.06  Depreciation / Amortization 503.9 432 316 -  Interest Expense (Income) - Net Operating -10.63 -3 -10 -  Unusual Expense (Income) - 48.31 10.26 174.49  Other Operating Expenses, Total -493.27 -435 -410 -0.09","Selling/General/Admin. Expenses, Total 7225.12 6319 5382 4494.07  Research & Development - 6 104 192.06  Depreciation / Amortization 503.9 432 316 -  Interest Expense (Income) - Net Operating -10.63 -3 -10 -  Unusual Expense (Income) - 48.31 10.26 174.49  Other Operating Expenses, Total -493.27 -435 -410 -0.09","Selling/General/Admin. Expenses, Total 7225.12 6319 5382 4494.07  Research & Development - 6 104 192.06  Depreciation / Amortization 503.9 432 316 -  Interest Expense (Income) - Net Operating -10.63 -3 -10 -  Unusual Expense (Income) - 48.31 10.26 174.49  Other Operating Expenses, Total -493.27 -435 -410 -0.09"
"Selling/General/Admin. Expenses, Total",7225.12,6319,5382,4494.07
Research & Development,-,6,104,192.06
Depreciation / Amortization,503.9,432,316,-
Interest Expense (Income) - Net Operating,-10.63,-3,-10,-
Unusual Expense (Income),-,48.31,10.26,174.49
"Other Operating Expenses, Total",-493.27,-435,-410,-0.09
Operating Income,1250.52,2202,2180,1570.46
"Interest Income (Expense), Net Non-Operating",-,93.83,-27.31,-3.01
Gain (Loss) on Sale of Assets,4.33,118,-6,-
"Other, Net",-149.72,-378,43,15.02
Net Income Before Taxes,1395.91,2462,2143,1582.47
Provision for Income Taxes,450.54,719,587,513.05
Net Income After Taxes,945.38,1743,1556,1069.42
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,945.38,1743,1556,1069.42
Total Extraordinary Items,-,-,-,-
Net Income,945.38,1743,1556,1069.42
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,945.38,1743,1556,1069.42
Dilution Adjustment,-0.072,-0.748,-0.373,-
Diluted Net Income,945.45,1743.75,1556.37,1069.42
Diluted Weighted Average Shares,15.92,15.93,15.94,15.98
Diluted EPS Excluding Extraordinary Items,59.39,109.43,97.62,66.94
DPS - Common Stock Primary Issue,22.5,22.5,10,7
Diluted Normalized EPS,52.99,91.31,84.21,83.68
