Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,547155,501509,507134,518683
"Revenue 547155 501509 507134 518683  Other Revenue, Total - - - -","Revenue 547155 501509 507134 518683  Other Revenue, Total - - - -","Revenue 547155 501509 507134 518683  Other Revenue, Total - - - -","Revenue 547155 501509 507134 518683  Other Revenue, Total - - - -","Revenue 547155 501509 507134 518683  Other Revenue, Total - - - -"
Revenue,547155,501509,507134,518683
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",489831,438832,442246,448340
Gross Profit,57324,62677,64888,70343
Total Operating Expenses,533019,477124,482672,484044
"Selling/General/Admin. Expenses, Total 43188 38292 37190 35100  Research & Development 3224 2801 - -  Depreciation / Amortization 6296 4765 - -  Interest Expense (Income) - Net Operating -1042 -861 - -  Unusual Expense (Income) - 3021 3235 604  Other Operating Expenses, Total -8478 -6705 1 -","Selling/General/Admin. Expenses, Total 43188 38292 37190 35100  Research & Development 3224 2801 - -  Depreciation / Amortization 6296 4765 - -  Interest Expense (Income) - Net Operating -1042 -861 - -  Unusual Expense (Income) - 3021 3235 604  Other Operating Expenses, Total -8478 -6705 1 -","Selling/General/Admin. Expenses, Total 43188 38292 37190 35100  Research & Development 3224 2801 - -  Depreciation / Amortization 6296 4765 - -  Interest Expense (Income) - Net Operating -1042 -861 - -  Unusual Expense (Income) - 3021 3235 604  Other Operating Expenses, Total -8478 -6705 1 -","Selling/General/Admin. Expenses, Total 43188 38292 37190 35100  Research & Development 3224 2801 - -  Depreciation / Amortization 6296 4765 - -  Interest Expense (Income) - Net Operating -1042 -861 - -  Unusual Expense (Income) - 3021 3235 604  Other Operating Expenses, Total -8478 -6705 1 -","Selling/General/Admin. Expenses, Total 43188 38292 37190 35100  Research & Development 3224 2801 - -  Depreciation / Amortization 6296 4765 - -  Interest Expense (Income) - Net Operating -1042 -861 - -  Unusual Expense (Income) - 3021 3235 604  Other Operating Expenses, Total -8478 -6705 1 -"
"Selling/General/Admin. Expenses, Total",43188,38292,37190,35100
Research & Development,3224,2801,-,-
Depreciation / Amortization,6296,4765,-,-
Interest Expense (Income) - Net Operating,-1042,-861,-,-
Unusual Expense (Income),-,3021,3235,604
"Other Operating Expenses, Total",-8478,-6705,1,-
Operating Income,14136,24385,24462,34639
"Interest Income (Expense), Net Non-Operating",-,6395,4885,4243
Gain (Loss) on Sale of Assets,7571,3139,35,30
"Other, Net",-11332,-6983,-6,33
Net Income Before Taxes,17897,28229,29376,38945
Provision for Income Taxes,6691,9761,9692,12986
Net Income After Taxes,11206,18468,19684,25959
Minority Interest,6007,2467,51,-112
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,10995,18560,19735,25847
Total Extraordinary Items,-,-,-,-
Net Income,10995,18560,19735,25847
Total Adjustments to Net Income,-,-,-,-2
Income Available to Common Excluding Extraordinary Items,10995,18560,19735,25845
Dilution Adjustment,-,-,-,-
Diluted Net Income,10995,18560,19735,25845
Diluted Weighted Average Shares,308.48,307.14,306.63,306.61
Diluted EPS Excluding Extraordinary Items,35.64,60.43,64.36,84.29
DPS - Common Stock Primary Issue,27,26,20,26
Diluted Normalized EPS,37.89,57.5,71.63,86.1
