Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,42401,37189,44819,40155
"Revenue 42400 37189 44819 40155  Other Revenue, Total 1 - - -","Revenue 42400 37189 44819 40155  Other Revenue, Total 1 - - -","Revenue 42400 37189 44819 40155  Other Revenue, Total 1 - - -","Revenue 42400 37189 44819 40155  Other Revenue, Total 1 - - -","Revenue 42400 37189 44819 40155  Other Revenue, Total 1 - - -"
Revenue,42400,37189,44819,40155
"Other Revenue, Total",1,-,-,-
"Cost of Revenue, Total",38377,33195,40944,35793
Gross Profit,4024,3994,3875,4362
Total Operating Expenses,40555,35258,43109,40011
"Selling/General/Admin. Expenses, Total 2178 2063 2165 2098  Research & Development - - - -  Depreciation / Amortization 120 134 139 -  Interest Expense (Income) - Net Operating -20 -21 -31 -  Unusual Expense (Income) - 654 590 2119  Other Operating Expenses, Total -100 -113 -108 1","Selling/General/Admin. Expenses, Total 2178 2063 2165 2098  Research & Development - - - -  Depreciation / Amortization 120 134 139 -  Interest Expense (Income) - Net Operating -20 -21 -31 -  Unusual Expense (Income) - 654 590 2119  Other Operating Expenses, Total -100 -113 -108 1","Selling/General/Admin. Expenses, Total 2178 2063 2165 2098  Research & Development - - - -  Depreciation / Amortization 120 134 139 -  Interest Expense (Income) - Net Operating -20 -21 -31 -  Unusual Expense (Income) - 654 590 2119  Other Operating Expenses, Total -100 -113 -108 1","Selling/General/Admin. Expenses, Total 2178 2063 2165 2098  Research & Development - - - -  Depreciation / Amortization 120 134 139 -  Interest Expense (Income) - Net Operating -20 -21 -31 -  Unusual Expense (Income) - 654 590 2119  Other Operating Expenses, Total -100 -113 -108 1","Selling/General/Admin. Expenses, Total 2178 2063 2165 2098  Research & Development - - - -  Depreciation / Amortization 120 134 139 -  Interest Expense (Income) - Net Operating -20 -21 -31 -  Unusual Expense (Income) - 654 590 2119  Other Operating Expenses, Total -100 -113 -108 1"
"Selling/General/Admin. Expenses, Total",2178,2063,2165,2098
Research & Development,-,-,-,-
Depreciation / Amortization,120,134,139,-
Interest Expense (Income) - Net Operating,-20,-21,-31,-
Unusual Expense (Income),-,654,590,2119
"Other Operating Expenses, Total",-100,-113,-108,1
Operating Income,1846,1931,1710,144
"Interest Income (Expense), Net Non-Operating",-,-11,-26,-29
Gain (Loss) on Sale of Assets,313,-,-15,74
"Other, Net",-604,672,631,-17
Net Income Before Taxes,2137,1259,1094,172
Provision for Income Taxes,241,-51,401,-320
Net Income After Taxes,1896,1310,693,492
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1896,1310,693,492
Total Extraordinary Items,-,-,-,-
Net Income,1896,1310,693,492
Total Adjustments to Net Income,-,-,-,1
Income Available to Common Excluding Extraordinary Items,1896,1310,693,493
Dilution Adjustment,-,-,-,-
Diluted Net Income,1896,1310,693,493
Diluted Weighted Average Shares,28.83,28.83,28.83,28.83
Diluted EPS Excluding Extraordinary Items,65.77,45.44,24.04,17.1
DPS - Common Stock Primary Issue,-,3,-,-
Diluted Normalized EPS,39.55,40.52,36.73,63.21
