Period Ending:,202328/02,202228/02,202128/02,202029/02
Total Revenue,101667,104722,83540,65860
"Revenue - 104722 83540 65860  Other Revenue, Total - - - -","Revenue - 104722 83540 65860  Other Revenue, Total - - - -","Revenue - 104722 83540 65860  Other Revenue, Total - - - -","Revenue - 104722 83540 65860  Other Revenue, Total - - - -","Revenue - 104722 83540 65860  Other Revenue, Total - - - -"
Revenue,-,104722,83540,65860
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",90705,94848,75810,59168
Gross Profit,10962,9874,7730,6692
Total Operating Expenses,-,101851,80854,64432
"Selling/General/Admin. Expenses, Total - 6343 4564 4375  Research & Development - - - -  Depreciation / Amortization 691 455 279 462  Interest Expense (Income) - Net Operating -32 -31 -36 -  Unusual Expense (Income) - 421 221 425  Other Operating Expenses, Total -659 236 237 2","Selling/General/Admin. Expenses, Total - 6343 4564 4375  Research & Development - - - -  Depreciation / Amortization 691 455 279 462  Interest Expense (Income) - Net Operating -32 -31 -36 -  Unusual Expense (Income) - 421 221 425  Other Operating Expenses, Total -659 236 237 2","Selling/General/Admin. Expenses, Total - 6343 4564 4375  Research & Development - - - -  Depreciation / Amortization 691 455 279 462  Interest Expense (Income) - Net Operating -32 -31 -36 -  Unusual Expense (Income) - 421 221 425  Other Operating Expenses, Total -659 236 237 2","Selling/General/Admin. Expenses, Total - 6343 4564 4375  Research & Development - - - -  Depreciation / Amortization 691 455 279 462  Interest Expense (Income) - Net Operating -32 -31 -36 -  Unusual Expense (Income) - 421 221 425  Other Operating Expenses, Total -659 236 237 2","Selling/General/Admin. Expenses, Total - 6343 4564 4375  Research & Development - - - -  Depreciation / Amortization 691 455 279 462  Interest Expense (Income) - Net Operating -32 -31 -36 -  Unusual Expense (Income) - 421 221 425  Other Operating Expenses, Total -659 236 237 2"
"Selling/General/Admin. Expenses, Total",-,6343,4564,4375
Research & Development,-,-,-,-
Depreciation / Amortization,691,455,279,462
Interest Expense (Income) - Net Operating,-32,-31,-36,-
Unusual Expense (Income),-,421,221,425
"Other Operating Expenses, Total",-659,236,237,2
Operating Income,2394,2871,2686,1428
"Interest Income (Expense), Net Non-Operating",-,-67,28,194
Gain (Loss) on Sale of Assets,-96,210,-31,-32
"Other, Net",961,298,219,9
Net Income Before Taxes,1529,2363,2498,1599
Provision for Income Taxes,544,865,985,724
Net Income After Taxes,-,1498,1513,875
Minority Interest,77,97,53,8
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1057,1576,1519,883
Total Extraordinary Items,-,-,-,-
Net Income,-,1576,1519,883
Total Adjustments to Net Income,-,-,-,1
Income Available to Common Excluding Extraordinary Items,-,1576,1519,884
Dilution Adjustment,-0.121,-0.753,-0.585,-
Diluted Net Income,1057.12,1576.75,1519.59,884
Diluted Weighted Average Shares,15.47,15.82,14.78,14.53
Diluted EPS Excluding Extraordinary Items,68.35,99.68,102.8,60.85
DPS - Common Stock Primary Issue,-,21,21,13
Diluted Normalized EPS,97.28,114.85,115.37,109.87
