Period Ending:,202328/02,202228/02,202128/02,202029/02
Total Revenue,2760,2494,2470,2454.36
"Revenue 2760 2494 2470 2454.36  Other Revenue, Total - - - -","Revenue 2760 2494 2470 2454.36  Other Revenue, Total - - - -","Revenue 2760 2494 2470 2454.36  Other Revenue, Total - - - -","Revenue 2760 2494 2470 2454.36  Other Revenue, Total - - - -","Revenue 2760 2494 2470 2454.36  Other Revenue, Total - - - -"
Revenue,2760,2494,2470,2454.36
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1120,1041,1040,1064.22
Gross Profit,1640,1453,1430,1390.14
Total Operating Expenses,2606,2370,2494,2646.94
"Selling/General/Admin. Expenses, Total 1461 1295 1428 1538.94  Research & Development - - - -  Depreciation / Amortization 8 19 77 25.3  Interest Expense (Income) - Net Operating -3 -7 -11 -  Unusual Expense (Income) - 7.27 63.72 15.63  Other Operating Expenses, Total 20 22 -40 2.85","Selling/General/Admin. Expenses, Total 1461 1295 1428 1538.94  Research & Development - - - -  Depreciation / Amortization 8 19 77 25.3  Interest Expense (Income) - Net Operating -3 -7 -11 -  Unusual Expense (Income) - 7.27 63.72 15.63  Other Operating Expenses, Total 20 22 -40 2.85","Selling/General/Admin. Expenses, Total 1461 1295 1428 1538.94  Research & Development - - - -  Depreciation / Amortization 8 19 77 25.3  Interest Expense (Income) - Net Operating -3 -7 -11 -  Unusual Expense (Income) - 7.27 63.72 15.63  Other Operating Expenses, Total 20 22 -40 2.85","Selling/General/Admin. Expenses, Total 1461 1295 1428 1538.94  Research & Development - - - -  Depreciation / Amortization 8 19 77 25.3  Interest Expense (Income) - Net Operating -3 -7 -11 -  Unusual Expense (Income) - 7.27 63.72 15.63  Other Operating Expenses, Total 20 22 -40 2.85","Selling/General/Admin. Expenses, Total 1461 1295 1428 1538.94  Research & Development - - - -  Depreciation / Amortization 8 19 77 25.3  Interest Expense (Income) - Net Operating -3 -7 -11 -  Unusual Expense (Income) - 7.27 63.72 15.63  Other Operating Expenses, Total 20 22 -40 2.85"
"Selling/General/Admin. Expenses, Total",1461,1295,1428,1538.94
Research & Development,-,-,-,-
Depreciation / Amortization,8,19,77,25.3
Interest Expense (Income) - Net Operating,-3,-7,-11,-
Unusual Expense (Income),-,7.27,63.72,15.63
"Other Operating Expenses, Total",20,22,-40,2.85
Operating Income,154,124,-24,-192.58
"Interest Income (Expense), Net Non-Operating",-,-7.83,-11.43,-15.23
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",8,17,74,-4.86
Net Income Before Taxes,146,107,-98,-212.67
Provision for Income Taxes,-4,-1,-26,-6.05
Net Income After Taxes,150,108,-72,-206.62
Minority Interest,-,-,-8.85,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,150,108,-80,-206.62
Total Extraordinary Items,-,-,-,-
Net Income,150,108,-80,-206.62
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,150,108,-80,-206.62
Dilution Adjustment,-0.651,-0.09,-,-
Diluted Net Income,150.65,108.09,-80,-206.62
Diluted Weighted Average Shares,7.03,7.02,6.08,5.24
Diluted EPS Excluding Extraordinary Items,21.43,15.39,-13.15,-39.46
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,12.98,10.14,-4.91,-33.27
