Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,88109,82050,74168,81986
"Revenue 88109 82050 74168 81986  Other Revenue, Total - - - -","Revenue 88109 82050 74168 81986  Other Revenue, Total - - - -","Revenue 88109 82050 74168 81986  Other Revenue, Total - - - -","Revenue 88109 82050 74168 81986  Other Revenue, Total - - - -","Revenue 88109 82050 74168 81986  Other Revenue, Total - - - -"
Revenue,88109,82050,74168,81986
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",73387,67749,60517,68256
Gross Profit,14722,14301,13651,13730
Total Operating Expenses,81182,75458,68227,76425
"Selling/General/Admin. Expenses, Total 7795 7708 7671 7800  Research & Development - - - -  Depreciation / Amortization 452 - - -  Interest Expense (Income) - Net Operating -74 - - -  Unusual Expense (Income) - - 38 368  Other Operating Expenses, Total -426 1 1 1","Selling/General/Admin. Expenses, Total 7795 7708 7671 7800  Research & Development - - - -  Depreciation / Amortization 452 - - -  Interest Expense (Income) - Net Operating -74 - - -  Unusual Expense (Income) - - 38 368  Other Operating Expenses, Total -426 1 1 1","Selling/General/Admin. Expenses, Total 7795 7708 7671 7800  Research & Development - - - -  Depreciation / Amortization 452 - - -  Interest Expense (Income) - Net Operating -74 - - -  Unusual Expense (Income) - - 38 368  Other Operating Expenses, Total -426 1 1 1","Selling/General/Admin. Expenses, Total 7795 7708 7671 7800  Research & Development - - - -  Depreciation / Amortization 452 - - -  Interest Expense (Income) - Net Operating -74 - - -  Unusual Expense (Income) - - 38 368  Other Operating Expenses, Total -426 1 1 1","Selling/General/Admin. Expenses, Total 7795 7708 7671 7800  Research & Development - - - -  Depreciation / Amortization 452 - - -  Interest Expense (Income) - Net Operating -74 - - -  Unusual Expense (Income) - - 38 368  Other Operating Expenses, Total -426 1 1 1"
"Selling/General/Admin. Expenses, Total",7795,7708,7671,7800
Research & Development,-,-,-,-
Depreciation / Amortization,452,-,-,-
Interest Expense (Income) - Net Operating,-74,-,-,-
Unusual Expense (Income),-,-,38,368
"Other Operating Expenses, Total",-426,1,1,1
Operating Income,6927,6592,5941,5561
"Interest Income (Expense), Net Non-Operating",-,54,8,15
Gain (Loss) on Sale of Assets,-66,341,-22,-
"Other, Net",122,61,-4,14
Net Income Before Taxes,6871,7048,5923,5590
Provision for Income Taxes,2428,2435,1973,1895
Net Income After Taxes,4443,4613,3950,3695
Minority Interest,690,-5,-3,-16
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,4536,4608,3947,3679
Total Extraordinary Items,-,-,-,-
Net Income,4536,4608,3947,3679
Total Adjustments to Net Income,-,-1,-2,-1
Income Available to Common Excluding Extraordinary Items,4536,4607,3945,3678
Dilution Adjustment,-,-,-,-
Diluted Net Income,4536,4607,3945,3678
Diluted Weighted Average Shares,8.99,8.99,8.99,8.99
Diluted EPS Excluding Extraordinary Items,504.4,512.29,438.67,408.98
DPS - Common Stock Primary Issue,-,130,90,75
Diluted Normalized EPS,492.46,490.69,447.56,440.59
