Period Ending:,202330/04,202230/04,202130/04,202030/04
Total Revenue,9081,9545,10205,9941.82
"Revenue 9081 9545 10205 9941.82  Other Revenue, Total - - - -","Revenue 9081 9545 10205 9941.82  Other Revenue, Total - - - -","Revenue 9081 9545 10205 9941.82  Other Revenue, Total - - - -","Revenue 9081 9545 10205 9941.82  Other Revenue, Total - - - -","Revenue 9081 9545 10205 9941.82  Other Revenue, Total - - - -"
Revenue,9081,9545,10205,9941.82
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",7128,7663,7961,7949.47
Gross Profit,1953,1882,2244,1992.34
Total Operating Expenses,8549,9157,9412,9477.28
"Selling/General/Admin. Expenses, Total 1421 1494 1451 1526.3  Research & Development - - - -  Depreciation / Amortization 108 99 54 -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -0.46 1.69 1.51  Other Operating Expenses, Total -108 -99 -54 -","Selling/General/Admin. Expenses, Total 1421 1494 1451 1526.3  Research & Development - - - -  Depreciation / Amortization 108 99 54 -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -0.46 1.69 1.51  Other Operating Expenses, Total -108 -99 -54 -","Selling/General/Admin. Expenses, Total 1421 1494 1451 1526.3  Research & Development - - - -  Depreciation / Amortization 108 99 54 -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -0.46 1.69 1.51  Other Operating Expenses, Total -108 -99 -54 -","Selling/General/Admin. Expenses, Total 1421 1494 1451 1526.3  Research & Development - - - -  Depreciation / Amortization 108 99 54 -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -0.46 1.69 1.51  Other Operating Expenses, Total -108 -99 -54 -","Selling/General/Admin. Expenses, Total 1421 1494 1451 1526.3  Research & Development - - - -  Depreciation / Amortization 108 99 54 -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -0.46 1.69 1.51  Other Operating Expenses, Total -108 -99 -54 -"
"Selling/General/Admin. Expenses, Total",1421,1494,1451,1526.3
Research & Development,-,-,-,-
Depreciation / Amortization,108,99,54,-
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,-0.46,1.69,1.51
"Other Operating Expenses, Total",-108,-99,-54,-
Operating Income,532,388,793,464.53
"Interest Income (Expense), Net Non-Operating",-,8.05,52.18,4.25
Gain (Loss) on Sale of Assets,-,2,-7,-
"Other, Net",-37,-30,-68,8.14
Net Income Before Taxes,569,416,868,476.92
Provision for Income Taxes,163,150,247,160.68
Net Income After Taxes,406,266,621,316.25
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,406,266,621,316.25
Total Extraordinary Items,-,-,-,-
Net Income,406,266,621,316.25
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,406,266,621,316.25
Dilution Adjustment,-,-,-,-
Diluted Net Income,406,266,621,316.25
Diluted Weighted Average Shares,5.65,5.64,5.63,5.62
Diluted EPS Excluding Extraordinary Items,71.87,47.19,110.33,56.24
DPS - Common Stock Primary Issue,-,20,20,20
Diluted Normalized EPS,62.18,45.79,97.27,56.42
