Period Ending:,202231/07,202131/07,202031/07,201931/07
Total Revenue,5569,4546.94,6063.49,6628.6
"Revenue 5569 4546.94 6063.49 6628.6  Other Revenue, Total - - - -","Revenue 5569 4546.94 6063.49 6628.6  Other Revenue, Total - - - -","Revenue 5569 4546.94 6063.49 6628.6  Other Revenue, Total - - - -","Revenue 5569 4546.94 6063.49 6628.6  Other Revenue, Total - - - -","Revenue 5569 4546.94 6063.49 6628.6  Other Revenue, Total - - - -"
Revenue,5569,4546.94,6063.49,6628.6
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",3666,3371.28,3919.37,2800.71
Gross Profit,1903,1175.67,2144.12,3827.89
Total Operating Expenses,5311,5033.82,5899.03,6118.31
"Selling/General/Admin. Expenses, Total 1645 1604.17 1826.84 3198.11  Research & Development - - - -  Depreciation / Amortization 604 - - -  Interest Expense (Income) - Net Operating -8 - - -  Unusual Expense (Income) - 58.37 152.82 119.48  Other Operating Expenses, Total -596 - - -","Selling/General/Admin. Expenses, Total 1645 1604.17 1826.84 3198.11  Research & Development - - - -  Depreciation / Amortization 604 - - -  Interest Expense (Income) - Net Operating -8 - - -  Unusual Expense (Income) - 58.37 152.82 119.48  Other Operating Expenses, Total -596 - - -","Selling/General/Admin. Expenses, Total 1645 1604.17 1826.84 3198.11  Research & Development - - - -  Depreciation / Amortization 604 - - -  Interest Expense (Income) - Net Operating -8 - - -  Unusual Expense (Income) - 58.37 152.82 119.48  Other Operating Expenses, Total -596 - - -","Selling/General/Admin. Expenses, Total 1645 1604.17 1826.84 3198.11  Research & Development - - - -  Depreciation / Amortization 604 - - -  Interest Expense (Income) - Net Operating -8 - - -  Unusual Expense (Income) - 58.37 152.82 119.48  Other Operating Expenses, Total -596 - - -","Selling/General/Admin. Expenses, Total 1645 1604.17 1826.84 3198.11  Research & Development - - - -  Depreciation / Amortization 604 - - -  Interest Expense (Income) - Net Operating -8 - - -  Unusual Expense (Income) - 58.37 152.82 119.48  Other Operating Expenses, Total -596 - - -"
"Selling/General/Admin. Expenses, Total",1645,1604.17,1826.84,3198.11
Research & Development,-,-,-,-
Depreciation / Amortization,604,-,-,-
Interest Expense (Income) - Net Operating,-8,-,-,-
Unusual Expense (Income),-,58.37,152.82,119.48
"Other Operating Expenses, Total",-596,-,-,-
Operating Income,258,-486.88,164.46,510.3
"Interest Income (Expense), Net Non-Operating",-,-8.19,-4.19,-0.18
Gain (Loss) on Sale of Assets,18,1.31,389.6,6.65
"Other, Net",-22,169.56,70.58,5.39
Net Income Before Taxes,262,-324.2,620.45,522.16
Provision for Income Taxes,194,213.34,440.84,-91.9
Net Income After Taxes,68,-537.53,179.61,614.05
Minority Interest,220,57.28,-40.14,-7.04
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,32,-480.25,139.47,607.01
Total Extraordinary Items,-,-,-,-
Net Income,32,-480.25,139.47,607.01
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,32,-480.25,139.47,607.01
Dilution Adjustment,-,-,-,-
Diluted Net Income,32,-480.25,139.47,607.01
Diluted Weighted Average Shares,15.16,15.39,15.83,15.88
Diluted EPS Excluding Extraordinary Items,2.11,-31.21,8.81,38.22
DPS - Common Stock Primary Issue,7,7,-,-
Diluted Normalized EPS,11.8,-28.7,0.15,46.65
